V1,V5,V6,V20,V21,V8,V14,V15,V17,V18,V19,V22,label
96.0,7.0,21.0,344.0,519.0,2,0,0,1,1,0,19,0
234.0,8.0,31.0,32.0,6.0,2,2,0,0,1,1,19,1
246.0,7.0,9.0,8.0,9.0,2,2,0,0,0,0,19,0
82.0,5.0,22.0,363.0,1.0,2,0,0,2,1,0,19,1
329.0,32.0,39.0,248.0,205.0,2,2,0,2,1,1,19,0
218.0,7.0,37.0,298.0,302.0,2,0,0,2,1,1,12,0
351.0,2.0,15.0,219.0,250.0,2,0,0,1,1,0,19,1
89.0,33.0,39.0,353.0,2.0,2,1,0,2,1,1,19,1
205.0,8.0,18.0,15.0,1.0,2,2,0,2,0,0,19,0
246.0,8.0,10.0,6.0,1.0,2,2,0,2,0,0,19,1
269.0,2.0,4.0,24.0,11.0,2,2,0,2,0,0,19,1
280.0,0.0,8.0,58.0,39.0,2,2,0,1,0,0,19,0
463.0,13.0,22.0,255.0,3.0,2,2,0,2,1,1,19,1
253.0,4.0,9.0,3.0,23.0,2,0,0,2,1,1,19,1
63.0,16.0,40.0,401.0,1.0,2,0,0,1,0,0,19,0
321.0,6.0,10.0,271.0,514.0,2,0,0,1,1,0,19,0
63.0,2.0,41.0,393.0,9.0,2,0,0,2,1,1,19,0
299.0,7.0,14.0,126.0,313.0,2,0,0,1,0,0,19,0
246.0,7.0,15.0,5.0,40.0,2,2,0,2,1,0,19,1
192.0,10.0,22.0,39.0,7.0,2,0,0,1,0,0,19,0
278.0,0.0,8.0,25.0,51.0,2,2,0,2,0,0,19,1
261.0,16.0,31.0,17.0,281.0,2,0,0,2,1,0,19,0
83.0,34.0,35.0,339.0,284.0,2,1,0,2,1,0,19,0
246.0,1.0,12.0,3.0,14.0,2,2,0,2,0,0,19,1
207.0,8.0,17.0,35.0,11.0,2,2,0,2,0,0,19,1
312.0,24.0,42.0,241.0,18.0,2,2,0,0,1,1,19,0
103.0,1.0,14.0,334.0,36.0,2,2,0,0,1,0,19,0
241.0,6.0,10.0,1.0,260.0,2,2,0,1,1,1,19,0
308.0,26.0,30.0,83.0,42.0,2,2,0,2,1,1,19,1
241.0,4.0,10.0,1.0,40.0,2,2,0,0,0,0,19,1
168.0,6.0,11.0,403.0,293.0,2,2,0,1,1,0,19,0
272.0,5.0,8.0,104.0,35.0,2,2,0,0,1,1,19,0
180.0,2.0,9.0,242.0,1.0,2,0,0,2,0,0,19,1
91.0,0.0,14.0,346.0,15.0,2,0,0,2,0,0,19,0
208.0,1.0,9.0,37.0,243.0,2,2,0,1,1,1,19,1
214.0,0.0,4.0,29.0,35.0,2,0,0,0,0,0,19,1
95.0,5.0,14.0,374.0,32.0,2,0,0,1,0,0,19,1
259.0,0.0,21.0,1.0,38.0,2,0,0,2,1,1,19,1
427.0,0.0,26.0,168.0,30.0,2,0,0,2,0,0,19,1
103.0,9.0,23.0,335.0,3.0,2,2,0,2,1,0,19,1
398.0,10.0,18.0,189.0,338.0,2,2,0,1,1,0,19,1
329.0,3.0,4.0,51.0,3.0,2,0,0,0,0,0,19,0
267.0,1.0,9.0,3.0,3.0,2,0,0,2,1,1,19,1
63.0,2.0,25.0,393.0,7.0,2,0,0,2,1,1,19,1
89.0,13.0,23.0,357.0,28.0,2,0,0,2,1,1,19,0
288.0,15.0,28.0,163.0,28.0,2,2,0,2,0,0,19,1
97.0,22.0,24.0,383.0,297.0,2,2,0,1,1,1,19,0
180.0,4.0,8.0,236.0,7.0,2,0,0,1,0,0,19,1
136.0,3.0,8.0,390.0,36.0,2,2,0,2,1,0,19,0
252.0,3.0,4.0,25.0,306.0,2,0,0,1,1,1,19,0
258.0,27.0,29.0,63.0,48.0,2,0,0,0,0,0,19,1
82.0,5.0,47.0,363.0,303.0,2,0,0,1,1,0,19,1
243.0,1.0,6.0,10.0,10.0,2,2,0,0,0,0,19,0
223.0,4.0,8.0,137.0,35.0,2,0,0,0,1,1,19,0
190.0,5.0,39.0,278.0,2.0,2,2,0,2,1,1,19,1
173.0,2.0,15.0,98.0,42.0,2,2,0,2,1,0,19,0
205.0,8.0,18.0,12.0,133.0,2,2,0,2,1,0,19,0
253.0,0.0,10.0,3.0,2.0,2,0,0,0,0,0,19,1
177.0,0.0,8.0,23.0,1.0,2,2,0,2,0,0,19,1
199.0,6.0,32.0,3.0,106.0,2,0,0,2,0,0,19,0
211.0,19.0,39.0,17.0,305.0,2,0,0,2,1,1,19,0
245.0,19.0,29.0,98.0,25.0,2,0,0,2,0,0,19,0
256.0,1.0,5.0,4.0,3.0,2,0,0,2,1,1,19,1
622.0,0.0,25.0,102.0,160.0,0,1,0,2,1,1,19,0
101.0,4.0,5.0,387.0,46.0,2,0,0,2,1,0,19,0
76.0,5.0,12.0,347.0,290.0,2,2,0,1,0,0,19,1
136.0,5.0,11.0,390.0,48.0,2,2,0,1,0,0,19,0
194.0,8.0,9.0,31.0,35.0,2,2,0,2,1,0,19,0
223.0,0.0,18.0,36.0,2.0,2,2,0,2,1,1,19,1
95.0,2.0,6.0,402.0,1.0,2,2,0,2,0,0,19,1
261.0,11.0,17.0,14.0,229.0,2,0,0,1,0,0,19,1
197.0,2.0,4.0,27.0,546.0,2,2,0,1,1,1,19,0
253.0,0.0,42.0,4.0,538.0,2,0,0,1,0,0,19,1
257.0,2.0,6.0,3.0,125.0,2,2,0,2,0,0,19,0
355.0,15.0,30.0,283.0,167.0,2,2,0,2,1,0,19,0
253.0,7.0,16.0,106.0,13.0,2,2,0,2,1,0,19,1
114.0,47.0,61.0,395.0,173.0,2,0,0,1,1,0,19,0
76.0,1.0,13.0,402.0,487.0,2,2,0,1,1,1,19,0
192.0,0.0,43.0,70.0,299.0,2,2,0,1,1,1,14,0
248.0,2.0,22.0,3.0,23.0,2,0,0,2,0,0,19,0
132.0,3.0,7.0,311.0,16.0,2,0,0,1,0,0,19,1
256.0,2.0,11.0,1.0,51.0,2,0,0,2,1,0,19,0
186.0,8.0,17.0,51.0,284.0,2,0,0,1,1,1,19,0
243.0,0.0,5.0,11.0,374.0,2,2,0,0,1,1,19,1
316.0,7.0,16.0,107.0,43.0,2,2,0,2,1,1,19,1
293.0,6.0,12.0,12.0,328.0,2,2,0,1,0,0,19,0
240.0,7.0,8.0,21.0,5.0,2,2,0,2,1,0,8,0
256.0,9.0,20.0,163.0,306.0,2,2,0,1,0,0,19,1
285.0,2.0,9.0,69.0,13.0,2,2,0,2,0,0,19,1
106.0,12.0,39.0,375.0,304.0,2,0,0,1,1,0,0,1
63.0,0.0,12.0,395.0,7.0,2,0,0,2,0,0,19,1
255.0,2.0,17.0,71.0,96.0,2,1,0,2,0,0,19,0
277.0,2.0,9.0,7.0,322.0,2,2,0,1,0,0,19,1
289.0,2.0,16.0,59.0,299.0,2,2,0,1,1,0,19,1
307.0,8.0,9.0,47.0,50.0,2,2,0,2,1,0,19,0
112.0,6.0,23.0,389.0,161.0,2,0,0,2,1,1,19,0
197.0,8.0,13.0,89.0,30.0,2,2,0,2,1,0,19,1
273.0,3.0,9.0,70.0,498.0,2,0,0,1,1,1,19,1
83.0,19.0,47.0,379.0,303.0,2,0,0,1,1,0,19,1
329.0,0.0,9.0,255.0,27.0,2,2,0,2,1,1,19,0
274.0,6.0,18.0,11.0,2.0,2,0,0,2,1,1,19,1
86.0,14.0,25.0,395.0,160.0,2,0,0,2,1,1,19,0
398.0,5.0,9.0,194.0,23.0,2,2,0,2,1,1,19,1
296.0,14.0,31.0,23.0,33.0,2,0,0,0,1,0,19,1
333.0,27.0,31.0,73.0,33.0,2,0,0,0,1,0,19,1
398.0,3.0,40.0,197.0,11.0,2,2,0,2,1,1,19,1
227.0,1.0,8.0,37.0,238.0,2,0,0,1,1,1,19,1
229.0,1.0,14.0,1.0,46.0,2,0,0,2,0,0,19,1
224.0,1.0,9.0,28.0,57.0,2,0,0,2,1,0,19,1
83.0,5.0,11.0,382.0,1.0,2,0,0,2,0,0,19,1
218.0,7.0,9.0,70.0,9.0,2,1,0,2,0,0,19,1
206.0,6.0,31.0,21.0,33.0,2,2,0,0,1,0,19,1
203.0,9.0,30.0,2.0,42.0,2,0,0,2,1,1,19,1
254.0,5.0,9.0,27.0,11.0,2,0,0,0,1,0,19,1
301.0,6.0,24.0,132.0,388.0,2,0,0,2,0,0,19,0
199.0,4.0,18.0,6.0,380.0,2,0,0,2,0,0,19,0
240.0,6.0,9.0,42.0,11.0,2,2,0,2,0,0,19,1
295.0,0.0,4.0,8.0,269.0,2,0,0,1,1,0,19,1
253.0,0.0,11.0,6.0,93.0,2,0,0,2,1,1,19,1
249.0,6.0,39.0,305.0,2.0,2,2,0,2,1,1,19,1
224.0,6.0,9.0,32.0,28.0,2,0,0,2,1,1,19,0
250.0,1.0,4.0,19.0,151.0,2,2,0,2,1,0,19,0
245.0,10.0,18.0,54.0,93.0,2,2,0,2,0,0,5,0
245.0,2.0,16.0,54.0,555.0,2,2,0,1,0,0,13,0
103.0,10.0,11.0,335.0,38.0,2,2,0,2,0,0,19,0
278.0,3.0,4.0,71.0,50.0,2,2,0,0,1,1,19,0
256.0,3.0,6.0,1.0,1.0,2,0,0,1,0,0,19,1
80.0,1.0,14.0,402.0,251.0,2,0,0,1,1,0,19,1
236.0,3.0,8.0,8.0,57.0,2,0,0,0,1,1,19,1
622.0,0.0,7.0,1.0,19.0,0,1,0,0,1,1,19,0
117.0,23.0,36.0,327.0,211.0,2,0,0,2,1,1,19,0
239.0,3.0,6.0,4.0,1.0,2,1,0,2,0,0,19,1
91.0,2.0,13.0,348.0,347.0,2,0,0,1,1,0,19,0
299.0,0.0,12.0,184.0,18.0,2,0,0,2,0,0,19,0
274.0,0.0,8.0,10.0,23.0,2,0,0,2,1,1,19,0
303.0,6.0,10.0,7.0,144.0,2,2,0,2,0,0,19,0
199.0,5.0,33.0,18.0,9.0,2,2,0,2,0,0,19,1
76.0,5.0,11.0,351.0,64.0,2,2,0,1,0,0,19,1
63.0,2.0,45.0,401.0,6.0,2,0,0,2,1,0,19,1
101.0,1.0,9.0,350.0,29.0,2,2,0,2,0,0,1,0
199.0,3.0,9.0,63.0,83.0,2,0,0,0,0,0,19,0
351.0,6.0,11.0,217.0,8.0,2,0,0,2,1,0,19,1
295.0,3.0,13.0,222.0,1.0,2,2,0,1,0,0,19,0
259.0,3.0,9.0,46.0,63.0,2,2,0,2,0,0,19,1
289.0,4.0,16.0,142.0,31.0,2,2,0,2,0,0,19,0
95.0,2.0,6.0,402.0,299.0,2,2,0,2,1,1,19,0
116.0,15.0,20.0,339.0,306.0,2,2,0,1,0,0,19,0
285.0,1.0,8.0,55.0,6.0,2,2,0,0,1,1,19,1
261.0,2.0,4.0,15.0,204.0,2,0,0,1,0,0,19,1
201.0,2.0,17.0,45.0,98.0,2,0,0,2,1,0,19,1
236.0,4.0,10.0,1.0,2.0,2,0,0,2,1,0,19,1
257.0,0.0,7.0,67.0,33.0,2,2,0,2,1,0,19,0
217.0,4.0,8.0,27.0,5.0,2,2,0,2,1,0,19,1
90.0,8.0,40.0,191.0,39.0,2,0,0,0,1,0,19,0
194.0,6.0,22.0,15.0,4.0,2,0,0,2,0,0,19,0
216.0,10.0,31.0,75.0,6.0,2,0,0,0,1,1,19,1
98.0,15.0,25.0,391.0,166.0,2,0,0,2,1,1,19,0
256.0,6.0,11.0,4.0,1.0,2,0,0,2,0,0,19,1
97.0,2.0,13.0,388.0,167.0,2,2,0,2,1,0,19,0
226.0,5.0,32.0,71.0,106.0,2,0,0,2,0,0,19,0
219.0,14.0,16.0,50.0,11.0,2,2,0,2,0,0,19,0
304.0,3.0,39.0,182.0,2.0,2,2,0,2,1,1,19,1
240.0,2.0,4.0,30.0,2.0,2,0,0,2,0,0,19,0
193.0,4.0,8.0,30.0,317.0,2,0,0,1,1,0,19,0
236.0,2.0,9.0,64.0,299.0,2,0,0,1,1,0,19,1
290.0,2.0,16.0,85.0,50.0,2,2,0,2,1,0,19,0
218.0,4.0,9.0,11.0,311.0,2,0,0,1,1,0,19,0
303.0,7.0,10.0,4.0,40.0,2,2,0,0,0,0,19,1
228.0,28.0,30.0,119.0,42.0,2,2,0,2,1,1,19,1
264.0,4.0,16.0,14.0,43.0,2,2,0,2,1,1,19,1
91.0,5.0,11.0,355.0,7.0,2,0,0,2,0,0,19,0
355.0,18.0,24.0,281.0,2.0,2,2,0,2,1,1,19,1
236.0,6.0,10.0,1.0,125.0,2,0,0,2,1,0,19,1
259.0,2.0,31.0,53.0,33.0,2,2,0,0,1,0,19,1
133.0,5.0,7.0,298.0,3.0,2,0,0,0,1,0,19,0
229.0,0.0,4.0,6.0,22.0,2,2,0,2,1,1,19,1
239.0,3.0,11.0,4.0,125.0,2,1,0,2,0,0,19,0
103.0,3.0,14.0,335.0,14.0,2,2,0,0,0,0,19,1
168.0,2.0,4.0,402.0,42.0,2,2,0,1,1,0,19,1
253.0,0.0,15.0,3.0,250.0,2,0,0,1,1,0,19,1
98.0,19.0,25.0,392.0,23.0,2,0,0,2,0,0,19,0
65.0,54.0,62.0,397.0,172.0,2,2,0,1,1,0,19,0
297.0,10.0,32.0,89.0,281.0,2,0,0,2,1,0,19,0
228.0,2.0,4.0,14.0,19.0,2,0,0,1,0,0,19,0
251.0,7.0,9.0,20.0,1.0,2,0,0,2,0,0,19,0
153.0,6.0,9.0,42.0,1.0,2,0,0,2,0,0,19,1
180.0,2.0,10.0,242.0,40.0,2,0,0,0,0,0,19,1
243.0,2.0,5.0,10.0,175.0,2,2,0,1,1,1,19,0
256.0,1.0,4.0,37.0,19.0,2,0,0,2,1,1,19,0
63.0,10.0,13.0,395.0,12.0,2,0,0,1,0,0,19,1
137.0,1.0,12.0,382.0,36.0,2,2,0,2,0,0,19,1
76.0,5.0,6.0,353.0,24.0,2,2,0,1,0,0,19,0
243.0,0.0,5.0,6.0,5.0,2,2,0,0,0,0,19,1
293.0,5.0,23.0,177.0,380.0,2,2,0,0,1,1,19,0
303.0,6.0,8.0,4.0,235.0,2,2,0,1,0,0,19,1
92.0,11.0,40.0,350.0,290.0,2,2,0,1,0,0,19,0
243.0,10.0,17.0,13.0,134.0,2,2,0,2,0,0,19,1
223.0,2.0,9.0,63.0,53.0,2,0,0,0,1,1,19,0
229.0,0.0,9.0,7.0,27.0,2,2,0,2,0,0,19,0
246.0,8.0,10.0,6.0,104.0,2,2,0,0,0,0,19,1
272.0,4.0,8.0,32.0,9.0,2,0,0,2,0,0,19,0
238.0,5.0,24.0,298.0,194.0,2,2,0,1,1,1,19,1
177.0,0.0,5.0,27.0,6.0,2,2,0,2,0,0,19,0
273.0,10.0,15.0,1.0,64.0,2,0,0,2,1,1,19,0
244.0,2.0,5.0,100.0,29.0,2,2,0,2,1,1,19,1
98.0,4.0,40.0,400.0,53.0,2,0,0,2,1,0,19,1
91.0,8.0,13.0,348.0,60.0,2,0,0,1,0,0,19,0
257.0,9.0,32.0,63.0,34.0,2,2,0,2,1,0,19,0
283.0,2.0,4.0,21.0,510.0,2,0,0,1,1,0,19,0
298.0,11.0,16.0,64.0,43.0,2,2,0,2,1,1,19,1
231.0,24.0,30.0,22.0,333.0,2,0,0,1,1,1,19,0
238.0,6.0,20.0,299.0,74.0,2,2,0,2,1,1,19,0
168.0,1.0,40.0,402.0,2.0,2,2,0,1,0,0,19,0
236.0,0.0,6.0,1.0,9.0,2,0,0,0,1,0,14,1
257.0,15.0,41.0,97.0,23.0,2,0,0,0,1,1,19,0
215.0,0.0,9.0,46.0,1.0,2,2,0,2,1,1,4,1
160.0,11.0,42.0,310.0,212.0,2,2,0,2,1,1,19,0
109.0,13.0,21.0,362.0,112.0,2,2,0,2,1,1,19,0
101.0,12.0,14.0,380.0,218.0,2,0,0,1,0,0,19,0
207.0,1.0,6.0,1.0,9.0,2,2,0,0,1,0,14,1
231.0,2.0,26.0,114.0,30.0,2,0,0,2,0,0,19,1
238.0,3.0,26.0,291.0,31.0,2,2,0,1,0,0,19,1
121.0,20.0,26.0,308.0,23.0,2,0,0,2,0,0,19,0
250.0,11.0,17.0,37.0,58.0,2,2,0,1,0,0,19,1
238.0,2.0,12.0,295.0,1.0,2,2,0,2,0,0,19,1
298.0,1.0,4.0,57.0,19.0,2,2,0,1,0,0,19,0
74.0,10.0,12.0,333.0,293.0,2,0,0,1,1,0,19,0
286.0,1.0,5.0,103.0,348.0,2,0,0,1,1,1,12,0
103.0,8.0,10.0,335.0,5.0,2,2,0,2,1,0,19,0
478.0,8.0,31.0,63.0,6.0,2,2,0,2,1,1,19,1
91.0,2.0,21.0,378.0,8.0,2,0,0,1,0,0,19,0
351.0,8.0,22.0,222.0,11.0,2,0,0,2,0,0,19,1
253.0,2.0,17.0,102.0,2.0,2,2,0,2,1,1,19,1
244.0,5.0,12.0,13.0,67.0,2,0,0,2,1,1,19,0
398.0,4.0,15.0,188.0,64.0,2,2,0,0,0,0,19,0
299.0,4.0,14.0,183.0,32.0,2,0,0,1,0,0,19,1
256.0,7.0,9.0,3.0,63.0,2,0,0,1,0,0,19,0
259.0,9.0,27.0,159.0,27.0,2,2,0,2,0,0,19,1
204.0,4.0,9.0,2.0,310.0,2,2,0,1,1,0,19,1
180.0,0.0,23.0,242.0,19.0,2,0,0,2,1,0,19,0
246.0,2.0,8.0,3.0,183.0,2,2,0,1,0,0,19,0
233.0,33.0,38.0,91.0,206.0,2,2,0,2,1,1,19,0
293.0,16.0,22.0,14.0,24.0,2,2,0,1,0,0,19,1
220.0,3.0,11.0,79.0,43.0,2,2,0,1,0,0,19,0
241.0,4.0,11.0,3.0,2.0,2,2,0,0,0,0,19,0
293.0,4.0,12.0,173.0,14.0,2,2,0,2,0,0,19,1
257.0,2.0,42.0,1.0,538.0,2,2,0,1,0,0,19,1
256.0,3.0,6.0,1.0,1.0,2,0,0,0,0,0,19,1
398.0,5.0,10.0,197.0,41.0,2,2,0,2,1,0,19,0
288.0,4.0,9.0,29.0,333.0,2,0,0,1,1,0,19,0
253.0,0.0,10.0,5.0,9.0,2,0,0,2,0,0,19,0
98.0,21.0,23.0,397.0,265.0,2,0,0,1,0,0,19,0
120.0,2.0,13.0,295.0,387.0,2,2,0,2,0,0,19,0
512.0,10.0,26.0,192.0,30.0,2,2,0,2,0,0,19,0
90.0,8.0,40.0,191.0,15.0,2,0,0,2,0,0,19,1
194.0,4.0,38.0,11.0,16.0,2,0,0,1,0,0,19,1
103.0,9.0,24.0,332.0,2.0,2,2,0,2,1,1,19,1
288.0,15.0,16.0,124.0,77.0,2,2,0,1,0,0,19,0
290.0,18.0,30.0,86.0,333.0,2,2,0,1,1,1,19,1
80.0,21.0,22.0,403.0,7.0,2,0,0,1,0,0,19,0
240.0,3.0,9.0,42.0,12.0,2,2,0,2,1,0,19,1
76.0,7.0,42.0,346.0,18.0,2,2,0,0,1,1,19,0
312.0,14.0,29.0,207.0,31.0,2,2,0,2,1,0,19,0
356.0,2.0,18.0,129.0,28.0,2,2,0,2,0,0,19,0
168.0,23.0,45.0,310.0,207.0,2,2,0,2,1,1,19,0
197.0,3.0,9.0,62.0,77.0,2,0,0,2,1,0,19,0
253.0,0.0,22.0,4.0,34.0,2,0,0,2,1,0,19,0
248.0,0.0,17.0,25.0,114.0,2,0,0,2,1,1,19,0
67.0,5.0,6.0,354.0,55.0,2,0,0,2,1,0,19,0
82.0,6.0,10.0,365.0,6.0,2,0,0,2,1,1,19,1
89.0,11.0,13.0,351.0,173.0,2,0,0,1,1,1,19,0
211.0,3.0,17.0,55.0,2.0,2,0,0,2,1,1,19,1
355.0,3.0,10.0,277.0,184.0,2,2,0,1,1,0,19,0
261.0,1.0,26.0,1.0,162.0,2,2,0,2,1,1,19,0
245.0,12.0,16.0,68.0,50.0,2,2,0,2,1,0,19,1
178.0,5.0,9.0,15.0,33.0,2,2,0,2,1,1,19,0
239.0,1.0,11.0,3.0,307.0,2,1,0,1,1,0,19,1
241.0,7.0,13.0,146.0,34.0,2,0,0,2,0,0,19,1
89.0,2.0,6.0,354.0,220.0,2,0,0,1,0,0,19,0
243.0,1.0,11.0,10.0,38.0,2,2,0,2,1,0,19,0
90.0,4.0,6.0,189.0,108.0,2,0,0,2,0,0,19,1
90.0,7.0,11.0,190.0,49.0,2,0,0,2,1,0,19,0
270.0,2.0,17.0,18.0,27.0,2,0,0,0,0,0,19,1
276.0,0.0,21.0,1.0,64.0,2,0,0,0,1,1,19,0
93.0,27.0,70.0,371.0,176.0,2,0,0,1,1,0,19,0
243.0,1.0,5.0,12.0,8.0,2,2,0,2,1,1,19,0
123.0,6.0,45.0,376.0,207.0,2,2,0,2,1,1,19,0
217.0,3.0,24.0,37.0,28.0,2,2,0,2,1,0,19,0
239.0,3.0,28.0,4.0,49.0,2,1,0,2,1,0,19,1
249.0,14.0,41.0,4.0,22.0,2,0,0,0,1,1,19,0
239.0,2.0,21.0,5.0,53.0,2,1,0,1,0,0,19,1
256.0,17.0,23.0,3.0,3.0,2,0,0,2,1,0,19,1
291.0,0.0,31.0,40.0,303.0,2,0,0,1,1,0,19,1
103.0,11.0,22.0,333.0,1.0,2,2,0,2,1,0,19,1
170.0,6.0,10.0,54.0,493.0,2,2,0,1,0,0,19,1
434.0,10.0,14.0,263.0,63.0,2,2,0,0,1,1,19,0
257.0,3.0,10.0,3.0,2.0,2,2,0,2,0,0,19,0
273.0,1.0,12.0,197.0,26.0,2,2,0,2,1,1,19,1
259.0,3.0,9.0,107.0,55.0,2,2,0,1,0,0,19,0
288.0,2.0,22.0,5.0,14.0,2,2,0,2,0,0,19,1
246.0,5.0,10.0,8.0,83.0,2,2,0,0,0,0,19,1
198.0,5.0,8.0,149.0,25.0,2,0,0,2,0,0,19,1
258.0,25.0,44.0,210.0,283.0,2,0,0,2,1,0,19,0
245.0,0.0,8.0,14.0,2.0,2,0,0,0,0,0,19,1
94.0,3.0,5.0,331.0,26.0,2,2,0,2,1,1,19,0
203.0,4.0,9.0,39.0,498.0,2,0,0,1,1,1,19,1
320.0,1.0,8.0,24.0,11.0,2,0,0,1,0,0,19,1
152.0,6.0,13.0,303.0,3.0,2,2,0,2,0,0,19,0
76.0,4.0,21.0,347.0,38.0,2,2,0,2,1,1,19,1
264.0,3.0,9.0,3.0,75.0,2,2,0,2,0,0,19,1
299.0,1.0,11.0,185.0,187.0,2,0,0,1,1,0,19,0
192.0,9.0,10.0,306.0,39.0,2,2,0,2,0,0,19,0
275.0,0.0,4.0,57.0,40.0,2,2,0,1,0,0,19,1
97.0,7.0,12.0,388.0,29.0,2,2,0,2,1,1,19,0
403.0,0.0,15.0,151.0,49.0,2,2,0,2,0,0,19,1
262.0,9.0,16.0,88.0,43.0,2,0,0,2,1,1,19,1
293.0,0.0,4.0,8.0,78.0,2,2,0,2,1,0,19,0
241.0,7.0,13.0,128.0,29.0,2,2,0,2,0,0,1,0
235.0,0.0,4.0,49.0,5.0,2,2,0,0,0,0,19,0
244.0,3.0,31.0,56.0,33.0,2,0,0,0,1,0,19,1
376.0,0.0,5.0,2.0,282.0,0,1,0,1,1,1,19,0
95.0,6.0,25.0,372.0,160.0,2,0,0,2,1,1,19,0
285.0,1.0,9.0,90.0,32.0,2,2,0,2,0,0,19,0
90.0,2.0,18.0,185.0,377.0,2,0,0,2,1,1,19,1
180.0,1.0,11.0,240.0,8.0,2,0,0,2,1,0,19,1
281.0,4.0,17.0,11.0,25.0,2,2,0,2,0,0,19,0
222.0,10.0,22.0,49.0,65.0,2,0,0,1,1,1,19,1
200.0,8.0,12.0,292.0,35.0,2,2,0,1,0,0,19,1
119.0,4.0,12.0,300.0,26.0,2,0,0,2,1,1,19,1
388.0,4.0,8.0,165.0,165.0,2,0,0,2,0,0,19,0
90.0,1.0,17.0,380.0,517.0,2,2,0,1,1,0,19,0
103.0,5.0,8.0,335.0,60.0,2,2,0,0,0,0,19,0
329.0,2.0,8.0,52.0,1.0,2,0,0,2,0,0,19,1
242.0,4.0,10.0,5.0,493.0,2,2,0,1,0,0,19,1
239.0,0.0,9.0,3.0,23.0,2,1,0,2,1,1,19,1
248.0,4.0,12.0,5.0,292.0,2,0,0,1,0,0,19,1
239.0,5.0,11.0,4.0,60.0,2,1,0,1,0,0,19,0
91.0,1.0,13.0,346.0,9.0,2,0,0,2,1,0,19,1
178.0,0.0,19.0,127.0,16.0,2,0,0,1,0,0,19,1
253.0,0.0,10.0,3.0,93.0,2,0,0,2,0,0,19,0
398.0,2.0,12.0,195.0,38.0,2,2,0,0,1,1,19,0
90.0,8.0,10.0,191.0,13.0,2,0,0,1,0,0,19,1
251.0,12.0,17.0,15.0,58.0,2,0,0,1,0,0,19,1
269.0,26.0,28.0,53.0,369.0,2,0,0,2,1,0,19,1
84.0,19.0,25.0,338.0,121.0,2,1,0,2,1,1,5,0
268.0,3.0,4.0,36.0,1.0,2,2,0,0,1,0,19,0
505.0,0.0,3.0,3.0,8.0,0,1,0,2,1,1,19,1
121.0,1.0,15.0,313.0,44.0,2,0,0,2,0,0,19,0
91.0,1.0,10.0,350.0,24.0,2,0,0,2,1,1,19,1
98.0,8.0,13.0,398.0,16.0,2,0,0,2,1,0,19,1
301.0,2.0,8.0,165.0,32.0,2,2,0,2,1,0,19,0
253.0,0.0,10.0,3.0,40.0,2,0,0,0,0,0,19,1
84.0,2.0,10.0,339.0,6.0,2,1,0,1,0,0,19,0
280.0,6.0,13.0,57.0,97.0,2,2,0,0,1,1,19,0
83.0,10.0,14.0,381.0,14.0,2,0,0,0,0,0,19,1
273.0,3.0,30.0,94.0,301.0,2,2,0,1,1,0,19,1
400.0,0.0,6.0,4.0,45.0,0,1,0,0,1,1,19,1
319.0,10.0,28.0,179.0,28.0,2,2,0,2,0,0,19,1
229.0,4.0,12.0,1.0,169.0,2,0,0,1,1,0,19,0
293.0,3.0,11.0,176.0,32.0,2,2,0,0,0,0,19,1
267.0,7.0,9.0,74.0,35.0,2,0,0,2,0,0,19,0
276.0,5.0,15.0,160.0,23.0,2,2,0,1,0,0,19,0
134.0,0.0,16.0,304.0,80.0,2,2,0,2,1,0,19,1
103.0,9.0,47.0,333.0,303.0,2,2,0,1,1,0,19,1
351.0,3.0,22.0,219.0,1.0,2,0,0,2,1,0,19,1
192.0,11.0,31.0,37.0,282.0,2,0,0,2,1,0,19,0
265.0,2.0,4.0,20.0,480.0,2,0,0,1,1,1,19,0
101.0,23.0,25.0,378.0,160.0,2,2,0,2,1,1,19,0
225.0,7.0,17.0,15.0,11.0,2,2,0,2,0,0,19,1
94.0,5.0,13.0,327.0,44.0,2,2,0,2,1,1,19,1
98.0,35.0,44.0,391.0,205.0,2,0,0,2,1,1,19,0
91.0,6.0,11.0,347.0,219.0,2,0,0,1,1,1,19,1
571.0,2.0,8.0,225.0,50.0,2,0,0,2,1,0,19,1
970.0,0.0,10.0,1.0,508.0,0,1,0,1,1,1,19,0
95.0,19.0,25.0,374.0,31.0,2,0,0,2,0,0,19,0
340.0,7.0,38.0,201.0,8.0,2,2,0,2,1,1,19,1
241.0,1.0,19.0,1.0,351.0,2,2,0,1,1,0,19,0
130.0,5.0,12.0,402.0,363.0,2,2,0,2,1,0,19,0
234.0,2.0,5.0,7.0,3.0,2,0,0,2,0,0,8,0
84.0,17.0,25.0,397.0,161.0,2,2,0,2,1,1,19,0
257.0,4.0,9.0,3.0,15.0,2,2,0,2,0,0,19,0
188.0,7.0,8.0,103.0,28.0,2,2,0,2,1,0,19,0
267.0,1.0,4.0,35.0,127.0,2,2,0,2,1,0,19,1
110.0,5.0,15.0,376.0,58.0,2,2,0,0,1,0,19,1
234.0,3.0,6.0,1.0,27.0,2,0,0,2,1,1,19,1
215.0,7.0,10.0,42.0,9.0,2,0,0,1,1,1,19,1
92.0,1.0,11.0,344.0,21.0,2,2,0,2,1,1,19,0
