N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,label
12081.0,4205.0,1293.0,5801.0,31.0,2.0,0.0,52.0,98.0,263.0,684.0,10715.0,0.661673179614133,1
5539.0,2391.0,182.0,1039.0,807.0,0.0,0.0,59.0,0.0,9.0,54.0,5022.0,1.48165413798567,1
56.0,171.0,7.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,47.0,1.86500803160946,0
461.0,2368.0,105.0,120.0,3.0,0.0,0.0,15.0,0.0,0.0,11.0,432.0,0.915024129447388,0
497.0,3307.0,300.0,387.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,482.0,0.915024129447388,0
600.0,1614.0,245.0,287.0,88.0,0.0,0.0,1.0,1.0,16.0,10.0,564.0,0.982449108801872,1
224.0,102.0,35.0,34.0,3.0,0.0,0.0,191.0,0.0,7.0,1.0,25.0,0.915024129447388,0
50.0,2586.0,29.0,38.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,44.0,0.411985187306913,0
5182.0,3776.0,861.0,525.0,124.0,0.0,0.0,8.0,4.0,75.0,31.0,4445.0,1.00522694513289,1
1103.0,2680.0,84.0,866.0,2.0,0.0,0.0,45.0,26.0,32.0,24.0,964.0,0.661673179614133,1
156.0,1228.0,89.0,19.0,3.0,0.0,0.0,5.0,1.0,10.0,6.0,134.0,0.997535302103113,1
147.0,2360.0,68.0,69.0,13.0,0.0,0.0,17.0,0.0,0.0,0.0,123.0,0.997535302103113,0
71.0,104.0,21.0,7.0,0.0,0.0,0.0,1.0,0.0,5.0,16.0,48.0,1.86500803160946,2
84.0,1584.0,15.0,11.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,68.0,1.86500803160946,0
156.0,1304.0,28.0,20.0,3.0,0.0,0.0,14.0,0.0,0.0,7.0,129.0,1.02771709743701,1
61.0,767.0,12.0,17.0,3.0,0.0,0.0,46.0,0.0,2.0,0.0,13.0,1.05714931610548,0
296.0,2728.0,81.0,66.0,20.0,0.0,0.0,1.0,4.0,0.0,0.0,287.0,1.20440316450483,0
71.0,1424.0,27.0,14.0,3.0,0.0,0.0,37.0,0.0,0.0,0.0,33.0,0.800528377424059,1
1728.0,926.0,238.0,701.0,51.0,1.0,0.0,60.0,47.0,82.0,201.0,1302.0,0.661673179614133,1
2302.0,2673.0,216.0,594.0,130.0,0.0,0.0,197.0,4.0,163.0,57.0,1373.0,1.00522694513289,0
85.0,3477.0,42.0,56.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,64.0,0.800528377424059,1
101.0,99.0,13.0,20.0,4.0,0.0,0.0,7.0,1.0,0.0,0.0,85.0,0.997535302103113,1
331.0,2067.0,209.0,230.0,22.0,0.0,0.0,3.0,3.0,8.0,9.0,307.0,0.831953524648453,0
90.0,2331.0,26.0,33.0,3.0,0.0,0.0,10.0,0.0,4.0,0.0,74.0,0.800528377424059,1
1206.0,1856.0,219.0,226.0,14.0,0.0,0.0,26.0,23.0,11.0,66.0,1069.0,0.661673179614133,1
99.0,2520.0,15.0,11.0,1.0,0.0,0.0,1.0,0.0,2.0,7.0,86.0,1.02771709743701,1
647.0,594.0,88.0,68.0,5.0,0.0,0.0,117.0,0.0,0.0,9.0,496.0,0.831953524648453,1
122.0,1499.0,33.0,73.0,1.0,0.0,0.0,1.0,1.0,4.0,15.0,87.0,1.29126262950745,0
92.0,74.0,11.0,7.0,4.0,0.0,0.0,24.0,0.0,0.0,0.0,68.0,1.86500803160946,2
63.0,1982.0,16.0,18.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,1.05714931610548,0
118.0,769.0,32.0,29.0,2.0,0.0,0.0,1.0,0.0,3.0,4.0,98.0,1.29126262950745,0
183.0,1346.0,67.0,84.0,2.0,0.0,0.0,53.0,5.0,8.0,7.0,77.0,0.594368207936839,1
35327.0,3791.0,2366.0,7421.0,653.0,24.0,0.0,2149.0,400.0,888.0,821.0,24476.0,0.661673179614133,1
616.0,2615.0,68.0,453.0,8.0,0.0,0.0,11.0,13.0,11.0,13.0,564.0,0.982449108801872,2
397.0,730.0,65.0,129.0,2.0,0.0,0.0,7.0,3.0,9.0,15.0,341.0,0.915024129447388,1
759.0,2530.0,170.0,111.0,7.0,0.0,0.0,46.0,3.0,0.0,2.0,706.0,0.915024129447388,0
476.0,684.0,47.0,56.0,0.0,0.0,0.0,260.0,42.0,0.0,22.0,33.0,0.831953524648453,1
262.0,1603.0,26.0,136.0,0.0,0.0,0.0,12.0,0.0,1.0,3.0,218.0,0.915024129447388,1
1225.0,1037.0,143.0,103.0,4.0,0.0,0.0,53.0,1.0,17.0,18.0,1060.0,1.00522694513289,0
190.0,1803.0,91.0,122.0,6.0,0.0,0.0,18.0,6.0,2.0,3.0,144.0,1.02771709743701,1
24599.0,3529.0,3028.0,4163.0,499.0,3.0,1.0,471.0,282.0,433.0,1163.0,20818.0,1.48165413798567,1
64.0,2697.0,23.0,28.0,4.0,0.0,0.0,10.0,2.0,3.0,1.0,48.0,1.05714931610548,1
60350.0,760.0,577.0,38378.0,120.0,16.0,3.0,1245.0,1494.0,255.0,3465.0,49238.0,0.865617488080534,1
173.0,446.0,29.0,26.0,3.0,0.0,0.0,8.0,0.0,0.0,3.0,138.0,0.997535302103113,2
94.0,870.0,19.0,24.0,0.0,0.0,0.0,34.0,8.0,2.0,11.0,38.0,0.594368207936839,1
896.0,1597.0,172.0,249.0,49.0,0.0,0.0,15.0,8.0,4.0,3.0,697.0,0.661673179614133,1
461.0,2716.0,139.0,207.0,1.0,0.0,0.0,7.0,20.0,36.0,9.0,385.0,0.982449108801872,0
101.0,1589.0,71.0,81.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,92.0,1.29126262950745,1
37808.0,2753.0,1499.0,20660.0,39.0,8.0,0.0,292.0,4213.0,602.0,4428.0,26552.0,0.661673179614133,1
170.0,1019.0,15.0,8.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,150.0,0.594368207936839,1
5205.0,2131.0,1054.0,633.0,25.0,0.0,0.0,567.0,1.0,23.0,15.0,3514.0,1.48165413798567,1
1137.0,2011.0,345.0,194.0,35.0,0.0,0.0,20.0,21.0,6.0,46.0,760.0,1.48165413798567,1
931.0,3164.0,207.0,211.0,15.0,0.0,0.0,1.0,0.0,1.0,21.0,865.0,0.865617488080534,1
64.0,808.0,11.0,19.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,46.0,1.86500803160946,0
70.0,22.0,9.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,65.0,1.05714931610548,0
265.0,1926.0,18.0,33.0,6.0,0.0,0.0,70.0,0.0,7.0,4.0,183.0,0.915024129447388,1
312.0,1415.0,82.0,18.0,2.0,0.0,0.0,19.0,1.0,0.0,45.0,247.0,1.20440316450483,1
923.0,2737.0,169.0,63.0,13.0,0.0,0.0,2.0,5.0,0.0,6.0,905.0,0.865617488080534,1
3222.0,2620.0,582.0,552.0,32.0,0.0,0.0,87.0,36.0,70.0,111.0,2844.0,1.48165413798567,1
572.0,1036.0,117.0,358.0,3.0,0.0,0.0,1.0,3.0,10.0,13.0,488.0,1.20440316450483,0
75.0,174.0,20.0,18.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,64.0,1.05714931610548,0
109.0,208.0,19.0,9.0,0.0,0.0,0.0,91.0,0.0,1.0,13.0,4.0,0.997535302103113,2
478.0,1393.0,33.0,64.0,10.0,0.0,0.0,74.0,8.0,32.0,24.0,315.0,0.831953524648453,1
134.0,453.0,21.0,40.0,11.0,0.0,0.0,3.0,0.0,2.0,1.0,117.0,1.02771709743701,1
1488.0,1249.0,73.0,294.0,35.0,0.0,0.0,80.0,9.0,52.0,97.0,1214.0,1.48165413798567,1
1887.0,4130.0,197.0,510.0,62.0,0.0,0.0,7.0,2.0,31.0,10.0,1660.0,0.661673179614133,1
464.0,1767.0,129.0,116.0,1.0,0.0,0.0,136.0,9.0,24.0,17.0,258.0,0.831953524648453,1
57.0,43.0,10.0,20.0,3.0,0.0,3.0,5.0,3.0,1.0,0.0,45.0,0.800528377424059,2
69.0,213.0,16.0,7.0,1.0,0.0,0.0,33.0,0.0,0.0,20.0,16.0,1.05714931610548,2
55.0,1147.0,10.0,7.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,48.0,1.05714931610548,2
178.0,927.0,44.0,29.0,6.0,0.0,0.0,10.0,9.0,5.0,7.0,147.0,0.997535302103113,1
54.0,3944.0,26.0,28.0,0.0,0.0,0.0,7.0,2.0,9.0,3.0,31.0,0.411985187306913,0
193.0,1283.0,55.0,54.0,1.0,0.0,0.0,12.0,0.0,30.0,28.0,111.0,0.997535302103113,1
493.0,2074.0,67.0,155.0,14.0,0.0,0.0,125.0,3.0,46.0,16.0,263.0,0.831953524648453,1
182.0,3561.0,97.0,28.0,1.0,0.0,0.0,3.0,0.0,17.0,5.0,152.0,0.594368207936839,1
639.0,337.0,146.0,361.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,43.0,1.20440316450483,0
145.0,135.0,18.0,38.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,137.0,1.02771709743701,0
244.0,11.0,7.0,9.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,233.0,1.20440316450483,0
74.0,1395.0,19.0,18.0,0.0,0.0,0.0,5.0,1.0,21.0,3.0,42.0,0.800528377424059,1
9622.0,3126.0,387.0,3637.0,29.0,0.0,0.0,848.0,796.0,400.0,2148.0,4472.0,1.48165413798567,1
129.0,1579.0,36.0,37.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,107.0,1.02771709743701,1
94.0,2894.0,26.0,37.0,6.0,0.0,0.0,3.0,0.0,1.0,1.0,89.0,0.997535302103113,0
86.0,3209.0,66.0,70.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,71.0,1.05714931610548,0
59.0,3407.0,16.0,20.0,3.0,0.0,0.0,24.0,6.0,6.0,3.0,19.0,0.800528377424059,1
75.0,1235.0,34.0,36.0,1.0,0.0,0.0,17.0,2.0,0.0,2.0,39.0,0.800528377424059,1
50.0,50.0,7.0,4.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,43.0,1.05714931610548,0
1093.0,1338.0,260.0,260.0,137.0,0.0,0.0,33.0,35.0,0.0,5.0,976.0,1.48165413798567,1
107.0,632.0,21.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.0,0.594368207936839,1
458.0,4147.0,193.0,68.0,3.0,0.0,0.0,5.0,9.0,225.0,14.0,200.0,0.915024129447388,1
212.0,5.0,5.0,149.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,208.0,1.29126262950745,0
155.0,187.0,26.0,51.0,1.0,0.0,0.0,11.0,2.0,18.0,3.0,51.0,1.29126262950745,1
81.0,134.0,13.0,7.0,1.0,0.0,0.0,26.0,0.0,15.0,0.0,40.0,1.05714931610548,0
145.0,3102.0,39.0,44.0,0.0,0.0,0.0,19.0,0.0,5.0,12.0,88.0,1.02771709743701,0
514.0,2464.0,76.0,188.0,140.0,0.0,0.0,3.0,0.0,0.0,14.0,497.0,1.20440316450483,1
2302.0,2653.0,235.0,261.0,3.0,0.0,0.0,12.0,19.0,538.0,63.0,1653.0,0.661673179614133,1
60.0,1632.0,45.0,46.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,57.0,1.86500803160946,0
70706.0,3197.0,2246.0,39729.0,153.0,0.0,0.0,3.0,7.0,29.0,36.0,68828.0,0.865617488080534,1
566.0,3546.0,133.0,187.0,13.0,0.0,0.0,13.0,1.0,37.0,12.0,415.0,0.915024129447388,0
366.0,989.0,97.0,98.0,2.0,0.0,0.0,114.0,5.0,0.0,5.0,228.0,0.915024129447388,1
134.0,3770.0,55.0,66.0,1.0,0.0,0.0,37.0,1.0,4.0,1.0,82.0,0.594368207936839,0
64.0,1940.0,11.0,26.0,0.0,0.0,0.0,17.0,1.0,5.0,3.0,30.0,0.411985187306913,2
18832.0,3719.0,927.0,10123.0,354.0,5.0,0.0,627.0,2654.0,734.0,2061.0,11179.0,0.865617488080534,0
273.0,2751.0,110.0,159.0,13.0,0.0,0.0,47.0,2.0,12.0,0.0,209.0,0.831953524648453,1
497.0,2021.0,35.0,301.0,2.0,0.0,0.0,6.0,0.0,61.0,9.0,399.0,0.915024129447388,0
641.0,1598.0,194.0,83.0,2.0,0.0,0.0,22.0,0.0,0.0,0.0,544.0,0.915024129447388,1
61.0,626.0,22.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,1.86500803160946,0
452.0,1588.0,90.0,92.0,3.0,0.0,0.0,2.0,2.0,4.0,48.0,390.0,1.20440316450483,1
869.0,3653.0,253.0,543.0,77.0,0.0,0.0,27.0,1.0,3.0,3.0,666.0,1.48165413798567,0
216.0,4148.0,54.0,155.0,2.0,0.0,0.0,5.0,5.0,46.0,29.0,123.0,1.29126262950745,1
51.0,486.0,23.0,26.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,44.0,1.86500803160946,1
6674.0,2610.0,1406.0,553.0,81.0,0.0,0.0,146.0,26.0,36.0,112.0,5767.0,1.00522694513289,1
16639.0,3143.0,1864.0,8620.0,29.0,8.0,0.0,23.0,200.0,62.0,368.0,15859.0,1.48165413798567,0
2669.0,3463.0,181.0,692.0,20.0,0.0,0.0,387.0,165.0,170.0,273.0,1500.0,0.865617488080534,1
107.0,2308.0,37.0,25.0,6.0,0.0,0.0,1.0,10.0,14.0,10.0,72.0,1.29126262950745,1
681.0,3748.0,92.0,465.0,138.0,0.0,0.0,14.0,47.0,43.0,24.0,546.0,0.831953524648453,1
676.0,2271.0,174.0,148.0,11.0,0.0,0.0,21.0,29.0,84.0,73.0,458.0,0.915024129447388,0
338.0,4251.0,57.0,239.0,11.0,0.0,0.0,8.0,5.0,25.0,3.0,289.0,0.915024129447388,0
431.0,1512.0,66.0,247.0,1.0,0.0,0.0,63.0,6.0,56.0,1.0,186.0,0.831953524648453,1
431.0,1790.0,72.0,40.0,3.0,0.0,0.0,6.0,2.0,2.0,12.0,401.0,0.982449108801872,0
132.0,1144.0,20.0,29.0,0.0,0.0,0.0,28.0,0.0,31.0,2.0,68.0,0.997535302103113,1
744.0,4030.0,190.0,358.0,24.0,0.0,0.0,23.0,2.0,32.0,11.0,616.0,0.831953524648453,1
167.0,232.0,25.0,29.0,13.0,0.0,18.0,61.0,2.0,0.0,0.0,86.0,0.997535302103113,2
776.0,1948.0,161.0,241.0,9.0,0.0,0.0,4.0,0.0,11.0,13.0,362.0,1.20440316450483,0
1303.0,2648.0,296.0,359.0,4.0,0.0,0.0,311.0,90.0,72.0,107.0,646.0,0.661673179614133,0
79.0,3017.0,29.0,46.0,1.0,0.0,0.0,17.0,0.0,1.0,2.0,56.0,0.411985187306913,1
3298.0,2769.0,655.0,1030.0,79.0,0.0,0.0,789.0,514.0,166.0,138.0,1306.0,0.661673179614133,1
178.0,243.0,16.0,20.0,4.0,0.0,0.0,150.0,0.0,0.0,0.0,28.0,1.02771709743701,2
136.0,90.0,12.0,9.0,3.0,0.0,0.0,111.0,0.0,0.0,3.0,22.0,0.997535302103113,2
144.0,461.0,48.0,110.0,22.0,0.0,0.0,2.0,1.0,0.0,1.0,91.0,0.997535302103113,1
692.0,2636.0,164.0,224.0,20.0,0.0,0.0,48.0,21.0,48.0,103.0,361.0,0.831953524648453,1
72.0,2451.0,9.0,5.0,1.0,0.0,0.0,3.0,4.0,0.0,1.0,63.0,1.05714931610548,0
2882.0,3944.0,766.0,888.0,142.0,0.0,0.0,290.0,0.0,23.0,2.0,2523.0,1.48165413798567,0
190.0,3321.0,115.0,157.0,0.0,0.0,0.0,5.0,13.0,0.0,2.0,142.0,1.02771709743701,1
123.0,1378.0,25.0,46.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,51.0,0.594368207936839,0
76.0,1479.0,30.0,37.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,71.0,1.05714931610548,0
2337.0,3945.0,491.0,762.0,77.0,0.0,0.0,229.0,42.0,99.0,104.0,1438.0,1.48165413798567,1
88.0,8.0,4.0,18.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,75.0,0.800528377424059,1
2209.0,2871.0,771.0,421.0,13.0,0.0,0.0,6.0,15.0,64.0,70.0,2044.0,0.661673179614133,1
265.0,3095.0,44.0,41.0,9.0,0.0,0.0,5.0,0.0,3.0,3.0,254.0,0.915024129447388,1
536.0,2739.0,129.0,177.0,3.0,0.0,0.0,9.0,15.0,111.0,23.0,365.0,0.831953524648453,1
100.0,603.0,50.0,43.0,15.0,0.0,0.0,47.0,1.0,0.0,2.0,43.0,1.02771709743701,0
508.0,2829.0,179.0,42.0,4.0,0.0,0.0,3.0,1.0,11.0,0.0,493.0,1.20440316450483,1
60.0,42.0,2.0,38.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,58.0,1.05714931610548,1
252.0,4006.0,72.0,19.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,185.0,0.982449108801872,0
521.0,1107.0,117.0,101.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,513.0,0.982449108801872,1
3018.0,3910.0,541.0,431.0,24.0,0.0,0.0,555.0,14.0,257.0,338.0,1730.0,1.48165413798567,0
61.0,1700.0,28.0,28.0,1.0,0.0,0.0,8.0,0.0,0.0,4.0,49.0,0.411985187306913,1
86.0,69.0,10.0,29.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,67.0,1.05714931610548,1
89.0,52.0,6.0,1.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.800528377424059,0
72.0,567.0,18.0,11.0,0.0,0.0,0.0,6.0,0.0,12.0,7.0,45.0,0.411985187306913,2
7080.0,1261.0,96.0,4451.0,35.0,1.0,0.0,68.0,177.0,81.0,106.0,6217.0,1.00522694513289,2
131.0,1902.0,43.0,54.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,104.0,0.594368207936839,1
119.0,1916.0,47.0,47.0,3.0,0.0,0.0,51.0,3.0,0.0,1.0,60.0,0.594368207936839,1
104.0,1.0,1.0,1.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,1.29126262950745,0
69.0,222.0,23.0,36.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,43.0,0.411985187306913,0
83.0,3414.0,46.0,49.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,74.0,1.05714931610548,1
63.0,93.0,7.0,23.0,10.0,0.0,0.0,41.0,0.0,1.0,0.0,21.0,1.05714931610548,0
73.0,1657.0,26.0,47.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,61.0,1.05714931610548,1
11769.0,708.0,618.0,848.0,46.0,0.0,0.0,5.0,13.0,20.0,91.0,8824.0,0.661673179614133,1
121.0,1344.0,51.0,57.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,117.0,1.29126262950745,1
373.0,1178.0,74.0,67.0,5.0,0.0,0.0,87.0,7.0,0.0,53.0,199.0,0.831953524648453,2
1482.0,2791.0,288.0,1172.0,33.0,0.0,0.0,6.0,2.0,2.0,7.0,1447.0,1.00522694513289,0
198.0,2066.0,41.0,53.0,4.0,0.0,0.0,20.0,57.0,1.0,25.0,54.0,1.02771709743701,2
177.0,3622.0,72.0,44.0,3.0,0.0,0.0,8.0,0.0,2.0,8.0,158.0,0.594368207936839,1
142.0,1039.0,23.0,33.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,103.0,0.997535302103113,1
130.0,325.0,18.0,25.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,107.0,1.02771709743701,1
266.0,2043.0,155.0,135.0,0.0,0.0,0.0,6.0,0.0,2.0,3.0,250.0,0.915024129447388,1
734.0,271.0,135.0,245.0,3.0,0.0,0.0,10.0,3.0,0.0,8.0,709.0,1.20440316450483,0
575.0,3198.0,100.0,71.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,573.0,1.20440316450483,1
146.0,775.0,14.0,42.0,2.0,0.0,0.0,56.0,2.0,1.0,22.0,57.0,0.594368207936839,1
97.0,4318.0,60.0,63.0,8.0,0.0,0.0,6.0,0.0,3.0,1.0,86.0,1.02771709743701,0
144.0,3562.0,73.0,92.0,5.0,0.0,0.0,13.0,1.0,0.0,7.0,110.0,1.02771709743701,1
10224.0,4448.0,1039.0,3757.0,131.0,3.0,0.0,217.0,540.0,133.0,213.0,8347.0,1.48165413798567,1
600.0,3929.0,124.0,196.0,22.0,0.0,0.0,10.0,3.0,4.0,40.0,542.0,0.915024129447388,1
721.0,4030.0,223.0,450.0,11.0,0.0,0.0,42.0,0.0,2.0,15.0,480.0,0.831953524648453,1
58.0,1438.0,55.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,1.05714931610548,1
61.0,195.0,13.0,6.0,0.0,0.0,0.0,47.0,0.0,0.0,3.0,11.0,1.86500803160946,2
188.0,1217.0,99.0,42.0,0.0,0.0,0.0,12.0,9.0,15.0,9.0,142.0,1.02771709743701,1
54.0,286.0,18.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,29.0,1.86500803160946,1
111.0,456.0,9.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,110.0,1.29126262950745,1
444.0,3931.0,54.0,50.0,3.0,0.0,0.0,38.0,56.0,24.0,12.0,314.0,0.915024129447388,2
9694.0,2632.0,639.0,2152.0,185.0,0.0,0.0,11.0,1.0,55.0,139.0,7571.0,0.661673179614133,0
787.0,3235.0,171.0,223.0,10.0,0.0,0.0,54.0,1.0,12.0,80.0,636.0,0.831953524648453,2
1286.0,3678.0,119.0,1216.0,9.0,0.0,0.0,2.0,1.0,19.0,16.0,1228.0,0.661673179614133,0
122.0,1129.0,18.0,28.0,0.0,0.0,0.0,60.0,0.0,0.0,19.0,39.0,1.02771709743701,1
50.0,668.0,24.0,24.0,0.0,0.0,0.0,6.0,0.0,12.0,2.0,25.0,1.05714931610548,1
192.0,187.0,25.0,44.0,8.0,0.0,0.0,5.0,1.0,1.0,4.0,181.0,0.997535302103113,1
55.0,3719.0,38.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,52.0,1.05714931610548,0
67.0,746.0,32.0,40.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,53.0,1.05714931610548,1
234.0,1889.0,85.0,108.0,6.0,0.0,0.0,19.0,0.0,5.0,19.0,180.0,0.831953524648453,0
4859.0,1998.0,656.0,1379.0,152.0,0.0,0.0,673.0,85.0,184.0,392.0,2683.0,1.48165413798567,1
53.0,258.0,33.0,31.0,0.0,0.0,0.0,1.0,5.0,31.0,1.0,15.0,1.86500803160946,1
86.0,31.0,4.0,3.0,0.0,0.0,0.0,73.0,0.0,0.0,13.0,0.0,0.411985187306913,0
51.0,59.0,3.0,12.0,0.0,0.0,0.0,4.0,2.0,0.0,11.0,33.0,0.800528377424059,1
301.0,3417.0,91.0,98.0,2.0,0.0,0.0,6.0,12.0,21.0,12.0,248.0,1.20440316450483,1
65.0,3568.0,33.0,43.0,0.0,0.0,0.0,8.0,2.0,4.0,1.0,47.0,1.05714931610548,0
745.0,2411.0,152.0,176.0,15.0,0.0,0.0,374.0,7.0,16.0,18.0,281.0,0.831953524648453,1
64.0,184.0,19.0,26.0,2.0,0.0,0.0,1.0,1.0,1.0,7.0,54.0,1.05714931610548,0
196.0,3121.0,42.0,65.0,0.0,1.0,0.0,74.0,0.0,31.0,6.0,55.0,0.594368207936839,1
243.0,1482.0,24.0,40.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,241.0,1.20440316450483,1
1160.0,2287.0,152.0,294.0,3.0,0.0,0.0,1.0,3.0,4.0,7.0,1110.0,0.865617488080534,1
271.0,1101.0,70.0,121.0,1.0,0.0,0.0,30.0,0.0,0.0,28.0,151.0,0.915024129447388,1
5473.0,3944.0,720.0,2278.0,202.0,10.0,0.0,105.0,86.0,272.0,344.0,4440.0,1.48165413798567,0
255.0,440.0,45.0,57.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,198.0,0.915024129447388,0
67.0,260.0,18.0,2.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,1.0,0.411985187306913,1
654.0,2851.0,114.0,127.0,4.0,0.0,0.0,73.0,75.0,70.0,160.0,255.0,0.915024129447388,1
311.0,3865.0,48.0,85.0,22.0,0.0,0.0,34.0,9.0,17.0,9.0,230.0,0.831953524648453,1
210.0,946.0,44.0,69.0,27.0,3.0,1.0,2.0,77.0,0.0,0.0,98.0,0.997535302103113,2
63.0,53.0,4.0,5.0,1.0,0.0,0.0,57.0,0.0,0.0,3.0,3.0,0.800528377424059,2
252.0,3580.0,119.0,133.0,24.0,0.0,0.0,1.0,2.0,7.0,10.0,198.0,1.20440316450483,0
134.0,2596.0,15.0,20.0,4.0,0.0,0.0,2.0,0.0,15.0,0.0,117.0,1.29126262950745,0
159.0,1009.0,56.0,91.0,13.0,0.0,0.0,6.0,5.0,17.0,1.0,115.0,1.02771709743701,0
1179.0,2687.0,150.0,477.0,28.0,0.0,0.0,19.0,13.0,49.0,67.0,971.0,0.661673179614133,0
89.0,1521.0,16.0,49.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,80.0,1.86500803160946,1
113.0,209.0,19.0,8.0,0.0,0.0,0.0,83.0,0.0,1.0,17.0,12.0,0.997535302103113,2
2216.0,1233.0,248.0,328.0,9.0,0.0,0.0,7.0,7.0,101.0,122.0,1490.0,0.661673179614133,0
1007.0,3460.0,181.0,506.0,43.0,0.0,0.0,107.0,84.0,67.0,21.0,628.0,1.48165413798567,1
1816.0,863.0,112.0,240.0,14.0,0.0,0.0,96.0,16.0,44.0,26.0,1473.0,1.48165413798567,0
113.0,15.0,6.0,8.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,102.0,0.594368207936839,1
77.0,1610.0,30.0,68.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,1.86500803160946,0
685.0,1706.0,182.0,145.0,16.0,0.0,0.0,24.0,0.0,2.0,3.0,639.0,0.831953524648453,1
482.0,3811.0,178.0,154.0,2.0,0.0,0.0,142.0,77.0,39.0,45.0,164.0,0.915024129447388,1
90.0,2969.0,18.0,17.0,1.0,0.0,0.0,12.0,1.0,4.0,19.0,54.0,0.411985187306913,0
61.0,1215.0,37.0,31.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,55.0,0.411985187306913,0
335.0,1808.0,47.0,55.0,3.0,0.0,0.0,37.0,0.0,24.0,22.0,249.0,0.831953524648453,0
5284.0,1854.0,614.0,2159.0,31.0,0.0,0.0,22.0,1431.0,77.0,391.0,3291.0,0.865617488080534,1
375.0,1897.0,89.0,86.0,22.0,0.0,0.0,1.0,0.0,6.0,2.0,314.0,1.20440316450483,0
119.0,407.0,26.0,33.0,0.0,0.0,0.0,58.0,4.0,2.0,49.0,6.0,0.594368207936839,1
725.0,2428.0,110.0,170.0,98.0,0.0,0.0,13.0,0.0,24.0,7.0,668.0,0.915024129447388,1
73.0,2696.0,58.0,65.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,60.0,1.86500803160946,0
127.0,1.0,1.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,119.0,1.29126262950745,1
723.0,1738.0,187.0,50.0,1.0,0.0,0.0,1.0,0.0,1.0,24.0,278.0,0.915024129447388,1
107.0,1865.0,7.0,88.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0,90.0,0.594368207936839,2
789.0,1567.0,327.0,200.0,2.0,0.0,0.0,5.0,6.0,12.0,0.0,752.0,1.20440316450483,0
1717.0,1411.0,350.0,139.0,9.0,0.0,0.0,44.0,1.0,10.0,31.0,1557.0,1.00522694513289,1
