Wifes_age,Number_of_children_ever_born,Wifes_education,Husbands_education,Wifes_religion,Wifes_now_working\%3F,Husbands_occupation,Standard-of-living_index,Media_exposure,label
47.067491,2.0,3,3,1,0,3,3,0,0
44.195628,4.390745,1,3,1,0,2,4,1,0
18.905751,2.0,3,4,1,0,3,4,0,0
37.000615,4.117369,4,4,1,1,2,4,0,2
42.016496,0.596774,4,4,1,0,2,4,0,0
41.75802,5.053402,3,4,0,0,1,3,0,0
35.820674,3.984887,3,4,1,1,1,2,0,1
25.859683,2.0,2,3,1,1,2,2,0,2
20.427165,2.0,2,3,1,1,3,1,0,0
43.795295,6.539961,2,4,1,1,3,3,0,0
30.366194,1.461146,4,4,1,1,2,3,0,1
29.809529,2.0,4,4,1,0,1,4,0,1
48.087716,11.632261,3,2,1,0,2,1,0,0
31.380314,7.22207,4,4,1,1,3,3,0,2
23.875755,-0.019394,4,3,0,1,3,3,0,2
24.982422,2.0,4,4,1,1,2,4,0,0
44.343854,7.510698,4,2,1,1,3,3,0,0
35.850603,3.0,4,4,1,1,1,4,0,1
47.028541,3.0,3,4,0,0,1,4,0,0
31.708968,4.858659,4,3,1,1,1,2,0,2
31.29294,1.8312,2,3,1,1,3,3,0,0
43.498739,7.884281,3,4,1,1,2,4,0,1
17.10853,0.809729,3,4,1,1,1,3,0,0
29.56539,4.141936,4,4,1,1,3,4,0,1
31.693716,7.672287,4,4,1,1,1,4,0,1
30.650897,3.0,3,3,1,0,2,3,0,2
23.083829,2.0,2,3,1,1,1,4,0,0
19.089561,0.365608,4,4,1,1,3,3,0,2
44.222361,4.263292,3,3,1,1,2,3,0,2
46.607074,3.0,2,4,1,1,1,3,0,0
42.211659,3.679749,4,4,0,0,3,4,0,1
18.941053,2.0,4,4,1,1,1,1,0,0
30.213639,3.0,3,4,1,1,3,3,0,2
23.699005,2.0,2,3,1,0,2,4,0,2
35.599021,7.007662,3,4,1,0,1,3,0,2
26.974976,3.0,3,4,1,0,1,3,0,0
37.587985,3.989632,3,4,1,1,3,2,0,2
19.360158,2.0,1,2,1,1,2,2,0,2
23.118968,0.058693,4,4,0,1,1,2,0,2
29.574415,6.849496,3,3,1,1,2,4,1,1
37.0937,4.745732,2,1,1,1,2,4,0,0
36.365399,3.985505,2,4,1,1,3,3,0,2
26.764587,0.086965,3,4,1,0,1,4,0,0
36.957028,3.0,2,4,1,1,4,4,0,2
37.549193,3.0,4,4,0,0,1,3,0,2
25.704135,4.330841,4,4,1,1,2,4,0,0
21.310102,2.0,2,4,1,0,1,4,0,0
36.094572,4.564048,4,4,1,1,1,4,0,2
36.526383,4.887544,4,4,1,1,3,4,0,0
35.398587,5.064843,3,3,1,0,2,1,0,0
20.608246,0.610323,2,3,1,0,2,2,0,0
31.266377,3.0,1,3,1,1,3,4,0,0
26.908006,1.348577,4,4,0,1,3,4,0,0
33.768711,4.961888,4,4,1,0,1,4,0,1
34.641187,5.017114,2,3,0,1,3,3,0,2
35.511284,2.0,4,3,1,1,1,3,0,1
29.109935,3.0,4,4,1,0,1,4,0,2
31.576142,4.242025,4,4,1,1,1,4,0,2
45.710134,4.071494,3,3,1,1,3,2,0,2
28.113346,3.662683,4,4,1,1,2,4,0,1
26.612067,4.557462,4,4,1,0,1,4,0,2
32.221665,2.0,2,4,1,0,1,4,0,0
25.683928,2.0,2,3,1,0,3,4,0,1
41.794914,4.490356,3,3,1,1,2,4,0,1
44.620745,4.500827,3,3,0,1,3,4,0,1
39.394058,3.0,4,4,1,1,3,3,0,1
38.609403,9.481327,2,3,1,1,3,2,0,2
20.565461,2.0,4,4,0,1,1,4,0,2
46.309458,4.558499,2,3,1,0,2,2,0,0
32.752293,3.0,4,4,1,1,2,4,0,1
46.354651,1.280234,3,4,1,1,3,2,0,0
37.459199,4.903696,4,4,1,1,1,4,0,1
37.221449,4.67436,2,4,1,1,1,4,0,1
37.296233,0.713583,4,4,1,1,1,3,0,0
21.179541,0.775261,3,4,0,1,2,4,0,1
41.577429,5.399523,4,4,1,1,1,4,0,0
29.864794,3.0,3,2,1,1,3,3,0,2
44.994841,0.364698,4,4,0,1,2,4,0,0
46.088929,4.232406,3,2,1,1,2,4,0,0
36.742411,4.304696,2,3,1,1,2,2,0,2
23.409434,0.662766,4,4,1,1,3,3,0,0
33.511297,3.0,3,3,1,0,3,4,0,2
26.265051,2.0,4,4,1,1,1,4,0,2
45.671591,6.401048,4,3,1,1,2,4,0,1
23.154483,0.876222,3,4,0,1,1,3,0,0
45.184038,9.465309,3,4,1,1,1,3,1,1
26.965962,1.216176,2,3,1,1,3,4,0,0
25.479518,2.0,4,4,1,1,1,4,0,1
48.056648,0.987232,4,4,1,1,1,4,0,0
37.14612,3.0,4,4,1,0,2,3,0,1
43.349052,2.0,2,4,1,0,1,4,0,0
44.388685,8.150754,3,4,1,1,1,4,0,1
28.184166,2.0,4,4,0,1,3,4,0,1
48.968379,4.095433,4,4,1,1,1,1,0,0
33.047965,3.0,2,3,1,1,2,1,0,0
35.619727,5.423968,2,3,1,1,2,2,0,0
50.540536,4.247796,2,3,1,1,3,4,0,0
25.590174,4.913195,2,4,1,0,3,3,0,2
25.591792,-0.196708,2,4,1,1,1,3,0,0
43.057228,4.168065,2,2,1,1,2,4,0,2
47.42969,1.070292,1,1,1,1,2,3,0,1
32.521951,4.017708,3,4,1,1,3,4,0,1
26.423032,3.0,4,4,0,1,1,4,0,1
43.038508,5.036064,4,3,1,0,2,4,0,1
21.274786,1.003362,4,4,1,0,3,4,0,0
45.371415,7.462997,3,2,1,1,3,3,0,0
45.926447,9.875756,4,4,1,1,1,4,0,1
21.332948,0.541134,4,4,0,1,1,3,0,2
21.166758,2.0,2,2,1,1,3,3,0,0
32.370661,2.0,4,4,0,0,1,1,0,0
34.251033,6.084625,4,4,1,1,1,4,0,0
27.398052,0.66914,3,4,1,1,2,1,0,0
43.563063,8.339867,3,3,1,1,1,4,0,0
32.414249,2.0,3,4,1,0,1,4,0,0
36.571389,3.0,4,4,0,0,1,3,0,2
36.767336,5.211049,4,4,0,1,1,2,0,1
35.146466,7.27616,4,4,0,1,3,4,0,2
37.47626,3.778637,4,4,1,0,2,4,0,1
44.673295,-0.002494,4,4,0,1,1,4,0,0
24.219846,0.090665,3,4,1,1,3,2,0,2
27.527657,3.590489,2,2,1,1,2,4,1,0
22.315551,-0.443419,4,4,1,0,1,4,0,1
30.404369,3.0,4,4,1,1,1,4,0,1
28.720355,3.0,4,4,0,1,1,2,0,0
42.199106,6.220888,3,3,1,1,2,3,0,0
45.954492,5.318985,4,4,1,0,1,3,0,0
27.125509,1.201311,2,4,1,1,3,3,0,2
27.098062,1.111053,2,3,1,1,2,4,0,0
21.194179,0.445265,4,4,1,1,3,4,0,2
46.430593,6.609131,3,4,0,1,2,4,0,1
38.742522,1.258822,4,4,1,0,4,4,0,0
30.377918,2.0,4,4,0,1,2,2,0,2
26.387669,3.0,3,3,1,1,3,4,0,2
28.744457,2.0,3,3,0,1,3,4,0,1
44.113219,8.13726,4,4,1,1,1,3,0,1
25.582681,0.696999,3,4,1,1,1,4,0,2
20.148089,0.42947,2,3,1,1,2,3,0,2
36.947796,3.886394,4,4,1,0,1,4,0,1
31.777258,2.0,1,4,1,0,1,4,0,0
46.020796,3.0,3,4,1,1,1,3,0,1
30.365687,2.0,4,4,1,1,3,4,0,1
26.41917,0.671119,3,4,1,1,3,2,0,2
25.658286,0.338187,2,3,1,1,3,2,0,2
38.488271,0.755521,1,2,1,1,3,2,0,0
46.814683,3.0,2,3,1,1,3,3,1,1
37.729909,4.881241,4,4,1,1,2,4,0,1
21.57223,1.028891,1,2,1,1,2,4,1,0
18.794373,1.090462,3,4,1,1,1,4,0,2
21.048981,0.261674,4,4,1,1,3,1,0,2
47.08743,4.415241,3,3,0,1,3,4,0,1
37.332125,3.0,3,4,1,1,1,2,0,2
22.905439,2.0,2,2,1,1,3,3,0,2
26.862578,3.0,3,4,1,0,2,4,0,2
30.043532,3.0,2,4,1,0,1,4,0,2
49.231212,3.0,4,4,1,0,3,3,0,1
25.045807,3.0,3,4,1,1,3,4,0,2
26.370371,3.0,4,4,0,1,1,3,0,0
35.372881,9.280859,3,4,1,1,2,2,0,1
22.702587,0.40272,4,4,0,1,3,2,0,1
43.683599,3.0,2,2,1,1,2,3,0,2
25.920485,0.628202,4,4,1,1,3,4,0,0
24.005458,0.824665,4,4,1,1,3,4,0,1
23.84587,0.404429,4,4,0,1,1,4,0,1
26.12873,0.546054,4,4,1,0,2,4,0,0
33.903251,3.0,3,4,1,1,2,2,0,2
23.612943,2.0,2,4,1,1,3,4,0,0
44.778002,4.242286,3,2,1,0,3,3,0,2
22.343686,2.0,4,2,1,1,3,2,0,0
31.889595,4.975618,3,3,1,0,2,4,0,0
31.331526,0.265579,2,3,1,1,3,3,0,0
30.608979,4.414939,4,4,1,0,1,4,0,1
43.650013,7.490842,3,3,1,1,2,2,0,0
41.635275,7.02348,3,4,1,1,2,2,0,1
46.552261,9.551652,4,4,1,1,3,4,0,1
21.751419,2.0,3,4,1,0,3,4,0,2
21.674809,2.0,4,4,1,1,3,1,0,0
47.448755,3.0,4,4,1,1,1,2,0,0
37.527089,4.798496,3,4,1,0,1,3,0,1
26.397343,0.645706,4,4,0,1,2,4,0,0
45.553179,5.477802,4,4,0,1,2,3,0,1
22.317279,8.619093,3,3,1,0,2,4,0,0
28.017815,2.0,4,4,1,1,1,3,0,2
25.72124,1.029309,2,3,1,0,3,1,0,0
36.481901,8.149786,4,4,1,1,1,4,0,1
38.291768,3.0,3,3,1,1,3,3,0,1
46.603804,3.0,3,4,1,1,1,3,0,0
26.099664,1.063111,4,4,1,1,3,3,0,1
32.799735,3.0,4,4,0,1,2,4,0,1
44.936635,2.0,1,2,1,1,2,3,1,0
28.717773,0.649406,3,4,1,1,2,4,0,0
36.196688,3.0,4,2,1,1,1,3,0,0
24.588461,2.0,2,2,1,1,2,3,0,2
30.842005,6.217786,4,4,0,1,3,1,0,2
22.638917,0.38531,4,3,0,1,3,3,0,2
45.412778,5.42811,4,4,1,1,2,4,0,1
23.727124,-0.13729,3,4,1,1,2,3,0,0
30.229931,9.328347,2,3,1,1,3,4,1,2
30.370438,3.0,4,4,1,0,1,3,0,2
48.709948,0.422759,1,4,1,1,3,4,0,0
26.092677,1.36312,3,3,1,1,3,2,0,0
23.456286,2.0,3,4,0,1,3,3,0,0
46.912843,4.919766,3,4,0,1,1,4,0,1
35.604383,7.33201,3,4,1,1,2,4,0,2
36.091204,10.285045,3,2,1,0,3,2,0,1
29.090988,0.711947,4,4,1,1,1,1,0,0
41.984961,3.0,4,4,1,0,1,3,0,0
42.655392,5.174224,4,4,1,1,1,4,0,1
33.568436,2.0,3,3,1,1,3,1,0,2
43.1135,3.0,3,4,1,1,1,4,0,2
36.18052,4.25738,3,3,0,1,1,4,0,1
41.419801,4.823529,3,3,1,0,1,3,0,2
23.770151,2.0,2,4,1,1,1,3,0,0
40.42542,4.120999,3,4,1,0,1,4,0,1
30.006195,3.0,4,4,1,1,2,2,0,1
34.992856,2.0,3,4,1,1,1,2,1,0
42.823431,0.101913,1,3,1,1,3,4,0,0
36.744167,5.854214,4,4,0,0,1,4,0,1
28.946489,3.0,2,4,1,1,3,4,0,2
17.821944,1.185376,4,4,1,1,2,4,0,2
29.679876,2.0,4,4,1,1,1,3,0,2
26.410076,0.861388,1,3,1,1,3,2,0,0
36.411905,3.0,4,4,0,1,2,3,0,1
30.640612,4.016213,3,3,1,1,3,2,0,2
35.500275,6.048999,3,4,1,1,1,4,0,2
38.288772,8.665032,3,3,1,1,2,1,0,2
44.571979,4.263782,2,3,1,0,3,1,0,0
26.845227,2.0,4,4,1,1,1,3,0,1
38.805151,2.0,4,4,1,0,3,4,0,0
38.559765,4.303399,2,4,1,1,3,2,0,2
35.773815,4.610104,4,4,1,1,3,3,0,1
45.248136,8.243553,3,4,0,1,1,3,1,1
25.373148,3.0,2,3,1,1,1,1,0,0
46.276229,7.323956,4,4,1,1,1,4,0,1
44.384165,0.655298,1,1,0,1,3,3,0,0
31.114714,4.830589,1,3,1,1,2,3,1,0
26.214657,2.0,4,4,0,1,3,4,0,1
31.880042,0.544139,4,4,1,1,3,4,0,0
25.788947,2.0,4,4,0,1,3,4,0,2
31.173251,3.989731,1,1,1,0,3,1,0,0
33.115053,2.0,3,4,1,0,1,4,0,0
40.437786,3.654651,2,4,1,1,1,4,0,1
23.593393,2.0,3,4,1,0,1,3,0,2
26.155822,2.0,4,4,1,1,2,4,0,2
38.420697,3.0,2,3,1,1,2,4,0,0
22.330669,4.986786,4,4,1,1,1,4,0,2
29.564645,4.258761,4,4,0,1,1,3,0,0
38.007093,2.0,4,4,0,1,2,4,0,0
22.51187,0.30859,4,4,1,1,1,4,0,1
19.276962,1.173532,3,3,1,0,2,3,0,2
48.35711,3.0,3,3,1,0,1,4,0,1
24.067118,1.542565,3,3,1,0,3,3,0,2
25.675849,2.0,4,4,0,1,3,3,0,2
36.682883,10.137347,4,4,1,1,1,4,0,1
48.626479,10.130368,1,4,1,1,2,3,1,0
31.252087,1.190538,2,2,1,0,2,1,0,2
31.880409,3.0,4,4,1,1,1,3,0,0
42.996462,5.080588,3,4,1,1,1,2,0,1
42.113572,7.774006,4,3,1,0,2,3,0,0
27.323093,2.0,3,3,1,1,3,3,1,1
27.949772,0.720826,2,4,1,1,3,4,0,2
42.565788,4.071953,4,4,1,0,2,3,0,0
36.927975,2.0,4,4,1,0,3,3,0,1
35.559298,4.968758,4,4,1,1,1,4,0,0
31.550297,4.611104,2,3,1,1,3,2,0,1
29.938812,3.83111,3,3,1,1,2,2,0,0
30.770238,3.0,1,2,1,1,4,4,0,2
39.785891,5.305358,4,4,1,1,2,4,0,1
33.868635,3.66564,4,4,1,0,3,4,0,0
35.339708,3.0,4,4,1,1,1,3,0,1
22.276148,0.303236,3,4,1,1,2,2,0,0
31.620702,2.0,1,4,1,1,1,2,1,0
36.899928,0.430401,2,2,1,0,3,3,0,1
31.067894,4.020064,4,4,0,1,1,4,0,1
30.79628,2.0,3,4,1,1,1,2,0,1
28.267608,4.257326,3,3,0,1,2,3,0,1
24.972176,3.0,4,4,1,1,3,4,0,2
37.362667,0.823367,3,4,1,1,1,4,0,2
21.133242,0.76734,3,4,0,0,1,3,0,2
45.505518,5.947002,3,4,0,0,1,4,0,0
43.39657,8.469386,3,3,1,1,3,4,0,0
23.892957,2.0,3,4,1,1,2,2,0,2
18.958552,1.404863,2,4,1,1,1,4,0,1
17.866792,3.0,3,2,0,1,3,2,0,2
27.404066,0.488903,4,4,1,0,1,4,0,1
43.264893,3.078177,2,3,1,0,3,2,0,0
21.182988,0.461817,3,4,1,1,2,3,0,2
50.223093,7.267634,2,4,1,0,1,3,0,0
43.774192,9.852368,2,2,1,1,3,3,0,0
37.871733,4.456204,3,3,1,1,3,4,0,0
24.087238,0.328913,4,4,1,1,1,3,0,2
25.925688,1.084263,4,4,1,1,3,4,0,0
28.104986,2.0,4,4,0,1,3,3,0,1
29.592452,2.0,4,4,1,0,3,3,0,0
32.944609,2.0,4,4,1,0,1,3,0,1
18.364308,2.0,1,1,1,1,2,4,1,0
45.54507,4.63182,4,4,1,1,1,3,0,1
22.051431,2.0,3,3,1,1,3,1,0,2
27.232281,2.0,4,4,1,1,1,4,0,2
38.527506,0.717453,4,4,1,1,1,4,0,0
43.580028,4.387291,4,4,1,1,1,4,0,1
20.966605,2.0,2,4,1,1,3,4,0,2
36.200173,6.944302,4,4,1,1,3,1,0,0
43.239398,4.762961,4,4,1,1,2,4,0,1
36.97188,3.0,3,4,1,1,1,2,1,0
39.323481,4.514737,1,1,1,1,3,3,0,2
36.651137,0.993345,4,4,1,1,2,4,0,0
36.6556,4.101961,4,4,1,1,3,4,0,1
25.606056,0.701171,4,4,0,1,1,4,0,0
35.026545,5.921486,1,2,1,1,3,1,0,0
25.747309,1.332703,4,4,1,1,1,3,0,0
29.727154,8.404844,2,2,1,1,2,4,0,0
26.106596,4.03215,4,4,1,0,1,4,0,2
27.41085,0.877496,3,2,1,1,2,2,0,2
35.646729,8.979136,3,3,1,0,2,3,0,2
25.487064,3.0,1,1,1,1,2,2,0,0
27.0315,2.0,2,2,1,1,2,1,1,0
36.487657,3.0,4,4,1,1,1,4,0,1
31.8415,4.89609,3,4,1,1,2,4,0,1
35.009467,6.458656,4,4,0,1,4,1,0,0
31.895853,3.0,1,3,1,1,2,3,0,2
29.171732,5.027229,1,2,1,1,2,3,0,0
30.504341,3.945849,4,4,1,1,3,1,0,2
22.708632,0.84273,3,1,0,1,3,1,0,1
26.02254,2.0,2,3,1,0,3,1,0,2
47.668513,4.74183,4,4,1,1,3,4,0,1
25.125727,3.848116,2,4,1,1,1,3,0,0
35.29323,3.0,2,4,1,1,1,3,0,1
39.353554,3.0,4,3,1,1,2,2,0,2
46.584464,4.703197,4,4,1,1,2,3,0,1
31.016677,4.46049,4,4,0,1,2,4,0,2
31.891875,4.859088,3,3,1,0,2,3,0,2
30.594675,4.663191,3,3,1,1,3,1,0,2
28.51626,3.0,2,4,1,1,1,4,0,2
24.833364,3.0,2,2,1,1,3,1,0,2
29.793598,2.0,3,3,1,1,2,4,0,1
37.313533,7.295278,4,4,0,1,3,4,0,1
26.807882,0.608973,2,4,1,1,3,3,0,0
34.583606,3.0,2,4,1,1,1,3,0,1
38.178931,7.667789,4,4,1,0,1,2,0,2
24.49046,2.0,4,4,1,1,2,3,0,0
25.514432,3.0,2,3,0,1,2,4,0,2
21.576836,2.0,3,2,1,0,3,2,0,0
37.998754,3.0,3,4,1,1,3,2,0,2
22.415735,3.0,4,4,1,0,3,3,1,2
26.83472,0.394694,3,3,1,1,3,3,0,0
26.723112,0.128715,3,3,1,1,2,1,0,0
38.814101,7.728688,2,4,1,1,2,4,0,0
36.156675,5.347581,3,4,1,1,3,4,0,2
23.234128,0.592656,2,3,1,1,2,4,0,0
34.562709,3.0,4,4,0,0,3,3,0,1
22.889373,0.277326,4,4,0,1,1,3,0,0
32.288155,0.473822,2,2,1,1,3,1,0,0
27.84866,0.712137,2,3,1,0,2,2,1,0
31.244878,2.0,3,2,1,1,3,1,0,2
27.773171,3.967944,4,4,1,1,3,4,0,2
45.694069,3.0,3,3,1,1,3,3,0,0
28.749753,3.0,3,3,0,1,3,4,0,1
44.563925,0.414006,4,4,1,0,1,1,0,0
47.537833,2.0,3,4,1,1,3,4,0,0
29.827045,3.818296,3,3,1,1,3,3,0,2
19.981492,2.0,2,4,1,1,3,4,0,0
29.841331,4.598978,3,4,0,1,4,4,0,1
35.546454,2.0,4,4,0,0,3,4,0,1
26.124146,5.404676,4,4,1,1,3,3,0,2
26.378098,2.0,2,3,0,1,3,4,0,0
33.252479,4.082695,1,3,1,1,3,2,1,2
29.99713,6.107024,4,4,0,1,1,4,0,2
46.378293,6.512673,4,4,0,0,1,4,0,0
21.615941,2.0,4,4,1,1,3,4,0,0
44.572375,1.546876,4,3,0,1,2,3,0,1
31.334742,4.775199,2,3,1,1,1,4,0,0
31.529211,3.0,2,2,1,1,3,3,0,1
33.76347,0.91232,4,4,1,1,1,3,0,0
46.600951,4.539575,3,3,1,1,3,3,0,2
44.35485,3.652553,4,4,1,1,3,4,0,1
30.84325,4.670428,4,4,0,1,1,4,0,1
22.700596,0.571969,3,4,1,1,1,3,0,0
38.332792,4.989864,2,3,1,1,1,2,0,1
44.359001,3.0,3,4,1,1,3,3,0,0
21.858039,-0.041703,3,3,1,1,1,2,0,0
37.491143,3.0,3,4,1,1,2,4,0,1
23.456123,0.30833,3,4,1,1,1,4,0,2
29.657478,1.427631,3,3,1,1,3,3,0,0
30.989576,1.112056,4,4,1,1,1,3,0,0
23.167736,0.881154,3,3,1,1,3,4,0,2
30.539873,3.600082,2,3,1,1,2,4,1,1
32.035263,4.798878,4,4,1,1,1,4,0,2
28.542781,3.0,1,1,1,1,2,2,1,0
24.004069,2.0,2,3,1,0,2,2,0,2
37.918206,5.579743,3,3,1,1,2,3,0,2
30.367586,3.592802,2,4,1,0,2,3,0,2
26.076481,4.404563,4,4,1,1,1,1,0,2
46.385625,7.12399,4,4,1,1,3,3,0,1
25.732312,3.0,4,2,1,1,2,4,0,1
48.291708,2.0,2,3,1,1,3,4,0,0
19.786814,3.0,4,3,1,0,3,4,0,2
31.219177,3.0,2,2,1,1,2,3,0,2
46.341788,5.782217,3,3,1,1,2,4,0,1
46.717964,4.48136,4,4,1,1,3,3,0,0
37.476012,2.0,2,2,1,1,3,4,0,0
27.471335,4.515825,3,4,1,1,3,4,0,2
23.744074,2.0,2,2,1,1,2,4,0,2
50.139915,6.001275,3,4,1,0,2,4,0,0
44.774068,4.712454,4,4,1,1,1,3,0,1
27.548533,0.507024,2,3,1,0,1,1,0,0
38.621794,2.0,1,3,1,1,3,2,1,0
40.795892,4.369082,4,4,1,1,2,3,0,0
29.893699,1.409697,1,3,1,1,3,3,0,0
32.161544,3.0,4,4,1,1,2,4,0,1
28.082536,2.0,3,3,1,0,1,4,0,1
33.394895,2.0,4,4,0,1,3,4,0,0
22.135633,2.0,3,2,1,1,2,3,0,2
24.778017,3.0,4,4,1,1,3,2,0,2
21.01088,3.0,1,2,1,1,3,2,0,2
24.740282,2.0,3,4,0,0,2,3,0,1
42.504987,8.116616,4,4,1,0,1,3,0,0
16.624637,0.545301,2,2,1,0,3,3,1,0
26.488115,3.836135,1,1,1,1,3,2,1,0
32.583852,2.0,4,4,1,1,1,4,0,1
20.151744,1.120498,4,3,1,1,3,4,0,0
24.959518,0.881891,4,4,1,1,1,4,0,2
45.879858,8.958763,1,2,1,1,3,4,0,0
37.519582,4.661629,4,4,1,1,2,4,0,1
40.466595,1.040376,4,4,0,0,1,4,0,0
43.776378,8.589183,2,2,1,1,3,3,0,2
24.433985,1.583766,4,4,1,1,1,4,0,0
25.499048,2.0,4,4,1,0,3,4,0,1
45.564728,4.710485,4,4,0,0,1,3,0,1
34.296439,2.0,1,1,1,1,3,3,0,2
30.653868,2.0,2,3,1,1,3,3,0,2
27.762601,0.512331,4,4,1,1,3,1,0,0
27.557314,3.0,2,3,1,1,2,3,0,2
22.709061,0.565488,3,4,1,0,1,3,0,0
22.525334,2.0,4,4,1,1,1,4,0,0
48.274029,2.0,2,2,1,1,2,4,0,0
25.96615,0.048617,2,3,1,1,3,4,0,0
22.359781,2.0,2,3,1,0,2,3,0,0
25.694417,1.122116,4,4,1,0,2,1,0,0
44.846366,5.57174,4,4,1,1,1,4,0,1
20.883406,0.852948,3,4,1,1,1,3,0,2
36.739518,4.916437,4,4,0,0,2,4,0,1
35.321631,0.538121,4,4,0,1,3,3,0,2
29.363954,3.0,3,4,1,0,3,4,0,2
24.791514,2.0,1,2,1,1,3,3,0,0
37.068246,4.146912,4,4,1,0,2,3,0,1
38.201218,4.3124,2,3,1,1,3,2,0,2
35.726696,0.671708,3,3,1,1,1,3,0,0
31.618538,4.631372,2,4,1,1,2,4,0,0
43.589313,7.385223,4,4,1,1,2,4,0,1
46.859604,4.080052,1,2,1,1,2,2,0,0
41.149818,0.75594,4,4,1,1,2,3,0,0
35.048956,7.530128,2,1,1,1,3,1,0,1
41.913216,4.874417,2,3,1,1,1,3,0,1
23.964404,4.656953,3,2,1,1,3,2,0,0
40.769153,4.373012,3,3,1,1,2,4,0,2
25.949043,0.208274,2,2,1,1,2,4,1,0
30.292215,2.0,3,3,0,1,2,4,0,1
28.32684,0.878415,1,2,1,1,3,3,0,0
32.233562,4.62453,3,4,1,0,1,3,0,1
38.500314,2.0,4,4,0,1,2,4,0,0
35.217414,1.084656,4,3,1,1,2,2,0,2
26.785137,1.372216,1,2,1,1,3,4,0,0
38.99972,1.144529,2,3,1,0,2,4,0,0
45.562207,5.380821,2,3,1,0,2,4,0,0
26.094298,3.0,4,4,1,1,1,4,0,2
43.19553,6.861099,3,4,0,0,1,3,0,1
33.387944,3.0,4,4,0,1,2,2,0,0
28.155797,0.825349,3,3,0,0,3,4,0,0
19.367115,0.977146,3,4,1,0,3,4,0,0
36.61183,2.0,2,4,1,0,2,1,0,0
33.297807,3.0,2,3,1,1,2,1,0,2
25.861437,4.270557,2,2,1,1,3,4,0,1
41.212887,3.0,4,4,1,0,3,4,0,2
29.265993,2.0,1,1,1,1,3,2,0,0
30.305258,2.0,4,3,1,0,4,4,0,1
42.765032,6.591308,3,3,1,1,3,1,0,1
32.617878,3.0,3,4,1,1,2,4,0,0
26.602705,2.0,4,4,1,1,1,4,0,1
29.899398,3.0,3,3,1,1,2,2,0,2
29.959948,4.697715,1,2,1,0,2,3,0,2
44.11133,7.338102,3,3,1,0,4,2,0,0
29.932872,4.302283,4,4,1,1,1,2,0,2
25.292786,3.786225,4,4,1,1,1,2,0,0
37.44323,2.0,3,4,1,1,2,3,0,0
28.05293,0.093273,3,3,1,1,3,4,0,0
40.066577,4.627478,3,4,0,1,1,4,0,2
36.691125,2.0,1,2,1,1,4,4,1,2
21.830499,0.128973,2,2,1,0,3,2,0,0
23.92378,2.0,3,4,1,1,1,4,1,0
30.23175,9.498716,3,4,1,1,2,3,0,2
44.236506,3.0,4,4,1,1,2,4,0,1
32.78863,2.0,3,4,1,1,1,2,0,0
19.881114,0.884314,4,4,1,1,4,3,0,0
25.941499,3.0,4,4,0,1,2,4,0,2
24.802115,3.463536,3,3,1,0,3,3,0,2
39.857598,4.875324,2,3,1,1,2,3,0,0
25.968717,3.0,1,1,1,1,2,1,0,0
28.53324,4.546838,2,3,1,1,3,1,0,2
26.446184,0.769674,3,3,1,0,2,2,0,0
37.809957,6.544934,1,1,1,1,2,4,0,0
44.961747,4.754257,4,4,1,0,1,3,0,1
39.580874,2.0,2,3,1,1,3,1,0,0
38.11565,4.468269,3,3,1,1,3,2,0,0
22.054755,2.0,4,4,0,0,1,4,0,0
42.258031,0.381945,1,2,1,1,3,3,1,0
26.495745,0.76365,4,4,1,1,3,4,1,0
34.061142,4.49523,3,4,1,1,3,4,0,0
43.031635,4.293253,2,3,1,1,2,2,0,0
44.792128,3.711671,2,4,1,1,1,4,1,0
31.441018,4.814244,4,4,1,1,1,4,0,0
29.437805,2.0,2,4,1,1,1,3,0,0
36.072217,5.133502,3,4,1,1,3,4,0,2
39.674012,8.675785,4,4,1,1,2,4,0,0
45.251126,3.705505,3,3,0,0,3,2,0,1
19.79132,4.996024,4,4,1,1,3,1,0,0
34.892361,4.065368,2,2,1,1,2,1,0,2
21.273403,0.315387,3,3,1,1,1,3,0,1
37.014268,2.0,3,3,1,1,3,4,0,0
27.202529,1.461172,2,3,1,0,1,3,0,0
35.859277,7.62834,3,4,0,0,1,3,0,1
34.29791,5.24436,4,4,1,1,4,4,0,1
32.804286,4.959173,4,4,1,1,1,4,0,2
21.333869,0.00526,4,4,1,1,2,3,0,0
38.131129,4.526658,4,4,1,0,2,4,0,1
20.470185,2.0,3,3,1,0,3,3,0,2
34.35078,2.0,2,2,1,1,2,4,0,0
45.903693,8.440282,3,3,1,0,3,3,0,0
25.621922,3.0,3,3,1,1,3,3,0,2
27.114252,2.0,4,4,1,1,1,4,0,2
40.352266,2.0,2,3,1,1,3,4,0,0
25.996703,2.0,4,4,1,0,1,1,0,2
19.142122,0.600743,4,4,1,0,2,3,0,1
45.190562,0.656977,4,4,1,1,2,4,0,0
45.670875,6.306569,4,4,0,1,1,4,0,1
44.793572,8.255359,3,2,0,1,3,3,0,2
26.218777,3.885167,4,4,1,1,3,4,0,1
36.849824,5.384537,4,4,0,1,2,3,0,2
25.253023,3.0,1,4,1,1,3,3,0,0
31.26861,3.0,2,4,1,0,3,3,0,0
27.494461,2.0,3,3,1,1,3,4,0,1
42.470042,3.842475,2,1,1,0,3,2,1,1
30.423734,7.654562,4,4,0,0,2,4,0,1
