age,income96,height,weight,famsize,illegalact,charged,jobsnum90,afqt89,race,gender,grade90,partner,genhealth,typejob90,jobtrain90,label
20.0,0.7,503.0,125.0,1.0,1.0,1.0,6.0,37.0,NATIVE-AMERICAN,Female,12TH GRADE,No,Fair,retail,No,0
14.0,3.2,508.0,145.0,6.0,0.0,0.0,4.0,57.0,ENGLISH,Male,12TH GRADE,No,Excellent,manuf,No,1
16.0,2.18,504.0,110.0,5.0,0.0,0.0,11.0,36.0,GERMAN,Female,12TH GRADE,No,Very Good,fin,Yes,1
16.0,2.3,600.0,160.0,4.0,0.0,0.0,9.0,23.0,AMERICAN,Male,12TH GRADE,No,Good,manuf,No,1
19.0,2.5,507.0,155.0,5.0,0.0,0.0,7.0,92.0,GERMAN,Female,8TH YR COL OR MORE,No,Very Good,manuf,No,1
20.0,2.0,602.0,225.0,6.0,1.0,1.0,1.0,43.0,GERMAN,Male,12TH GRADE,No,Very Good,construction,No,1
19.0,3.5,502.0,110.0,2.0,0.0,0.0,5.0,44.0,CUBAN,Female,12TH GRADE,No,Very Good,manuf,No,1
16.0,3.25,507.0,120.0,3.0,0.0,0.0,12.0,32.0,CHICANO,Female,4TH YR COL,Yes,Excellent,transp,No,1
15.0,2.7,502.0,104.0,4.0,0.0,0.0,6.0,56.0,NATIVE-AMERICAN,Female,2ND YR COL,No,Good,manuf,No,1
15.0,3.42,506.0,142.0,2.0,0.0,0.0,15.0,72.0,BLACK,Female,1ST YR COL,No,Good,retail,No,1
14.0,0.0,504.0,140.0,7.0,0.0,0.0,14.0,15.0,GERMAN,Female,12TH GRADE,No,Good,retail,No,0
18.0,0.5,508.0,205.0,3.0,0.0,0.0,4.0,4.0,BLACK,Male,12TH GRADE,No,Excellent,construction,No,0
16.0,6.6,505.0,164.0,3.0,2.0,0.0,12.0,74.0,BLACK,Male,4TH YR COL,No,Very Good,manuf,No,1
19.0,13.8775,509.0,180.0,5.0,1.0,0.0,2.0,62.0,IRISH,Male,12TH GRADE,No,Fair,busi,No,1
19.0,4.0,600.0,175.0,4.0,0.0,0.0,8.0,71.0,GERMAN,Male,4TH YR COL,No,Very Good,fin,Yes,1
16.0,2.2,500.0,120.0,3.0,1.0,0.0,7.0,63.0,ENGLISH,Female,5TH YR COL,No,Very Good,manuf,No,1
18.0,0.4,503.0,126.0,1.0,0.0,0.0,30.0,71.0,BLACK,Female,4TH YR COL,No,Very Good,busi,No,0
21.0,5.8,601.0,184.0,1.0,0.0,0.0,8.0,61.0,BLACK,Male,4TH YR COL,No,Very Good,pro,No,1
18.0,6.5,603.0,185.0,5.0,1.0,1.0,2.0,57.0,ENGLISH,Male,6TH YR COL,No,Excellent,construction,No,1
19.0,1.25,510.0,153.0,3.0,0.0,0.0,7.0,37.0,FRENCH,Female,12TH GRADE,Yes,Excellent,pro,No,0
15.0,1.5,510.0,180.0,5.0,0.0,0.0,16.0,37.0,GERMAN,Male,12TH GRADE,Yes,Very Good,personal,No,0
17.0,2.2,507.0,155.0,11.0,0.0,0.0,5.0,29.0,BLACK,Female,12TH GRADE,Yes,Very Good,pro,No,1
16.0,2.1,601.0,240.0,2.0,0.0,0.0,2.0,1.0,BLACK,Male,10TH GRADE,No,Good,pro,No,1
18.0,1.44,503.0,140.0,2.0,0.0,0.0,5.0,2.0,BLACK,Female,11TH GRADE,No,Fair,pro,No,0
19.0,4.0,508.0,140.0,7.0,0.0,0.0,6.0,39.0,BLACK,Male,2ND YR COL,No,Excellent,transp,No,1
16.0,3.0,510.0,150.0,9.0,3.0,0.0,3.0,29.0,BLACK,Male,12TH GRADE,No,Good,manuf,No,1
21.0,3.65,509.0,230.0,4.0,0.0,0.0,9.0,46.0,ENGLISH,Male,11TH GRADE,No,Very Good,wholesale,No,1
20.0,1.7,506.0,170.0,5.0,0.0,0.0,5.0,86.0,OTHER,Female,3RD YR COL,No,Very Good,pro,No,0
18.0,0.0,509.0,160.0,4.0,0.0,1.0,26.0,11.0,NATIVE-AMERICAN,Male,12TH GRADE,No,Poor,construction,No,0
18.0,2.5,510.0,160.0,2.0,0.0,0.0,12.0,44.0,MEXICAN,Male,12TH GRADE,No,Very Good,agri,No,1
16.0,2.4,510.0,155.0,8.0,0.0,0.0,11.0,33.0,MEXICAN-AMERICAN,Male,12TH GRADE,No,Very Good,agri,No,1
20.0,4.6,511.0,165.0,1.0,0.0,0.0,1.0,52.0,FRENCH,Female,1ST YR COL,No,Good,manuf,Yes,1
19.0,7.5,602.0,175.0,5.0,1.0,0.0,10.0,64.0,GERMAN,Male,4TH YR COL,No,Very Good,fin,No,1
20.0,2.65,505.0,135.0,3.0,0.0,1.0,7.0,51.0,GERMAN,Male,12TH GRADE,No,Very Good,enter,No,1
18.0,2.7,504.0,128.0,4.0,0.0,0.0,9.0,33.0,BLACK,Female,4TH YR COL,No,Excellent,manuf,Yes,1
15.0,4.3,508.0,140.0,6.0,0.0,0.0,11.0,32.0,GERMAN,Male,12TH GRADE,No,Excellent,retail,Yes,1
14.0,2.3,511.0,146.0,11.0,0.0,0.0,4.0,27.0,MEXICAN-AMERICAN,Female,12TH GRADE,No,Very Good,busi,No,1
21.0,2.31,600.0,156.0,2.0,0.0,1.0,9.0,92.0,BLACK,Male,4TH YR COL,Yes,Very Good,fin,Yes,1
17.0,3.8,506.0,115.0,4.0,0.0,0.0,5.0,66.0,ENGLISH,Female,1ST YR COL,No,Good,retail,No,1
16.0,3.0,511.0,162.0,5.0,0.0,0.0,10.0,56.0,ENGLISH,Male,4TH YR COL,No,Very Good,manuf,Yes,1
14.0,4.0,509.0,290.0,6.0,0.0,1.0,4.0,13.0,IRISH,Male,10TH GRADE,No,Good,wholesale,Yes,1
17.0,0.0,506.0,123.0,5.0,0.0,0.0,11.0,89.0,ENGLISH,Female,6TH YR COL,No,Very Good,pro,No,0
18.0,0.2,504.0,120.0,4.0,0.0,0.0,15.0,64.0,ENGLISH,Female,2ND YR COL,No,Very Good,retail,Yes,0
14.0,0.0,502.0,125.0,4.0,0.0,0.0,2.0,1.0,BLACK,Female,10TH GRADE,No,Excellent,pro,Yes,0
19.0,1.2,505.0,138.0,3.0,0.0,0.0,7.0,4.0,MEXICAN,Male,9TH GRADE,No,Good,busi,No,0
20.0,0.0,508.0,123.0,4.0,0.0,0.0,6.0,78.0,FILIPINO,Female,3RD YR COL,No,Excellent,enter,No,0
18.0,2.0,506.0,120.0,5.0,3.0,0.0,10.0,62.0,GERMAN,Female,1ST YR COL,No,Excellent,manuf,No,1
18.0,5.8,510.0,160.0,6.0,0.0,0.0,8.0,92.0,GERMAN,Male,4TH YR COL,No,Very Good,pub,Yes,1
19.0,1.0,506.0,190.0,8.0,0.0,0.0,6.0,9.0,BLACK,Male,12TH GRADE,No,Very Good,manuf,No,0
17.0,4.9,508.0,132.0,4.0,0.0,0.0,7.0,90.0,GERMAN,Female,4TH YR COL,No,Very Good,manuf,No,1
16.0,0.0,502.0,125.0,8.0,0.0,0.0,1.0,4.0,MEXICAN,Female,9TH GRADE,No,Good,manuf,No,0
17.0,2.8,507.0,180.0,5.0,0.0,0.0,6.0,22.0,GERMAN,Male,1ST YR COL,No,Good,manuf,Yes,1
15.0,0.0,601.0,303.0,4.0,0.0,0.0,18.0,32.0,NATIVE-AMERICAN,Male,12TH GRADE,No,Poor,busi,No,0
21.0,2.1,503.0,130.0,2.0,0.0,0.0,6.0,84.0,GERMAN,Female,12TH GRADE,No,Good,transp,No,1
20.0,0.8,503.0,116.0,4.0,0.0,0.0,5.0,81.0,ENGLISH,Female,4TH YR COL,No,Good,pro,No,0
14.0,0.4,502.0,130.0,5.0,2.0,0.0,13.0,14.0,ENGLISH,Female,8TH GRADE,Yes,Very Good,busi,No,0
18.0,4.0,511.0,155.0,7.0,1.0,0.0,6.0,92.0,AMERICAN,Male,4TH YR COL,No,Very Good,fin,No,1
19.0,3.05,511.0,182.0,3.0,0.0,0.0,9.0,94.0,ENGLISH,Male,4TH YR COL,No,Very Good,retail,No,1
16.0,1.8,500.0,140.0,4.0,1.0,0.0,6.0,44.0,ENGLISH,Female,4TH YR COL,No,Good,pro,No,1
19.0,2.1,501.0,141.0,3.0,0.0,0.0,1.0,30.0,ENGLISH,Female,1ST YR COL,No,Very Good,manuf,No,1
21.0,1.2,511.0,230.0,6.0,0.0,0.0,14.0,3.0,BLACK,Male,12TH GRADE,No,Good,manuf,No,0
14.0,2.4,503.0,120.0,7.0,0.0,0.0,8.0,17.0,BLACK,Female,12TH GRADE,No,Good,pro,No,1
16.0,2.7,511.0,140.0,5.0,4.0,0.0,13.0,84.0,ENGLISH,Male,5TH YR COL,No,Good,pro,No,1
18.0,4.4722,507.0,118.0,4.0,0.0,0.0,14.0,89.0,IRISH,Female,5TH YR COL,No,Very Good,pub,No,1
19.0,0.96,410.0,109.0,5.0,4.0,1.0,9.0,8.0,BLACK,Female,3RD YR COL,No,Good,pro,No,0
22.0,5.1,506.0,140.0,2.0,0.0,0.0,5.0,48.0,AMERICAN,Male,12TH GRADE,No,Very Good,transp,No,1
14.0,0.7,503.0,195.0,6.0,0.0,0.0,3.0,21.0,BLACK,Male,12TH GRADE,Yes,Good,pro,No,0
15.0,5.0,502.0,112.0,3.0,2.0,0.0,10.0,78.0,ENGLISH,Female,4TH YR COL,No,Excellent,busi,Yes,1
21.0,13.8775,602.0,185.0,1.0,0.0,0.0,4.0,65.0,GERMAN,Male,5TH YR COL,No,Very Good,manuf,No,1
17.0,3.859,600.0,175.0,3.0,0.0,0.0,8.0,92.0,GERMAN,Male,6TH YR COL,No,Very Good,pub,No,1
14.0,1.8,505.0,156.0,5.0,0.0,0.0,5.0,84.0,ENGLISH,Female,4TH YR COL,No,Very Good,retail,No,1
21.0,3.2,604.0,205.0,1.0,0.0,0.0,6.0,35.0,ENGLISH,Male,12TH GRADE,No,Very Good,busi,No,1
15.0,2.25,508.0,154.0,8.0,1.0,0.0,10.0,20.0,BLACK,Female,1ST YR COL,No,Good,fin,No,1
19.0,1.75,602.0,174.0,4.0,0.0,0.0,7.0,16.0,BLACK,Male,5TH YR COL,No,Very Good,pro,No,1
18.0,0.7,502.0,132.0,5.0,0.0,0.0,5.0,13.0,MEXICAN-AMERICAN,Female,12TH GRADE,No,Very Good,pro,No,0
21.0,8.0,509.0,155.0,1.0,0.0,0.0,4.0,98.0,ENGLISH,Male,1ST YR COL,No,Excellent,manuf,No,1
18.0,1.0,504.0,125.0,7.0,0.0,0.0,20.0,62.0,FRENCH,Female,2ND YR COL,No,Very Good,fin,Yes,0
15.0,3.0,602.0,215.0,4.0,0.0,0.0,8.0,86.0,GERMAN,Male,4TH YR COL,No,Excellent,manuf,No,1
18.0,1.5,504.0,117.0,5.0,0.0,0.0,7.0,20.0,BLACK,Female,4TH YR COL,No,Excellent,pro,Yes,0
15.0,2.5,511.0,178.0,5.0,2.0,0.0,5.0,43.0,ENGLISH,Male,3RD YR COL,No,Fair,retail,No,1
15.0,2.2,504.0,115.0,5.0,0.0,0.0,4.0,88.0,MEXICAN,Female,2ND YR COL,No,Good,fin,No,1
17.0,0.0,505.0,140.0,9.0,0.0,0.0,7.0,13.0,MEXICAN,Female,10TH GRADE,No,Good,pro,No,0
19.0,5.7,602.0,180.0,4.0,0.0,0.0,12.0,88.0,GERMAN,Male,7TH YR COL,No,Excellent,manuf,No,1
16.0,5.0,503.0,180.0,10.0,0.0,0.0,5.0,3.0,MEXICAN,Female,10TH GRADE,No,Good,manuf,No,1
20.0,2.2,504.0,118.0,2.0,0.0,0.0,2.0,15.0,ENGLISH,Female,12TH GRADE,No,Very Good,manuf,No,1
14.0,2.5,601.0,187.0,6.0,0.0,0.0,2.0,56.0,FRENCH,Male,2ND YR COL,No,Excellent,retail,No,1
18.0,4.5,510.0,195.0,1.0,0.0,0.0,11.0,19.0,NATIVE-AMERICAN,Female,12TH GRADE,No,Excellent,manuf,No,1
19.0,3.2,501.0,125.0,7.0,0.0,0.0,1.0,56.0,BLACK,Female,4TH YR COL,No,Very Good,pro,No,1
16.0,3.0,509.0,170.0,6.0,2.0,0.0,9.0,67.0,NATIVE-AMERICAN,Male,2ND YR COL,No,Very Good,mining,No,1
15.0,3.5,501.0,92.0,5.0,0.0,0.0,5.0,33.0,CHICANO,Female,4TH YR COL,No,Very Good,fin,Yes,1
19.0,2.6,502.0,108.0,3.0,0.0,0.0,7.0,40.0,INDIAN,Female,12TH GRADE,No,Excellent,retail,Yes,1
19.0,7.7,509.0,310.0,5.0,0.0,1.0,12.0,18.0,BLACK,Male,2ND YR COL,Yes,Good,retail,No,1
22.0,0.3,504.0,135.0,6.0,0.0,0.0,5.0,78.0,ENGLISH,Female,4TH YR COL,No,Very Good,retail,No,0
15.0,4.2,502.0,135.0,5.0,1.0,0.0,12.0,69.0,ENGLISH,Female,3RD YR COL,No,Fair,pro,No,1
17.0,1.715,511.0,164.0,6.0,0.0,0.0,14.0,37.0,BLACK,Male,12TH GRADE,No,Fair,construction,No,1
14.0,4.84,600.0,195.0,6.0,0.0,0.0,9.0,51.0,ENGLISH,Male,4TH YR COL,No,Excellent,manuf,No,1
19.0,2.5,503.0,125.0,4.0,0.0,0.0,5.0,81.0,FRENCH,Female,12TH GRADE,No,Excellent,pro,Yes,1
21.0,4.5,501.0,140.0,2.0,0.0,0.0,11.0,53.0,NATIVE-AMERICAN,Female,1ST YR COL,No,Good,retail,Yes,1
14.0,1.8,505.0,130.0,3.0,0.0,0.0,7.0,35.0,IRISH,Female,12TH GRADE,No,Good,pro,No,1
19.0,1.8765,509.0,183.0,1.0,0.0,0.0,4.0,26.0,BLACK,Female,12TH GRADE,No,Poor,construction,No,1
21.0,3.5,600.0,208.0,1.0,1.0,1.0,6.0,84.0,GERMAN,Male,1ST YR COL,No,Fair,manuf,No,1
18.0,3.2,600.0,185.0,5.0,0.0,0.0,11.0,99.0,ENGLISH,Male,7TH YR COL,No,Very Good,pub,No,1
21.0,2.6,506.0,139.0,2.0,0.0,1.0,4.0,17.0,OTHER-HISPANIC,Male,7TH GRADE,No,Poor,manuf,No,1
16.0,0.0,503.0,120.0,5.0,0.0,0.0,19.0,80.0,ITALIAN,Female,1ST YR COL,No,Very Good,pro,Yes,0
17.0,1.2,503.0,160.0,3.0,0.0,0.0,8.0,41.0,BLACK,Female,12TH GRADE,No,Good,fin,Yes,0
14.0,2.7,600.0,175.0,3.0,0.0,0.0,8.0,35.0,BLACK,Male,4TH YR COL,No,Very Good,fin,No,1
20.0,2.7,507.0,155.0,3.0,1.0,1.0,10.0,85.0,POLISH,Female,12TH GRADE,No,Fair,fin,No,1
19.0,2.0,508.0,160.0,2.0,0.0,1.0,2.0,1.0,BLACK,Male,10TH GRADE,No,Very Good,retail,No,1
20.0,0.7,504.0,135.0,6.0,0.0,0.0,8.0,17.0,BLACK,Female,3RD YR COL,No,Good,busi,No,0
14.0,0.78,506.0,120.0,5.0,0.0,0.0,17.0,43.0,ENGLISH,Female,2ND YR COL,No,Good,agri,No,0
14.0,13.8775,510.0,165.0,6.0,0.0,0.0,2.0,27.0,BLACK,Male,12TH GRADE,No,Good,construction,No,1
21.0,0.0,503.0,130.0,10.0,0.0,0.0,1.0,6.0,BLACK,Female,12TH GRADE,No,Good,personal,No,0
15.0,0.0,511.0,175.0,4.0,0.0,0.0,5.0,49.0,ENGLISH,Male,12TH GRADE,No,Very Good,retail,No,0
16.0,6.0,509.0,150.0,6.0,0.0,0.0,14.0,12.0,BLACK,Male,4TH YR COL,No,Very Good,fin,Yes,1
16.0,0.4,411.0,140.0,4.0,1.0,0.0,5.0,37.0,ENGLISH,Female,12TH GRADE,No,Good,pro,No,0
15.0,2.4,506.0,130.0,8.0,0.0,0.0,8.0,36.0,MEXICAN-AMERICAN,Female,3RD YR COL,No,Very Good,retail,No,1
16.0,5.3,510.0,168.0,4.0,2.0,0.0,6.0,44.0,ENGLISH,Male,12TH GRADE,No,Good,construction,No,1
19.0,1.1,507.0,140.0,5.0,0.0,0.0,8.0,78.0,GERMAN,Female,5TH YR COL,No,Good,pro,No,0
17.0,4.1,602.0,230.0,3.0,0.0,0.0,3.0,31.0,ENGLISH,Male,2ND YR COL,Yes,Excellent,retail,No,1
16.0,1.4,506.0,132.0,5.0,0.0,0.0,12.0,18.0,BLACK,Female,4TH YR COL,No,Good,pro,No,0
18.0,2.2,507.0,140.0,2.0,0.0,0.0,6.0,52.0,ENGLISH,Female,1ST YR COL,No,Excellent,pro,No,1
18.0,2.95,600.0,165.0,6.0,0.0,0.0,10.0,90.0,ENGLISH,Male,3RD YR COL,Yes,Very Good,pro,No,1
16.0,0.47,601.0,210.0,4.0,2.0,1.0,11.0,38.0,GERMAN,Male,12TH GRADE,No,Poor,wholesale,No,0
16.0,2.0,505.0,135.0,5.0,1.0,0.0,6.0,70.0,ENGLISH,Female,4TH YR COL,No,Good,pro,No,1
16.0,2.4,505.0,120.0,3.0,0.0,0.0,10.0,80.0,GERMAN,Female,5TH YR COL,No,Excellent,pro,No,1
18.0,0.35,508.0,145.0,3.0,0.0,0.0,3.0,7.0,ENGLISH,Male,9TH GRADE,No,Very Good,retail,No,0
18.0,1.5,502.0,125.0,2.0,0.0,0.0,4.0,38.0,GERMAN,Female,12TH GRADE,No,Very Good,pro,No,0
21.0,2.4,507.0,145.0,2.0,0.0,1.0,5.0,45.0,ENGLISH,Female,12TH GRADE,No,Good,pub,No,1
18.0,3.4,600.0,175.0,3.0,0.0,0.0,3.0,62.0,ENGLISH,Female,5TH YR COL,No,Excellent,pro,No,1
17.0,1.3,504.0,140.0,1.0,1.0,0.0,13.0,15.0,OTHER,Female,12TH GRADE,No,Good,pro,No,0
21.0,7.9,507.0,135.0,9.0,0.0,0.0,6.0,89.0,BLACK,Female,8TH YR COL OR MORE,No,Fair,pub,No,1
19.0,3.9,509.0,187.0,3.0,0.0,0.0,18.0,80.0,ENGLISH,Male,6TH YR COL,No,Excellent,pro,Yes,1
14.0,0.04,510.0,239.0,10.0,0.0,0.0,6.0,13.0,BLACK,Female,12TH GRADE,No,Good,manuf,No,0
18.0,5.5,511.0,150.0,6.0,0.0,0.0,7.0,94.0,ITALIAN,Male,12TH GRADE,Yes,Good,pub,No,1
22.0,2.5,508.0,160.0,2.0,0.0,0.0,5.0,3.0,BLACK,Male,12TH GRADE,No,Excellent,transp,No,1
17.0,8.2,511.0,182.0,2.0,0.0,0.0,4.0,79.0,PUERTORICAN,Male,4TH YR COL,No,Very Good,manuf,No,1
19.0,4.0,506.0,120.0,2.0,0.0,0.0,8.0,55.0,NONE,Female,3RD YR COL,No,Excellent,pro,No,1
15.0,0.0525,409.0,92.0,5.0,0.0,0.0,12.0,5.0,PORTUGUESE,Female,12TH GRADE,No,Very Good,manuf,No,0
18.0,3.5,511.0,205.0,7.0,0.0,0.0,5.0,58.0,GERMAN,Male,12TH GRADE,No,Good,manuf,No,1
19.0,3.4,502.0,100.0,5.0,0.0,0.0,8.0,47.0,POLISH,Female,1ST YR COL,No,Excellent,fin,Yes,1
18.0,4.0,510.0,153.0,4.0,0.0,0.0,4.0,53.0,BLACK,Female,3RD YR COL,No,Good,pub,Yes,1
14.0,0.8,502.0,112.0,6.0,0.0,0.0,9.0,27.0,BLACK,Female,12TH GRADE,No,Very Good,busi,No,0
15.0,7.5,509.0,162.0,4.0,1.0,0.0,12.0,99.0,ENGLISH,Male,5TH YR COL,Yes,Very Good,manuf,Yes,1
18.0,0.9,601.0,167.0,3.0,0.0,1.0,9.0,6.0,BLACK,Male,10TH GRADE,No,Very Good,busi,No,0
18.0,2.0,505.0,140.0,3.0,2.0,0.0,4.0,81.0,ENGLISH,Female,4TH YR COL,No,Good,pro,No,1
16.0,1.0,507.0,136.0,3.0,0.0,0.0,3.0,11.0,BLACK,Female,1ST YR COL,No,Very Good,manuf,No,0
17.0,1.3,503.0,138.0,2.0,0.0,0.0,5.0,5.0,BLACK,Female,11TH GRADE,No,Good,manuf,No,0
18.0,1.7,604.0,175.0,6.0,0.0,0.0,11.0,15.0,BLACK,Male,12TH GRADE,No,Good,manuf,No,0
22.0,6.0,600.0,225.0,1.0,0.0,1.0,10.0,81.0,ENGLISH,Male,1ST YR COL,No,Poor,construction,No,1
16.0,0.35,504.0,120.0,7.0,0.0,0.0,4.0,42.0,IRISH,Female,12TH GRADE,No,Very Good,retail,No,0
20.0,5.4,506.0,137.0,5.0,0.0,0.0,5.0,56.0,MEXICAN-AMERICAN,Female,3RD YR COL,No,Very Good,transp,Yes,1
18.0,1.9,502.0,135.0,6.0,0.0,0.0,3.0,53.0,GERMAN,Female,12TH GRADE,No,Good,manuf,Yes,1
15.0,3.3,508.0,171.0,5.0,3.0,0.0,5.0,69.0,GERMAN,Male,2ND YR COL,No,Very Good,retail,No,1
14.0,1.5,509.0,150.0,6.0,0.0,0.0,8.0,32.0,BLACK,Male,9TH GRADE,No,Good,wholesale,No,0
14.0,0.0,506.0,116.0,5.0,0.0,0.0,3.0,3.0,OTHER-HISPANIC,Female,1ST YR COL,No,Excellent,retail,No,0
20.0,2.1,508.0,150.0,3.0,0.0,0.0,5.0,63.0,ENGLISH,Female,12TH GRADE,No,Very Good,manuf,No,1
16.0,2.0,505.0,120.0,3.0,0.0,0.0,4.0,47.0,ENGLISH,Female,12TH GRADE,No,Excellent,pro,No,1
17.0,2.4,504.0,220.0,6.0,0.0,0.0,9.0,80.0,MEXICAN-AMERICAN,Female,4TH YR COL,No,Fair,pro,Yes,1
18.0,5.0,507.0,135.0,6.0,2.0,0.0,14.0,78.0,SCOTTISH,Female,4TH YR COL,No,Excellent,manuf,No,1
15.0,2.4,509.0,172.0,7.0,0.0,0.0,7.0,11.0,BLACK,Male,3RD YR COL,No,Good,pro,No,1
19.0,0.16,505.0,160.0,6.0,0.0,0.0,6.0,37.0,BLACK,Female,2ND YR COL,No,Fair,manuf,No,0
16.0,2.9,503.0,148.0,4.0,0.0,0.0,9.0,54.0,GERMAN,Female,4TH YR COL,No,Very Good,busi,Yes,1
16.0,4.5,511.0,174.0,4.0,0.0,0.0,10.0,73.0,NATIVE-AMERICAN,Male,1ST YR COL,No,Excellent,pub,No,1
15.0,1.7,502.0,150.0,4.0,0.0,0.0,4.0,21.0,PUERTORICAN,Female,12TH GRADE,No,Excellent,personal,No,0
16.0,2.7,602.0,150.0,8.0,0.0,0.0,4.0,17.0,GERMAN,Male,12TH GRADE,Yes,Very Good,manuf,No,1
20.0,3.8,503.0,110.0,8.0,0.0,0.0,2.0,50.0,BLACK,Female,1ST YR COL,No,Good,transp,Yes,1
18.0,6.0,507.0,181.0,4.0,0.0,0.0,14.0,29.0,ENGLISH,Male,10TH GRADE,No,Good,transp,No,1
14.0,1.2,600.0,213.0,15.0,0.0,0.0,7.0,1.0,ENGLISH,Male,9TH GRADE,No,Excellent,manuf,No,0
17.0,3.5,510.0,180.0,3.0,0.0,0.0,9.0,80.0,ENGLISH,Male,2ND YR COL,No,Very Good,wholesale,Yes,1
15.0,2.1,411.0,235.0,8.0,0.0,0.0,5.0,15.0,BLACK,Female,12TH GRADE,No,Fair,pub,Yes,1
20.0,2.5,600.0,175.0,5.0,0.0,0.0,8.0,96.0,ITALIAN,Male,2ND YR COL,No,Excellent,transp,Yes,1
15.0,3.5,509.0,185.0,4.0,0.0,0.0,14.0,27.0,MEXICAN,Male,7TH YR COL,No,Excellent,pub,No,1
18.0,1.8,508.0,152.0,3.0,0.0,0.0,4.0,85.0,IRISH,Female,1ST YR COL,Yes,Very Good,pro,No,1
21.0,0.624,508.0,200.0,2.0,0.0,0.0,6.0,92.0,ITALIAN,Female,4TH YR COL,No,Very Good,construction,No,0
20.0,7.6,511.0,176.0,1.0,0.0,0.0,5.0,95.0,BLACK,Male,4TH YR COL,No,Excellent,mining,No,1
20.0,4.3,510.0,145.0,6.0,0.0,0.0,16.0,69.0,ENGLISH,Male,7TH YR COL,No,Excellent,pro,No,1
22.0,3.6,508.0,165.0,7.0,0.0,0.0,3.0,58.0,GERMAN,Male,12TH GRADE,No,Very Good,manuf,No,1
16.0,5.0,509.0,170.0,4.0,0.0,0.0,2.0,51.0,BLACK,Male,3RD YR COL,No,Excellent,pro,No,1
16.0,6.2,507.0,138.0,2.0,0.0,0.0,9.0,95.0,PORTUGUESE,Male,7TH YR COL,No,Excellent,pro,No,1
14.0,1.7,504.0,108.0,4.0,0.0,0.0,2.0,11.0,BLACK,Female,10TH GRADE,No,Very Good,busi,No,0
17.0,2.3,504.0,125.0,5.0,0.0,0.0,5.0,13.0,PUERTORICAN,Female,12TH GRADE,No,Excellent,pub,No,1
21.0,2.5,507.0,125.0,1.0,0.0,0.0,8.0,33.0,NATIVE-AMERICAN,Female,12TH GRADE,No,Excellent,pro,No,1
14.0,4.2,600.0,168.0,4.0,0.0,0.0,10.0,90.0,BLACK,Male,4TH YR COL,No,Very Good,busi,No,1
16.0,4.327,503.0,170.0,4.0,0.0,0.0,15.0,79.0,GERMAN,Female,4TH YR COL,No,Very Good,busi,No,1
19.0,1.75,508.0,135.0,4.0,0.0,0.0,4.0,15.0,PUERTORICAN,Male,12TH GRADE,No,Good,transp,No,1
14.0,0.68,501.0,90.0,8.0,0.0,0.0,7.0,65.0,ENGLISH,Female,12TH GRADE,No,Excellent,manuf,No,0
17.0,5.5,502.0,118.0,7.0,0.0,0.0,4.0,86.0,GERMAN,Female,4TH YR COL,No,Very Good,pro,Yes,1
15.0,1.7,509.0,140.0,6.0,0.0,0.0,12.0,37.0,FRENCH,Female,1ST YR COL,No,Good,pro,Yes,0
17.0,1.48,507.0,145.0,7.0,0.0,0.0,8.0,6.0,MEXICAN-AMERICAN,Male,9TH GRADE,No,Excellent,construction,No,0
17.0,8.0,507.0,110.0,4.0,0.0,0.0,7.0,89.0,GERMAN,Female,8TH YR COL OR MORE,No,Excellent,busi,No,1
15.0,3.2,505.0,121.0,5.0,0.0,0.0,4.0,6.0,BLACK,Male,12TH GRADE,No,Excellent,wholesale,No,1
14.0,0.5,507.0,165.0,7.0,0.0,0.0,8.0,6.0,ENGLISH,Female,12TH GRADE,No,Fair,manuf,No,0
16.0,0.0,507.0,150.0,6.0,0.0,0.0,4.0,7.0,AMERICAN,Female,9TH GRADE,No,Very Good,pro,Yes,0
16.0,3.6,602.0,196.0,4.0,0.0,0.0,5.0,79.0,GERMAN,Male,4TH YR COL,No,Very Good,transp,No,1
18.0,2.0,509.0,145.0,7.0,1.0,0.0,2.0,3.0,BLACK,Male,11TH GRADE,No,Good,agri,No,1
16.0,2.0,503.0,140.0,3.0,0.0,0.0,14.0,28.0,MEXICAN-AMERICAN,Female,12TH GRADE,No,Very Good,manuf,No,1
17.0,1.85,503.0,150.0,3.0,0.0,0.0,5.0,78.0,ENGLISH,Female,9TH GRADE,No,Very Good,retail,No,1
18.0,2.53,511.0,140.0,4.0,0.0,0.0,18.0,61.0,AMERICAN,Male,1ST YR COL,No,Good,retail,No,1
17.0,2.5,505.0,120.0,2.0,0.0,0.0,7.0,94.0,POLISH,Female,12TH GRADE,Yes,Excellent,manuf,Yes,1
15.0,2.0,506.0,155.0,5.0,0.0,0.0,18.0,1.0,CHICANO,Male,10TH GRADE,Yes,Good,agri,No,1
21.0,0.8,502.0,130.0,9.0,0.0,0.0,9.0,46.0,CHICANO,Female,2ND YR COL,No,Excellent,retail,No,0
16.0,1.3,503.0,104.0,8.0,0.0,0.0,9.0,9.0,BLACK,Female,12TH GRADE,No,Excellent,pro,No,0
17.0,2.2,505.0,122.0,5.0,0.0,0.0,9.0,59.0,AMERICAN,Female,12TH GRADE,No,Very Good,fin,No,1
19.0,4.9,602.0,235.0,9.0,0.0,0.0,3.0,91.0,GERMAN,Male,1ST YR COL,No,Excellent,busi,No,1
