ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,label
117890,117891,117878,117879,117879,19721,117880,1
118290,118291,119837,120344,142386,118424,120346,1
118212,118213,123201,118784,118785,290919,118786,1
118216,118587,117920,118568,125937,19721,118570,1
117961,118327,118320,118321,117906,290919,118322,1
117961,118300,19772,118777,164026,308574,118779,1
117961,118413,121639,117905,287626,290919,117908,1
117961,118300,120722,118321,117906,290919,118322,1
117961,118225,119781,118207,279443,270488,118209,1
117961,118300,119181,118321,117906,290919,118322,1
117961,118343,118344,120812,120812,118638,120814,1
117961,118343,118514,118321,117906,290919,118322,1
118290,118291,19772,126085,253147,119221,126087,0
117961,117962,118352,117905,240983,290919,117908,1
118256,118257,117945,117946,119235,292795,117948,1
117980,119762,117941,118568,156279,19721,118570,1
120810,120811,121108,118422,124428,118424,118425,1
118212,118213,118458,119849,290535,118638,119851,1
117961,118300,123472,118321,117906,290919,118322,1
118192,118193,117895,118568,281735,19721,118570,1
117951,117952,117941,117879,117879,19721,117880,1
117929,117940,117920,117879,117886,19721,117880,1
117961,118327,118529,118777,279443,308574,118779,0
117961,118386,121883,117905,117906,290919,117908,1
117961,118300,124725,124194,145500,118363,124196,1
117961,118300,118783,118784,147114,290919,118786,1
117961,118052,118867,117905,117906,290919,117908,1
117961,118225,118403,117905,117906,290919,117908,1
117961,118327,120318,118777,296252,308574,118779,1
117961,118300,118458,120006,311622,118424,120008,1
117961,118225,122870,118636,310589,118638,118639,1
119062,130600,120663,120773,118959,118960,120774,1
117961,118386,120361,118321,117906,290919,118322,1
117961,117962,118910,117905,240983,290919,117908,1
117961,118343,118437,118784,117906,290919,118786,1
117961,118343,122012,117905,117906,290919,117908,1
117961,118386,128823,118321,117906,290919,118322,1
118887,118888,118889,118863,307233,118398,118865,1
118290,118291,118301,120344,267006,118424,120346,1
117961,118343,119142,118784,147114,290919,118786,1
117961,117962,118910,118321,117906,290919,118322,1
117961,118300,123055,118728,301534,118295,118730,1
117961,118343,118514,307024,294485,118331,118332,1
117926,118124,117884,117885,117913,117887,117888,1
117961,118343,119993,118321,240983,290919,118322,1
119062,119091,119303,119962,168365,118205,119964,1
117961,118300,19772,118777,164026,308574,118779,1
117961,118343,122012,118054,118054,117887,118055,1
117961,118300,120722,118685,123004,308574,118687,1
117902,117903,118437,118958,118959,118960,118961,1
117961,118343,118833,118834,127160,118424,118836,1
117961,118052,118053,118685,158670,308574,118687,1
117961,118343,118700,118784,117906,290919,118786,1
117961,118052,120304,307024,129630,118331,118332,1
117961,117962,119223,123045,123107,120518,123047,1
118315,118316,123656,118318,120689,118205,118319,1
117961,117969,118910,126820,269034,118638,126822,1
117961,118343,118856,118685,122058,308574,118687,1
117961,117962,118910,118321,117906,290919,118322,1
117975,117976,117884,117879,117886,19721,117880,1
117961,118225,119924,118321,117906,290919,118322,1
117961,117969,6725,122290,254248,6725,122292,1
117961,117962,122224,118321,117906,290919,118322,0
117961,117962,117904,128230,302830,4673,128231,1
117961,118052,119742,118321,117906,290919,118322,1
118212,118213,123201,118321,117906,290919,118322,1
117961,118343,121747,118321,117906,290919,118322,1
117961,118052,120304,119849,311622,118638,119851,0
118212,118213,118700,117905,264849,290919,117908,1
117935,117936,117878,117885,117937,117887,117888,1
117929,117930,117884,117879,117886,19721,117880,1
118106,118107,117941,118568,131694,19721,118570,1
117961,118300,119984,118890,311441,118398,118892,1
117961,118386,118522,123073,123073,118612,123075,1
117961,118327,119995,118641,306399,118643,118644,1
117961,117962,118910,117905,117906,290919,117908,1
117961,118052,118881,118321,117906,290919,118322,1
117961,118343,119598,118834,133686,118424,118836,1
118555,118178,117945,259173,139246,292795,118943,1
117961,118300,119181,149228,149229,118643,149230,1
117961,118413,119968,118636,254249,118638,118639,1
117961,118413,120584,120773,118959,118960,120774,1
117961,118446,118684,118685,126297,308574,118687,1
117961,118327,118320,117905,117906,290919,117908,1
117961,118343,118700,118321,117906,290919,118322,1
119665,119666,117895,118568,267952,19721,118570,1
120864,120865,124449,118685,284982,308574,118687,1
117961,117962,122215,118054,118054,117887,118055,1
117961,118225,123173,119093,123174,119095,119096,1
118084,118085,117912,117885,117913,117887,117888,1
117910,117911,119791,179731,145167,117887,117973,1
117961,118386,118746,117905,117906,290919,117908,1
118084,118085,117920,119323,119456,19793,119325,1
117902,117903,118507,120990,120991,118398,120992,1
118079,118080,117878,117879,120319,19721,117880,1
117961,118343,124725,117905,240983,290919,117908,1
117961,118343,124725,117905,240983,290919,117908,1
117961,118386,118522,118318,168365,118205,118319,1
117961,118300,118066,179731,304465,117887,117973,1
117961,119256,119257,117946,118806,292795,117948,1
119920,119921,142145,128230,302830,4673,128231,1
117961,118300,123201,118321,117906,290919,118322,1
117961,118327,118320,118523,310608,118331,118525,1
117951,117952,117878,119192,128322,119184,119194,1
117961,118300,119181,118321,117906,290919,118322,1
117926,118266,117884,118568,195390,19721,118570,1
117961,118343,118911,118826,236735,118424,118828,1
117902,118041,119781,130479,168305,119784,130481,1
117961,118052,118706,117905,117906,290919,117908,1
117961,118343,119598,118834,133686,118424,118836,1
117961,118413,120584,118777,279443,308574,118779,1
118256,118257,118623,117946,119359,292795,117948,1
117961,118327,120318,117905,117906,290919,117908,1
117961,118225,129617,118636,149254,118638,118639,1
117961,118343,120291,120497,234773,118424,120499,1
118079,118080,117878,117885,118177,117887,117888,1
117961,118327,126310,118641,123881,118643,118644,1
117961,118413,277693,120773,155692,118960,120774,1
117961,118386,119954,118318,119955,118205,118319,1
117961,117962,118910,118321,240983,290919,118322,1
117989,117990,117920,118568,125937,19721,118570,1
117961,118225,124380,135809,310608,118331,135811,1
117983,117984,117878,117879,117879,19721,117880,1
117961,118343,142038,118321,117906,290919,118322,1
117961,118052,120383,117905,117906,290919,117908,1
117961,118327,120685,117905,240983,290919,117908,1
117961,118300,118360,118361,118362,118363,118364,1
138798,138799,120539,118321,117906,290919,118322,1
118006,118007,118008,117885,117886,117887,117888,1
118290,118291,119837,120344,142386,118424,120346,1
117961,117962,118352,118321,117906,290919,118322,1
117961,118343,149210,118321,117906,290919,118322,1
117961,118300,119181,118321,117906,290919,118322,1
119280,119281,117945,280788,130913,292795,119082,1
117961,118300,118783,118321,117906,290919,118322,1
91261,118026,119279,120952,126309,118453,120954,1
117961,118386,118404,117905,117906,290919,117908,1
119062,119091,118514,118321,120246,290919,118322,1
117961,118327,118507,118054,120238,117887,118055,1
117961,118225,120323,120591,120324,119095,120593,1
117961,118386,119954,118054,123286,117887,118055,1
117961,118386,125004,118811,286597,19793,118813,1
117961,118300,120410,118784,117906,290919,118786,1
117961,118327,121645,120690,127922,290919,120692,1
118090,118091,117912,117879,117886,19721,117880,1
117989,117990,117920,118568,159847,19721,118570,1
118752,119070,118754,119885,118806,118474,119887,1
117975,117976,142540,118568,142541,19721,118570,1
117961,118327,118507,118863,127778,118398,118865,1
117961,118343,119218,118321,117906,290919,118322,1
117916,118011,117884,117879,117886,19721,117880,1
117961,118343,120126,123615,133686,118424,123617,1
117961,118300,19772,118278,117906,290919,118279,1
117961,118225,119924,117905,117906,290919,117908,1
117961,119256,120943,118995,122492,292795,118997,1
118084,118085,117884,117879,117886,19721,117880,1
117961,118225,124948,118054,118054,117887,118055,1
117961,118343,123125,118318,168365,118205,118319,1
118084,118085,117920,118568,123239,19721,118570,1
118752,119070,118754,280788,280788,292795,119082,1
117961,118052,118992,118321,117906,290919,118322,1
118006,118007,117941,117879,117897,19721,117880,1
117961,118300,119984,118396,300044,118398,118399,1
117961,118343,118833,117905,117906,290919,117908,1
118595,118596,81476,118422,149098,118424,118425,1
118887,118888,118631,118912,309291,118424,118914,1
118219,118220,118810,120033,120034,19793,120035,1
117926,118124,117884,117879,117886,19721,117880,1
118212,118213,118684,119065,215972,118667,119067,1
117961,118343,119993,118321,240983,290919,118322,1
117961,118413,120526,117905,117906,290919,117908,1
118290,118291,120823,118396,308262,118398,118399,1
117961,117969,127812,118801,271006,19793,118803,1
138798,138799,120539,118321,117906,290919,118322,1
117961,118343,120722,118784,117906,290919,118786,1
118290,118291,127284,120789,170518,118424,120791,1
117961,118300,120722,118321,117906,290919,118322,1
118887,118888,124656,118980,236007,118295,118982,1
119170,119171,140453,129229,311378,119788,129231,1
117935,117936,117878,118568,118568,19721,118570,1
118290,118291,118889,121527,307233,118398,121529,1
118212,159716,118378,118747,159717,118453,118749,1
91261,118026,119507,117905,117906,290919,117908,1
117961,117962,118501,117905,240983,290919,117908,1
117961,118225,120535,123067,169986,118398,123068,1
118290,118291,119837,120344,142386,118424,120346,1
117961,118327,118492,118451,125738,118453,118454,1
117916,118011,118810,118811,143630,19793,118813,1
117961,118386,118746,118451,130134,118453,118454,1
118219,118220,118008,118568,125168,19721,118570,1
117961,118300,128830,118054,118054,117887,118055,1
118670,118671,117895,117896,117913,117887,117898,1
117961,118386,118746,118747,239652,118453,118749,1
117961,118300,120410,118784,118785,290919,118786,1
117902,118041,118556,118274,118806,292795,118276,1
117961,118413,119968,118321,117906,290919,118322,1
118349,118350,117878,119192,186208,119184,119194,1
117961,118343,119987,118536,132799,308574,118539,1
117961,119256,119257,117946,299126,292795,117948,1
117961,118052,122392,118207,174445,270488,118209,1
118315,118316,225010,118777,279443,308574,118779,1
117961,118300,147589,118912,309291,118424,118914,1
117961,118327,4674,118451,130134,118453,118454,1
117961,118386,118746,118321,117906,290919,118322,1
117943,117944,118042,118043,118043,270488,118046,1
117961,118343,120347,120348,265969,118295,120350,1
117961,118343,118514,117905,117906,290919,117908,1
117975,117976,117941,117879,117886,19721,117880,1
118752,119070,118042,117946,129174,292795,117948,1
117961,118343,118833,118422,300136,118424,118425,1
91261,118026,119279,118451,126309,118453,118454,1
118602,118603,117941,117885,119621,117887,117888,1
119596,119597,119136,119137,254340,118474,119139,1
117961,118343,118660,119433,133686,118424,119435,1
117961,118386,123144,118396,233714,118398,118399,1
117961,118300,123472,117905,117906,290919,117908,1
118752,119070,120995,118274,190697,292795,118276,1
117961,118343,120722,118784,117906,290919,118786,1
117961,118343,123125,118318,168365,118205,118319,1
117961,118327,4674,118784,174486,290919,118786,1
118290,118291,118660,120344,274278,118424,120346,1
117961,118386,118635,118685,120316,308574,118687,1
117961,118327,118507,118863,122008,118398,118865,1
118256,118257,117945,118995,118806,292795,118997,0
117961,118386,119214,118523,311622,118331,118525,1
117961,118386,118404,117905,117906,290919,117908,1
117961,118225,120041,119093,139668,119095,119096,1
91261,118026,118063,128422,137673,118453,128424,1
118290,118291,120823,118396,308262,118398,118399,1
117961,118446,120368,119849,219966,118638,119851,1
117961,118343,119598,307024,311622,118331,118332,1
117961,118343,118609,118728,301534,118295,118730,1
119740,119741,117895,117885,117913,117887,117888,1
117961,118300,119181,118321,240983,290919,118322,1
117961,118300,120722,118451,142600,118453,118454,1
119596,119597,120356,122067,205243,118424,122069,1
117961,118225,120663,122297,120664,118331,118899,1
117961,118300,119984,118396,300044,118398,118399,1
117961,118300,19772,118777,164026,308574,118779,1
117902,117903,118507,118028,118368,117887,118030,0
118315,118316,125316,118636,126747,118638,118639,1
117961,118225,119924,118318,168365,118205,118319,1
117961,118386,123844,119962,119962,118205,119964,1
118000,118001,120551,118321,117906,290919,118322,1
117961,118343,119796,120628,278014,118131,120629,1
117961,118225,137996,118321,152852,290919,118322,1
117961,118300,121108,120344,202649,118424,120346,1
117961,118300,124725,118361,149305,118363,118364,1
117961,118225,119924,118321,117906,290919,118322,1
117961,118052,118706,117905,117906,290919,117908,1
117961,118052,118053,118636,121809,118638,118639,1
91261,118026,118202,118321,117906,290919,118322,1
117961,118343,118395,120647,120647,118398,120649,1
119062,119091,120663,117905,117906,290919,117908,0
117961,118446,118447,117905,117906,290919,117908,1
183723,119256,118492,118451,125738,118453,118454,1
118256,118257,117945,117946,128130,292795,117948,1
117961,117962,118352,118321,117906,290919,118322,1
117961,118300,120026,120344,311360,118424,120346,1
117961,118327,118320,118784,118785,290919,118786,1
117961,118300,118514,118321,240983,290919,118322,1
130570,119256,118042,118043,129174,270488,118046,1
117961,118327,120559,118784,117906,290919,118786,1
91261,118026,123195,273308,118029,249618,118232,1
117961,118327,118507,118054,120716,117887,118055,1
118000,118001,120551,118321,118448,290919,118322,1
117961,118225,119924,117905,240983,290919,117908,1
118114,118115,117920,118568,125937,19721,118570,0
117910,117911,117912,117885,117913,117887,117888,1
118114,118115,117884,117879,117886,19721,117880,1
117902,117903,127168,118321,117906,290919,118322,1
117918,117919,117920,127389,127390,19721,127391,1
117961,118386,123656,118321,240983,290919,118322,1
118315,118316,118317,118318,118318,118205,118319,1
117961,118343,120126,119433,133686,118424,119435,1
5110,117954,122672,118685,223708,308574,118687,1
117961,118225,120551,117905,117906,290919,117908,1
117961,118225,118403,118784,117906,290919,118786,1
117961,118343,118700,118321,118448,290919,118322,1
117961,118052,119972,152268,152269,3130,152270,1
119062,119063,119064,118924,254936,118667,118926,1
117961,118300,118395,123067,300044,118398,123068,1
