s12,s13,s14,s15,s16,s21,s23,s24,s25,s26,s31,s32,s34,s35,s36,s41,s42,s43,s45,s46,s51,s52,s53,s54,s56,s61,s62,s63,s64,s65,label
-0.004287,0.001759,0.002508,0.004512,0.000587,-0.001227,0.000122,0.000466,-0.000236,0.002199,-0.005954,-0.002398,-0.000367,-2.9e-05,-0.000588,-0.003875,-0.002673,0.000371,0.000996,-0.001431,-0.000139,-0.000959,-0.007079,-0.008832,-0.000319,-0.000457,-0.00051,-0.000876,0.004323,-0.001595,0
-0.005247,0.000872,-0.007714,0.001195,-0.000113,-0.001039,0.002559,-0.00242,-0.000683,0.001478,-0.004368,-0.002009,-0.000218,-9e-06,0.000226,-0.002739,-0.002336,-0.000184,0.000955,-0.000789,0.000203,-0.000583,-0.003344,-0.006219,-0.000681,-0.000538,-0.000463,-0.000868,0.003541,-0.000538,1
-0.00542,0.000752,-0.007427,0.001316,-0.000499,-0.001887,0.002411,-0.002245,-0.000331,0.00117,-0.004622,-0.00255,-0.000183,4.5e-05,0.00012,-0.002685,-0.002049,-8.1e-05,0.000708,-0.000584,0.000345,-0.000409,-0.003371,-0.006328,-0.000916,-0.000565,-0.000411,-0.000779,0.00327,-0.000276,1
-0.002241,2.4e-05,0.000188,0.003499,0.000339,-0.000174,-0.000784,0.00057,-0.00119,0.001226,-0.00387,-0.002116,-0.000334,-0.000294,0.000887,-0.002261,-0.001775,-0.000418,0.000832,-0.00064,-0.000452,0.000284,-0.002783,-0.006198,-0.000869,-0.000865,-0.000117,-0.000815,0.003419,-0.000338,0
-0.005496,0.000826,-0.006797,0.001794,-0.000692,-0.001674,0.003101,-0.002122,-8.8e-05,0.000776,-0.004485,-0.002172,-0.000151,0.000662,0.000112,-0.002041,-0.00204,0.000353,0.000897,-0.000521,0.000135,-0.000486,-0.003484,-0.005667,-0.000858,-0.000657,-0.000294,-0.000723,0.003537,8e-06,1
-0.004542,0.000784,0.000665,0.004752,8.9e-05,-0.001067,0.000934,0.000613,-0.000142,0.001166,-0.005695,-0.001549,-0.000311,0.000753,-0.00077,-0.003022,-0.002738,0.000411,0.00125,-0.001072,-0.000194,-0.000986,-0.006826,-0.008556,-0.000514,-0.000175,-0.000631,-0.001003,0.004347,-0.001389,0
-0.00412,0.002205,0.00302,0.004434,-0.000197,-0.00164,3.8e-05,0.000311,-0.000107,0.001735,-0.006299,-0.002372,-0.000217,-2.6e-05,-0.000288,-0.003661,-0.002413,0.000259,0.001047,-0.00121,0.000453,-0.000861,-0.007502,-0.008783,-0.000701,-0.00027,-0.000615,-0.000765,0.004172,-0.001489,0
-0.003862,0.002223,0.002136,0.004939,-2.7e-05,-0.000451,-5e-05,0.001016,-0.000378,0.001437,-0.006197,-0.002265,-0.000306,0.00015,-0.000982,-0.0034,-0.002317,0.000888,0.001179,-0.001065,-0.0,-0.000667,-0.007053,-0.008325,-0.000929,-0.000717,-0.000334,-0.001064,0.003862,-0.001174,0
-0.003167,0.000175,0.00021,0.002971,0.000275,-0.000447,-0.00037,0.000672,-0.000387,0.000428,-0.004384,-0.002715,-0.000293,-0.000214,-0.0003,-0.003056,-0.001935,0.000172,0.000987,-0.000454,3.1e-05,-0.000485,-0.002843,-0.006112,-0.000846,-0.000591,-0.000397,-0.00097,0.003395,-0.000102,1
-0.005388,0.00078,-0.007424,0.001369,-0.000259,-0.001842,0.002349,-0.002317,-0.000553,0.001189,-0.004492,-0.002386,-0.000163,-9.3e-05,9.7e-05,-0.002781,-0.00213,2.8e-05,0.00069,-0.000634,0.000276,-0.000486,-0.003625,-0.00634,-0.00091,-0.000599,-0.000493,-0.000725,0.003445,-0.000421,1
-0.004155,8e-05,-0.00725,0.001136,9.5e-05,-0.001091,0.001926,-0.002111,-0.000959,0.001272,-0.003628,-0.00203,-0.000428,-0.000283,0.000702,-0.002211,-0.001651,-0.000438,0.000821,-0.000667,-0.000453,5e-06,-0.002686,-0.00638,-0.000662,-0.00092,-4.7e-05,-0.000803,0.003625,-0.000226,0
-0.004366,0.002036,0.003193,0.004512,-0.000613,-0.001646,0.00024,0.000228,0.000148,0.001569,-0.006041,-0.002323,-0.000166,-3e-05,-0.000407,-0.003632,-0.00238,0.000358,0.001014,-0.001278,0.000491,-0.000855,-0.007177,-0.008742,-0.000583,-0.000236,-0.00063,-0.00074,0.004083,-0.00141,0
-0.005565,0.000704,-0.00662,0.001699,-0.000594,-0.001704,0.003179,-0.002136,-0.000109,0.000772,-0.004164,-0.002226,-0.000165,0.000676,3.3e-05,-0.001984,-0.002046,0.000314,0.000893,-0.000502,1.5e-05,-0.000539,-0.003325,-0.005673,-0.000827,-0.000565,-0.000326,-0.000787,0.003626,-0.00015,1
-0.005331,0.000173,-0.00777,0.001422,-0.000443,-0.00127,0.002869,-0.002035,-0.000457,0.000777,-0.003979,-0.002682,-0.000253,-8e-06,-6.6e-05,-0.002433,-0.002238,-0.000109,0.000957,-0.000585,-4e-06,-0.0006,-0.003093,-0.006488,-0.000957,-0.00059,-0.00024,-0.000969,0.003548,-5.9e-05,0
-0.005044,0.000327,-0.006906,0.00142,-0.000932,-0.001918,0.002533,-0.002622,-5.2e-05,0.000932,-0.004177,-0.002505,-9.1e-05,2.6e-05,8.6e-05,-0.002747,-0.001756,-1.9e-05,0.000809,-0.000616,0.000443,-0.000446,-0.003247,-0.006316,-0.000436,-0.00028,-0.000319,-0.00065,0.003423,-0.000401,0
-0.002538,0.00074,0.000469,0.003652,-0.000241,-4.8e-05,-0.000333,0.000462,-0.000605,0.001213,-0.003992,-0.002194,-0.000289,-7.6e-05,0.000776,-0.002271,-0.002163,-0.000292,0.000807,-0.000594,-9e-05,-0.000283,-0.003131,-0.006031,-0.000506,-0.000817,-6.8e-05,-0.000813,0.003456,-0.000781,1
-0.004992,-3.9e-05,-0.006978,0.001324,-9.3e-05,-0.001417,0.002353,-0.00228,-0.000336,0.000379,-0.004022,-0.002521,-0.000394,-0.00012,-0.000322,-0.002874,-0.00189,-8.3e-05,0.000913,-0.000441,-0.000125,-0.000519,-0.003171,-0.005809,-0.000686,-0.000417,-0.000392,-0.000924,0.003548,-0.000507,1
-0.004306,0.000281,-0.007193,0.001494,-0.000201,-0.00115,0.002055,-0.002329,-0.000953,0.00117,-0.003904,-0.001974,-0.000382,-2.1e-05,0.000771,-0.002276,-0.001873,-0.000238,0.000947,-0.000639,-0.000461,-0.000198,-0.002889,-0.006182,-0.000444,-0.000823,-7.6e-05,-0.000778,0.003655,-0.000362,0
-0.00311,9.3e-05,0.000702,0.003566,0.000102,-0.000675,0.000288,0.000483,-0.000238,0.000807,-0.004283,-0.002316,-0.00023,0.000538,-9.2e-05,-0.002248,-0.002059,-3.1e-05,0.000949,-0.000541,-3.4e-05,-0.000666,-0.003048,-0.005932,-0.000685,-0.000452,-0.000313,-0.000974,0.003503,-0.000301,1
-0.002811,0.002544,0.001773,0.004093,-1e-06,0.00051,-0.000328,0.000436,-0.000194,0.002209,-0.005921,-0.001908,-0.000292,0.000172,0.000414,-0.003484,-0.002728,-0.000106,0.000969,-0.001239,-0.000277,-0.000697,-0.007374,-0.008572,-0.000475,-0.000247,-0.000503,-0.000693,0.004156,-0.00142,0
-0.004256,0.001754,0.001828,0.004474,-0.000588,-0.001618,5.5e-05,0.000492,-0.000456,0.00217,-0.00652,-0.002249,-0.000207,0.000233,-0.000384,-0.003735,-0.002231,0.000312,0.000691,-0.000963,8.1e-05,-0.000943,-0.00744,-0.008141,-0.000822,-0.000419,-0.000712,-0.000733,0.004303,-0.001087,0
-0.003351,0.001345,0.002567,0.003712,-0.001046,-0.001214,0.000932,0.000231,0.00029,0.000684,-0.006154,-0.001515,-6.9e-05,0.00082,-0.000638,-0.003311,-0.002107,0.000647,0.00116,-0.001049,9.4e-05,-0.000739,-0.006731,-0.007356,-0.00071,-0.000259,-0.000572,-0.000771,0.004779,-0.001319,0
-0.005626,0.000492,-0.006818,0.001418,-0.001209,-0.00167,0.002991,-0.00241,0.000133,0.000797,-0.004635,-0.001942,-0.000176,0.000464,-3.3e-05,-0.002308,-0.002114,0.000231,0.000835,-0.000586,0.000317,-0.000473,-0.003051,-0.00608,-0.000934,-0.000616,-0.000313,-0.000697,0.003588,-0.000144,1
-0.003275,0.000325,0.00028,0.003693,-0.000159,-0.000304,0.000111,0.000553,-0.000655,0.001157,-0.004212,-0.002575,-0.000251,0.0003,6.3e-05,-0.002016,-0.00249,0.000154,0.000805,-0.000492,-6e-06,-0.000545,-0.003391,-0.006404,-0.000997,-0.000732,-0.000253,-0.000993,0.003306,-3.4e-05,1
-0.004916,0.000876,-0.007361,0.001713,-0.00032,-0.000567,0.00215,-0.002415,-0.000559,0.001374,-0.004371,-0.001967,-0.000286,9.2e-05,0.000594,-0.002248,-0.002267,-0.000252,0.000783,-0.000618,0.000117,-0.000424,-0.003279,-0.006037,-0.000561,-0.000511,-0.000246,-0.000828,0.003472,-0.000737,1
-0.003117,0.000132,0.000612,0.003547,6.5e-05,-0.000675,0.000352,0.00056,-0.000339,0.000838,-0.00437,-0.002181,-0.000223,0.000557,-7.9e-05,-0.002228,-0.002076,-6.8e-05,0.000908,-0.000454,-5.2e-05,-0.000651,-0.003094,-0.005892,-0.000704,-0.000517,-0.00034,-0.000914,0.003554,-0.000336,1
-0.005384,0.000708,-0.00722,0.001216,-0.00113,-0.001902,0.002374,-0.001999,-0.000168,0.001072,-0.004681,-0.00199,-0.000105,0.000379,-0.000175,-0.002476,-0.001969,-0.00018,0.000644,-0.000516,0.000405,-0.000382,-0.002947,-0.006564,-0.000872,-0.000781,-0.000357,-0.000724,0.003135,-1.9e-05,1
-0.002842,-3.2e-05,0.000534,0.003329,0.000121,-0.000677,0.00026,0.000602,-0.000393,0.000861,-0.004449,-0.002434,-0.000236,0.00052,-5.3e-05,-0.00218,-0.002154,0.000103,0.001031,-0.000499,-9e-05,-0.000568,-0.002977,-0.006143,-0.000826,-0.000555,-0.000292,-0.000906,0.003518,-0.000148,0
-0.003517,0.002129,0.002256,0.005231,-0.000357,-0.000423,-0.000537,0.000918,-0.000588,0.002433,-0.005407,-0.001478,-0.000471,-0.000195,0.000295,-0.003272,-0.002029,3.6e-05,0.001051,-0.001275,-0.000491,-0.000196,-0.006679,-0.008678,-0.000545,-0.000936,-0.000186,-0.000974,0.004393,-0.001522,0
-0.003509,0.001693,0.002127,0.003501,-0.001728,-0.00086,0.000367,-0.000512,-0.0002,0.001382,-0.006798,-0.002314,-5e-06,0.000121,-1.5e-05,-0.003909,-0.002394,0.00016,0.000961,-0.001212,2.5e-05,-0.000801,-0.007541,-0.008332,-0.00032,-0.000234,-0.000596,-0.000651,0.004031,-0.001601,0
-0.005137,0.000548,-0.007061,0.001309,-0.000296,-0.000797,0.002184,-0.002533,-0.000607,0.001326,-0.003794,-0.002688,-0.000277,-1.4e-05,0.000999,-0.002307,-0.002133,-0.000525,0.000789,-0.000512,-0.000129,-0.00031,-0.002886,-0.006286,-0.000432,-0.000624,-3.4e-05,-0.000872,0.003592,-0.000522,0
-0.002941,0.000839,0.000279,0.003319,-0.000101,0.000298,-0.000267,0.000348,-0.000631,0.001453,-0.00395,-0.002304,-0.00028,4.9e-05,0.000584,-0.002417,-0.002196,-0.000349,0.000843,-0.000636,8.7e-05,-0.000454,-0.002984,-0.006256,-0.000436,-0.000581,-0.000174,-0.00081,0.003588,-0.000433,0
-0.005315,0.00089,-0.007697,0.001556,-0.000111,-0.000839,0.002454,-0.002356,-0.000665,0.001481,-0.004333,-0.002045,-0.00031,6.6e-05,0.000187,-0.002634,-0.002237,-0.000155,0.000875,-0.000729,0.000115,-0.000582,-0.003353,-0.006144,-0.000559,-0.000544,-0.000256,-0.000825,0.003478,-0.000438,1
-0.002897,0.000269,0.000415,0.00352,-4.5e-05,-0.000178,7.1e-05,0.000462,-0.000478,0.000759,-0.003771,-0.002538,-0.000281,-9.7e-05,-0.000308,-0.002364,-0.002163,-0.000221,0.000883,-0.00058,2.7e-05,-0.000689,-0.003419,-0.006204,-0.000937,-0.000642,-0.000225,-0.001012,0.003617,-0.00038,1
-0.003441,0.001964,0.001972,0.004039,0.000217,9.9e-05,1.2e-05,0.000615,-0.00033,0.002201,-0.006408,-0.00178,-0.000311,0.000107,-8.1e-05,-0.003661,-0.002623,0.000102,0.001033,-0.001351,-0.000258,-0.00092,-0.006905,-0.008336,-0.000304,-0.000524,-0.000414,-0.000958,0.004462,-0.001535,0
-0.004594,0.000362,-0.007007,0.000551,-0.001245,-0.001708,0.003192,-0.002579,0.000149,0.000547,-0.004409,-0.002658,-0.000192,0.00029,0.000514,-0.002621,-0.001864,-4.5e-05,0.000712,-0.000571,0.000175,-0.000476,-0.003293,-0.006182,-0.000334,-0.000299,-0.000315,-0.000721,0.00368,-0.000412,0
-0.002941,-9.3e-05,0.000134,0.002992,0.000389,-0.000429,-0.000273,0.000597,-0.000392,0.000488,-0.004277,-0.002754,-0.000327,-0.000111,-0.000107,-0.002969,-0.001934,4.4e-05,0.000933,-0.000525,-0.000189,-0.000438,-0.002897,-0.006152,-0.000781,-0.000589,-0.000324,-0.000901,0.00354,-0.00012,0
-0.002728,-1.1e-05,0.000657,0.003115,-1.4e-05,-0.000881,0.000654,0.000479,-9e-05,0.000631,-0.004194,-0.002121,-0.000305,0.000643,-0.000204,-0.002401,-0.002105,0.000157,0.000938,-0.000525,2.5e-05,-0.000624,-0.002839,-0.006004,-0.000589,-0.000337,-0.000331,-0.000799,0.003687,-0.000371,0
-0.002996,0.000854,0.00021,0.003341,0.000431,-0.000263,-2e-06,0.0004,-0.000612,0.001412,-0.004005,-0.002198,-0.000325,-4.7e-05,0.000238,-0.002807,-0.002336,-4.2e-05,0.000902,-0.000666,0.000249,-0.000649,-0.003212,-0.006331,-0.000829,-0.00052,-0.00043,-0.000893,0.00341,-0.000402,1
-0.003872,0.002654,0.002313,0.004564,0.000224,0.000271,-8e-06,0.000632,-0.000134,0.002468,-0.006235,-0.001786,-0.000326,0.000145,-0.00014,-0.003448,-0.002869,-2e-05,0.001046,-0.001275,0.000153,-0.000689,-0.006787,-0.008501,-0.000356,-0.000545,-0.000292,-0.000925,0.004052,-0.001927,0
-0.005283,0.000895,-0.0073,0.0015,-0.000402,-0.00189,0.002348,-0.002246,-0.000508,0.001166,-0.004468,-0.002305,-0.000224,-3.1e-05,9.4e-05,-0.002758,-0.002102,-4.9e-05,0.00071,-0.000664,0.000303,-0.000456,-0.003361,-0.006285,-0.000905,-0.000611,-0.000381,-0.000747,0.003363,-0.000259,1
-0.005081,0.000529,-0.007305,0.001248,-0.000291,-0.000816,0.002085,-0.002327,-0.000656,0.00128,-0.004145,-0.001964,-0.000238,1.4e-05,0.000708,-0.002472,-0.002235,-0.000373,0.000877,-0.00057,-0.000335,-0.000329,-0.002891,-0.006186,-0.000451,-0.000687,7e-06,-0.000783,0.003494,-0.000433,0
-0.002851,0.000309,0.000345,0.003685,-0.000195,-0.000145,7e-05,0.00049,-0.000534,0.00097,-0.004018,-0.002554,-0.000307,-3.9e-05,-0.000166,-0.00229,-0.00239,-1.2e-05,0.000795,-0.000635,0.000154,-0.000517,-0.003471,-0.006422,-0.001008,-0.00078,-0.0003,-0.000977,0.003506,-0.000191,1
-0.003443,0.001974,0.002048,0.003892,-0.000261,-0.001272,-0.000227,0.000379,-0.000123,0.001698,-0.006833,-0.001777,-0.000236,0.000233,0.000245,-0.003766,-0.002064,0.000164,0.00089,-0.001251,0.000203,-0.000963,-0.007661,-0.007847,-0.000599,-0.000254,-0.000666,-0.000786,0.004388,-0.001243,0
-0.005438,0.000446,-0.007548,0.001165,-0.000308,-0.002033,0.00253,-0.002442,-0.000322,0.001077,-0.004566,-0.002479,-0.000106,-7.5e-05,2.4e-05,-0.002756,-0.002078,-6e-05,0.000852,-0.000691,0.000312,-0.000462,-0.003401,-0.006552,-0.000793,-0.000437,-0.000426,-0.000736,0.003447,-0.000422,1
-0.004489,0.000164,-0.007533,0.000985,-0.00065,-0.0019,0.002753,-0.002344,-0.000425,0.00084,-0.004676,-0.00246,-0.000138,6e-05,0.000237,-0.002895,-0.001731,-5.2e-05,0.000715,-0.000613,0.000331,-0.000454,-0.003415,-0.006211,-0.000495,-0.000372,-0.000349,-0.000692,0.003523,-0.000206,0
-0.005386,0.00014,-0.007025,0.002016,-0.000381,-0.001586,0.002948,-0.002195,-0.000428,0.000947,-0.004341,-0.002243,-0.00023,0.000402,-0.000123,-0.002159,-0.002131,-5.5e-05,0.000899,-0.000534,1.4e-05,-0.000781,-0.003293,-0.006072,-0.000689,-0.000413,-0.000318,-0.000923,0.003434,-0.000399,1
-0.003059,0.000378,0.000171,0.003773,-0.000251,-0.00016,7.2e-05,0.000496,-0.000616,0.001047,-0.004178,-0.002607,-0.000253,0.000113,1.3e-05,-0.002195,-0.002358,0.000114,0.000839,-0.000596,0.000175,-0.000572,-0.003185,-0.006607,-0.000987,-0.000816,-0.000199,-0.00096,0.003444,-7.8e-05,1
-0.002476,0.000606,0.000431,0.003624,-0.000194,-0.000271,-0.000475,0.000491,-0.000845,0.001187,-0.003957,-0.00218,-0.00038,-8.2e-05,0.000691,-0.00236,-0.002126,-0.000172,0.000975,-0.000561,-0.000322,-0.000186,-0.003066,-0.00596,-0.000571,-0.000862,-2.7e-05,-0.000805,0.003543,-0.000577,0
-0.003733,0.001213,0.002721,0.003734,-0.001595,-0.00126,0.000467,0.00017,0.000505,0.000877,-0.006351,-0.001857,-6.4e-05,0.000394,-0.000535,-0.003404,-0.001798,0.00049,0.000896,-0.001238,0.000533,-0.000781,-0.007105,-0.007618,-0.000809,-0.000243,-0.000707,-0.000738,0.004157,-0.001251,1
-0.003041,-4.7e-05,0.000522,0.002878,0.000227,-0.000309,-0.000484,0.00054,-0.000209,0.000481,-0.004633,-0.002296,-0.000497,-0.00016,-0.000274,-0.00317,-0.001901,0.000199,0.000846,-0.000394,-0.000177,-0.000502,-0.002922,-0.006196,-0.000506,-0.00055,-0.000428,-0.000902,0.003388,-0.000629,1
-0.005111,0.001158,-0.007468,0.001129,5.5e-05,-0.001535,0.002398,-0.002222,-0.000785,0.001341,-0.004326,-0.002187,-0.000316,-6.8e-05,0.000223,-0.002898,-0.002261,-6.1e-05,0.00077,-0.000621,0.000218,-0.000615,-0.003103,-0.006179,-0.000944,-0.000692,-0.0005,-0.000874,0.003528,-0.000263,0
-0.005144,0.000524,-0.007334,0.001335,-0.000978,-0.001959,0.002624,-0.002472,2e-05,0.000953,-0.004247,-0.001998,-0.000103,0.000126,-1.4e-05,-0.002511,-0.00188,5.3e-05,0.000779,-0.000664,0.00041,-0.000369,-0.003502,-0.006338,-0.000808,-0.000494,-0.000419,-0.000701,0.003562,-0.000371,1
-0.004143,0.002535,0.002245,0.004746,5.9e-05,0.000283,-7.8e-05,0.000621,-0.000245,0.002503,-0.00619,-0.001945,-0.000353,0.000133,6.9e-05,-0.003406,-0.00286,1.4e-05,0.001112,-0.001258,-5.7e-05,-0.000895,-0.006704,-0.008471,-0.000295,-0.000539,-0.000384,-0.000913,0.004246,-0.001549,0
-0.002818,0.000104,0.000487,0.003558,3.4e-05,-0.000231,6.8e-05,0.000497,-0.000484,0.000672,-0.00361,-0.002523,-0.000317,-8.1e-05,-0.000373,-0.002405,-0.002016,-0.00027,0.000845,-0.000572,1e-05,-0.000642,-0.003494,-0.00618,-0.000897,-0.000561,-0.000283,-0.000964,0.003589,-0.000541,1
-0.00273,1.8e-05,0.000514,0.003555,2.8e-05,-0.000235,9.1e-05,0.000525,-0.000427,0.00055,-0.003414,-0.002628,-0.000351,-7.1e-05,-0.000408,-0.002497,-0.002253,-0.000351,0.000884,-0.000536,-6.5e-05,-0.000605,-0.003294,-0.006325,-0.000805,-0.000468,-0.00029,-0.000939,0.003686,-0.000616,1
-0.005469,0.00031,-0.007332,0.000849,-9.7e-05,-0.002159,0.002474,-0.002457,-0.000327,0.001054,-0.004069,-0.002522,-0.000158,-9.4e-05,1e-06,-0.002911,-0.00222,0.000125,0.000894,-0.000704,0.000193,-0.000648,-0.003083,-0.006686,-0.000543,-0.0004,-0.000325,-0.000783,0.003481,-0.000398,1
-0.004482,0.000436,-0.006923,0.001381,-0.000961,-0.001569,0.002901,-0.002343,0.000151,0.00077,-0.004629,-0.002267,-5.5e-05,0.000582,9.8e-05,-0.002588,-0.001754,5.5e-05,0.001001,-0.000482,0.000177,-0.000265,-0.003211,-0.005735,-0.00047,-0.000448,-0.000297,-0.000699,0.003382,-0.000311,1
-0.003221,0.000313,0.000947,0.003088,-0.000702,-0.00115,4.4e-05,0.000168,9.3e-05,0.000878,-0.004696,-0.001749,-0.00011,0.000343,-0.000165,-0.002358,-0.001882,8e-05,0.000747,-0.000628,0.000358,-0.00045,-0.003335,-0.006103,-0.000872,-0.000675,-0.000439,-0.000662,0.003416,-0.000103,1
-0.004592,7e-06,-0.007912,0.000887,-2.6e-05,-0.001007,0.002282,-0.002684,-0.000655,0.001191,-0.004536,-0.002532,-0.000271,5.5e-05,0.000233,-0.002782,-0.001945,-0.000224,0.000762,-0.000779,-4e-05,-0.000556,-0.003346,-0.006262,-0.000206,-0.000493,-0.00027,-0.000781,0.00344,-0.000652,1
-0.004004,0.000161,-0.007209,0.001222,-5.5e-05,-0.001031,0.00219,-0.002167,-0.001145,0.001256,-0.003604,-0.00206,-0.000346,-0.000193,0.000636,-0.002401,-0.001592,-0.000374,0.000919,-0.000724,-0.000472,-0.000125,-0.002682,-0.006475,-0.000613,-0.001005,-0.000108,-0.000751,0.003821,-0.000183,0
-0.005214,0.0001,-0.006933,0.001119,-0.000444,-0.001893,0.003174,-0.002326,-0.000151,0.000714,-0.003839,-0.002363,-0.000283,0.000622,-0.000245,-0.002398,-0.002164,-3.2e-05,0.001007,-0.000504,-6.6e-05,-0.00072,-0.002893,-0.006039,-0.000614,-0.000358,-0.000363,-0.000876,0.003559,-0.000338,0
-0.005109,0.000758,-0.006967,0.001536,-0.000372,-0.000837,0.002097,-0.002552,-0.000617,0.001215,-0.004005,-0.00234,-0.000273,-3.2e-05,0.000814,-0.002315,-0.002259,-0.000211,0.000813,-0.000597,-7.6e-05,-0.00025,-0.00305,-0.006167,-0.000593,-0.000834,-4.7e-05,-0.000824,0.003539,-0.000739,1
-0.005361,0.00086,-0.007591,0.001409,-4.1e-05,-0.001151,0.002538,-0.002424,-0.000657,0.001395,-0.004147,-0.002178,-0.000224,1.9e-05,0.000255,-0.002664,-0.002231,-0.000148,0.000891,-0.00084,0.000143,-0.000677,-0.00341,-0.006264,-0.000543,-0.000488,-0.000392,-0.000765,0.003544,-0.000534,1
-0.005265,0.000973,-0.007553,0.00108,-2e-05,-0.001087,0.002401,-0.002274,-0.000923,0.001408,-0.003757,-0.002316,-0.000381,-4.2e-05,0.000183,-0.002875,-0.002279,-6.5e-05,0.000847,-0.00068,0.000297,-0.00059,-0.002916,-0.006381,-0.000862,-0.000558,-0.000391,-0.000878,0.00341,-0.000445,1
-0.004086,0.000541,-0.007571,0.000829,7e-06,-0.001098,0.002252,-0.002466,-0.00095,0.001225,-0.00378,-0.002517,-0.000335,-8e-06,0.00033,-0.002974,-0.001875,-0.000326,0.00074,-0.000654,0.000105,-0.000605,-0.00305,-0.006023,-0.000512,-0.000399,-0.000436,-0.000765,0.003537,-0.000471,0
-0.00547,0.000326,-0.007463,0.001993,-0.000548,-0.001257,0.002822,-0.002203,-0.000498,0.000928,-0.003982,-0.002315,-0.000264,5.7e-05,-0.000142,-0.00219,-0.00222,-0.000162,0.000895,-0.000562,0.000218,-0.000731,-0.003365,-0.006421,-0.000985,-0.000655,-0.00031,-0.001032,0.00345,-0.000332,1
-0.003103,0.000203,0.000436,0.003714,-5.4e-05,-0.000397,0.000185,0.000563,-0.00059,0.00108,-0.004277,-0.002465,-0.000168,0.000307,-0.000109,-0.002193,-0.002086,0.000191,0.000882,-0.000476,1.8e-05,-0.00057,-0.003173,-0.006183,-0.000922,-0.000636,-0.000284,-0.001004,0.003455,-0.000215,1
-0.004238,0.000367,-0.00731,0.001168,-0.001185,-0.001739,0.002109,-0.001926,-0.000146,0.000835,-0.004831,-0.002222,-8.7e-05,0.000424,-2.4e-05,-0.002568,-0.001625,-9.9e-05,0.000517,-0.000498,0.000482,-0.000432,-0.003497,-0.005926,-0.000612,-0.000638,-0.00032,-0.000683,0.002933,-0.000186,1
-0.004781,-0.000154,-0.007827,0.001354,-1e-06,-0.001706,0.00222,-0.002383,-0.000613,0.00113,-0.004178,-0.0031,-0.000163,-0.00018,0.000295,-0.00282,-0.001813,-0.000172,0.000807,-0.000756,0.000247,-0.000634,-0.003552,-0.006194,-0.000321,-0.000351,-0.000428,-0.000755,0.003325,-0.000481,1
-0.003516,0.002493,0.002396,0.003968,0.000323,-0.001189,0.000251,0.000626,-0.00024,0.002194,-0.006413,-0.001906,-0.000224,2e-06,0.000103,-0.003864,-0.002226,-0.000101,0.00097,-0.001411,-0.000531,-0.000809,-0.007149,-0.008679,-0.000513,-0.000362,-0.000518,-0.000695,0.004774,-0.00127,0
-0.005537,0.000332,-0.007101,0.000723,-0.000153,-0.002128,0.002509,-0.002477,-0.000313,0.001069,-0.004026,-0.002696,-0.00013,-8.4e-05,-2.9e-05,-0.002843,-0.00221,0.000116,0.000877,-0.000757,0.000135,-0.000647,-0.003207,-0.006731,-0.000566,-0.000382,-0.000326,-0.000776,0.003386,-0.000288,1
-0.003947,0.002528,0.002468,0.004372,0.000448,-0.001301,1.2e-05,0.000452,-0.00022,0.002149,-0.006189,-0.002829,-0.000337,-6.6e-05,-0.000499,-0.003751,-0.002628,0.000214,0.001038,-0.001286,9.3e-05,-0.000961,-0.007171,-0.008312,-0.000661,-0.000373,-0.000703,-0.000792,0.004366,-0.001689,0
-0.003524,0.002528,0.002457,0.005009,-0.00035,2.2e-05,-0.000456,0.00092,-0.000311,0.002236,-0.005482,-0.001799,-0.00035,-4.7e-05,0.000439,-0.003278,-0.002789,-2.4e-05,0.001171,-0.001136,-0.000454,-0.000265,-0.006556,-0.008468,-0.000812,-0.00081,-0.000258,-0.001018,0.00449,-0.001406,0
-0.004513,0.000491,-0.007496,0.001979,-0.000404,-0.000679,0.002177,-0.002406,-0.00069,0.001144,-0.004351,-0.001904,-0.000363,2.2e-05,0.000607,-0.00236,-0.002208,-0.000465,0.000843,-0.00046,-2.2e-05,-0.00039,-0.003295,-0.005974,-0.000825,-0.000595,-0.000293,-0.00076,0.003528,-0.000654,1
-0.002732,0.000754,0.000391,0.003665,-0.000165,-0.000192,-0.000457,0.000503,-0.000697,0.001168,-0.003889,-0.001834,-0.000366,-0.000135,0.000721,-0.002434,-0.00215,-0.000214,0.000901,-0.000614,-0.000247,-0.00023,-0.002824,-0.006143,-0.000675,-0.000911,6.1e-05,-0.000886,0.003466,-0.000541,0
-0.005038,0.000923,-0.007422,0.001205,-0.000271,-0.001924,0.00269,-0.002081,-0.000727,0.001284,-0.004448,-0.002298,-0.000273,7.2e-05,0.000196,-0.002901,-0.001938,-4.8e-05,0.000626,-0.00046,0.000222,-0.000467,-0.003052,-0.006327,-0.000851,-0.000742,-0.000339,-0.00087,0.003452,0.000121,0
-0.002855,0.000866,0.00025,0.003204,0.000282,-0.000142,0.000103,0.000434,-0.000651,0.001447,-0.004283,-0.001973,-0.000263,1.1e-05,0.000187,-0.002706,-0.002248,-0.000186,0.000966,-0.000751,0.000161,-0.00058,-0.003286,-0.006345,-0.00069,-0.000468,-0.000413,-0.000923,0.003525,-0.000505,1
