s12,s13,s14,s15,s16,s21,s23,s24,s25,s26,s31,s32,s34,s35,s36,s41,s42,s43,s45,s46,s51,s52,s53,s54,s56,s61,s62,s63,s64,s65,label
-0.001989,0.006673,-0.00194,0.003444,-0.000218,-2e-06,-0.00044,0.001273,-0.001184,0.001088,-0.007598,-0.00107,-0.000497,4.9e-05,0.001612,-0.003055,0.000595,-0.001359,0.001152,-0.000405,-0.001043,0.000878,0.001305,-0.012324,-0.001313,-0.000868,0.000737,-5.8e-05,0.002829,-0.002168,0
-0.002405,0.001789,-0.001628,-0.002888,0.000701,-0.000686,0.000938,-0.00043,-0.00085,0.001068,-0.005384,-0.001018,-0.000517,0.000114,8.5e-05,-0.002144,0.000446,-0.001673,0.000962,1.4e-05,2.9e-05,0.000813,0.001866,-0.008574,-0.001287,-0.000484,0.000634,-0.000184,0.001583,-0.001515,1
-0.002956,0.002499,-0.001064,0.002846,-0.000493,-0.000424,-0.000621,0.001111,-0.000506,0.000782,-0.005203,-0.001104,-0.000264,-7e-05,0.000278,-0.002012,0.000714,-0.00131,0.000785,-0.000251,-7.5e-05,0.000585,0.001924,-0.008305,-0.001153,-0.000321,0.000714,-0.000279,0.001788,-0.00133,1
-0.002689,0.00642,-0.000894,0.003201,0.000109,-0.002197,-0.000233,0.000464,-0.001812,0.002294,-0.008443,-0.000264,-0.000974,0.000403,0.001454,-0.003632,0.000184,-0.001528,0.001273,-0.000522,-0.000113,0.001242,0.000667,-0.011489,-0.001739,-0.001287,0.000952,-0.000318,0.003454,-0.002436,0
-0.002998,0.003167,-0.000649,0.002681,0.000976,-0.001022,1.7e-05,0.000669,-0.001512,0.000378,-0.005974,-0.001292,-0.000316,-5e-06,0.000863,-0.002519,0.000586,-0.000879,0.001134,6.8e-05,-0.000471,0.000536,0.001914,-0.007249,-0.000928,-0.00049,0.000553,-0.000105,0.001786,-0.001417,1
-0.003146,0.002881,-0.001389,0.003102,0.000287,-0.000926,-0.000715,0.000816,-0.000447,0.000861,-0.005315,-0.001425,-0.000277,-0.000109,0.00038,-0.002255,0.000837,-0.00107,0.000916,-0.000212,-0.000299,0.000472,0.002564,-0.00788,-0.001133,-0.000322,0.000677,-0.000246,0.001777,-0.00148,1
-0.00222,0.002355,-0.001716,-0.002473,0.001468,-0.000785,0.001004,-0.000475,-0.001455,0.00042,-0.005834,-0.001015,-0.000259,-8.1e-05,0.000827,-0.002513,0.0006,-0.000952,0.001178,4.4e-05,-0.000518,0.000573,0.002038,-0.007498,-0.000888,-0.000433,0.000618,-6e-05,0.001818,-0.001404,1
-0.001177,0.005424,-0.001722,0.004039,0.000184,-0.000287,-0.001467,0.001199,-0.001354,0.001397,-0.008788,-0.001083,-0.000109,-0.000348,0.001923,-0.003187,0.00109,-0.000511,0.001239,-0.000504,-0.001706,0.001299,0.000655,-0.011636,-0.001408,-0.001049,0.001096,0.000152,0.002372,-0.00226,0
-0.002133,0.001034,-0.001697,-0.002754,0.000574,-0.000847,0.00083,-0.000409,-0.000757,0.001175,-0.005449,-0.001297,-0.000523,0.000114,0.000218,-0.0022,0.000383,-0.001565,0.001019,0.000122,-0.000128,0.000723,0.002272,-0.008627,-0.001214,-0.000433,0.000543,-0.000164,0.001572,-0.001516,0
-0.003349,0.003954,-0.000697,0.002353,0.00095,-0.001013,-9.3e-05,0.000547,-0.001637,0.000567,-0.005961,-0.000638,-0.000399,-3.5e-05,0.000708,-0.002498,0.000645,-0.001067,0.001098,8.6e-05,-0.000534,0.000604,0.001615,-0.006876,-0.001072,-0.000433,0.000487,-0.000273,0.001715,-0.001355,1
-0.001684,0.001573,-0.00265,-0.002738,0.000341,-0.000513,0.000492,-0.00023,-0.00046,0.000609,-0.005038,-0.001324,-0.000346,-5.6e-05,0.000376,-0.002107,0.000814,-0.001189,0.000778,-0.000316,-0.000165,0.000591,0.002279,-0.008303,-0.001132,-0.000309,0.000734,-0.000213,0.001951,-0.001388,0
-0.001658,0.00114,-0.001755,-0.002958,0.000316,-0.000496,0.000835,-0.000284,-0.000824,0.000813,-0.005213,-0.001549,-0.0004,-0.000117,0.000319,-0.00206,0.000613,-0.001617,0.001095,-9e-05,-5.8e-05,0.00081,0.002488,-0.008334,-0.001186,-0.000417,0.000673,-0.00025,0.001957,-0.001418,0
-0.002933,0.002569,-0.001263,0.002967,-1.4e-05,-0.00073,-0.000649,0.000857,-0.000444,0.000712,-0.005298,-0.001307,-0.000241,-0.000102,0.000273,-0.002139,0.000746,-0.00126,0.000817,-0.000245,-0.000192,0.000482,0.002299,-0.008153,-0.001151,-0.000324,0.000667,-0.000254,0.001886,-0.001365,1
-0.002556,0.006815,-0.002474,0.003329,-5.1e-05,-9.4e-05,-0.00072,0.001335,-0.001344,0.001545,-0.007574,-0.001272,-0.000421,0.000243,0.001693,-0.003044,0.000669,-0.001144,0.001226,-0.000258,-0.0012,0.001304,0.001547,-0.011825,-0.001349,-0.000996,0.000907,7.1e-05,0.002629,-0.002306,0
-0.004042,0.005427,-0.001321,0.003003,0.000851,-0.000236,-0.000283,0.001273,-0.001566,0.001043,-0.008322,-0.001858,-0.000657,-0.000291,0.001376,-0.003366,0.001492,-0.001608,0.00131,-0.000265,-0.000953,0.001359,0.001129,-0.011593,-0.00144,-0.000926,0.000914,-0.000185,0.002934,-0.00235,0
-0.003303,0.003239,-7.3e-05,0.002928,-0.000466,-0.001316,0.00014,0.000767,-0.00092,0.001181,-0.005965,-0.001279,-0.000472,0.000158,0.000389,-0.00231,0.000457,-0.001255,0.000987,5.1e-05,-0.000442,0.000503,0.001784,-0.007745,-0.001154,-0.00035,0.000492,-0.000241,0.001664,-0.001373,1
-0.002308,0.001516,-0.001414,-0.002636,0.000414,-0.000919,0.000887,-0.000309,-0.000614,0.001269,-0.005559,-0.001246,-0.000472,0.000119,0.000198,-0.002258,0.000379,-0.001564,0.001003,7.9e-05,-0.000178,0.00063,0.002114,-0.008422,-0.001218,-0.000415,0.000538,-0.000241,0.001384,-0.001505,1
-0.001715,0.00663,-0.002325,0.003313,-2e-05,-3.8e-05,-0.000642,0.001526,-0.000789,0.001487,-0.007551,-0.000806,-0.000647,0.000263,0.001312,-0.003066,0.001203,-0.001587,0.001245,-0.000394,-0.000846,0.0012,0.001282,-0.011548,-0.001509,-0.000748,0.000827,-9.6e-05,0.002271,-0.0023,1
-0.00168,0.004503,-0.001844,0.002733,7.6e-05,-0.000365,-0.000768,0.00099,-0.000917,0.001075,-0.005476,-0.0011,-5.8e-05,-1.2e-05,0.001194,-0.002156,0.00073,-0.000705,0.001009,-9e-05,-0.001026,0.000603,0.002157,-0.007706,-0.000918,-0.000522,0.000595,7.3e-05,0.00144,-0.001546,1
0.000179,0.00345,-0.002617,-0.003151,0.000588,-0.000175,0.000459,-0.00061,-0.000825,0.000872,-0.005139,-0.001265,-0.000349,6e-06,0.001082,-0.001858,0.000678,-0.000872,0.000647,-5e-05,-0.000981,0.000442,0.00276,-0.008111,-0.000949,-0.000536,0.000537,-4.1e-05,0.001948,-0.001714,0
-0.001126,0.00394,-0.001737,0.0024,7.1e-05,0.000183,-0.00053,0.001279,-0.000709,0.000809,-0.00529,-0.001354,-0.000559,-9.6e-05,0.000588,-0.002066,0.000726,-0.000847,0.000702,-6.8e-05,-0.000513,0.000891,0.002559,-0.007678,-0.001112,-0.000592,0.000533,-0.000264,0.001579,-0.001613,0
-0.0033,0.004153,-0.001031,0.001861,0.000597,7.2e-05,-0.000172,0.0009,-0.001135,0.000678,-0.005475,-0.001228,-0.000516,-0.000158,0.000591,-0.002247,0.001114,-0.001199,0.00098,-1.1e-05,-0.00067,0.000753,0.002618,-0.007373,-0.001038,-0.000406,0.000478,-7.2e-05,0.001711,-0.001535,1
-0.002857,0.002603,-0.001292,0.00321,0.000136,-0.000844,-0.00058,0.000871,-0.000249,0.000653,-0.005066,-0.00108,-0.000332,-0.000105,0.000268,-0.002278,0.000726,-0.001176,0.000835,-0.000281,-0.000228,0.000496,0.002432,-0.008153,-0.001095,-0.0003,0.000752,-0.000248,0.001875,-0.001445,1
-0.003152,0.004567,-0.001214,0.002918,0.000664,8.4e-05,1e-05,0.00095,-0.001985,0.000668,-0.008881,-0.001318,-0.000643,0.00016,0.001586,-0.003297,0.001042,-0.002049,0.001276,-0.000236,-0.000946,0.000949,0.00112,-0.011914,-0.001338,-0.000971,0.000912,-0.000125,0.002896,-0.002352,0
-0.00335,0.00381,-0.00039,0.003349,-0.000167,-0.001707,0.0,0.000673,-0.001845,0.001295,-0.008775,-0.001766,-0.000374,0.000188,0.000856,-0.003695,0.000719,-0.001448,0.001283,-0.000447,-0.000469,0.001393,1.8e-05,-0.011305,-0.001693,-0.000943,0.000807,-0.000257,0.002802,-0.001906,1
-0.001779,0.004869,-0.001934,0.002176,-2.1e-05,-7.7e-05,-0.000607,0.001055,-0.00073,0.001099,-0.004781,-0.000872,-0.000329,0.000136,0.000975,-0.001886,0.000688,-0.000955,0.000966,-6.7e-05,-0.000716,0.000651,0.002492,-0.007601,-0.000934,-0.000435,0.000488,-1e-05,0.001439,-0.001538,1
-0.002495,0.001626,-0.001584,-0.003,0.000726,-0.000683,0.000834,-0.000336,-0.000848,0.001347,-0.005377,-0.001797,-0.000436,7e-06,0.00025,-0.002121,0.000323,-0.001734,0.000956,3.3e-05,-3.7e-05,0.000761,0.002122,-0.008666,-0.001316,-0.000474,0.000649,-0.000202,0.001559,-0.001495,1
-0.001929,0.003806,-0.002465,-0.00321,0.000322,0.000209,0.000424,-0.00032,-0.000914,0.001011,-0.004748,-0.000689,-0.000356,0.00021,0.000821,-0.001937,0.000642,-0.000994,0.000952,-0.000144,-0.000731,0.00054,0.002644,-0.00748,-0.000914,-0.000504,0.000577,-3e-06,0.001611,-0.001575,1
-0.004459,0.005155,-0.00107,0.003911,-0.000363,-0.00137,0.000269,0.001155,-0.001212,0.001627,-0.008827,-0.001441,-0.000908,0.000528,0.000532,-0.003547,0.000325,-0.00181,0.001187,-0.000206,-0.000583,0.001282,0.000608,-0.01196,-0.001831,-0.000979,0.000811,-0.000427,0.00246,-0.002131,0
-0.001781,0.002392,-0.001844,-0.003274,0.001354,-0.000138,0.000929,-0.000661,-0.001459,0.000372,-0.005317,-0.001256,-0.000328,-9.4e-05,0.001034,-0.00235,0.000918,-0.000877,0.000998,4.4e-05,-0.000835,0.000759,0.002668,-0.007612,-0.000803,-0.000544,0.000582,-0.00013,0.002059,-0.001516,0
-0.0022,0.001722,-0.002301,-0.002865,0.000307,-0.000464,0.000432,-0.000249,-0.000685,0.000821,-0.005424,-0.00152,-0.000214,-8.7e-05,0.000423,-0.002009,0.000653,-0.00126,0.000951,-0.000278,-0.000314,0.000633,0.002496,-0.00805,-0.001108,-0.000421,0.000731,-0.000214,0.001909,-0.001233,0
-0.002044,0.003035,-0.002307,-0.003142,0.000945,-0.001281,0.000977,-0.00092,-0.00205,0.000771,-0.005619,-0.000549,-0.000498,8.8e-05,0.000738,-0.0024,0.000469,-0.000858,0.001051,6.8e-05,-0.000627,0.000577,0.001542,-0.007025,-0.000925,-0.00061,0.000446,-0.000282,0.002045,-0.001337,0
-0.003974,0.004803,-0.00045,0.00356,-0.000451,-0.000985,0.000336,0.000798,-0.000977,0.001586,-0.008589,-0.001227,-0.001032,0.000479,0.001065,-0.003459,-0.000135,-0.002368,0.001087,-0.000265,-0.00054,0.001203,0.000453,-0.01259,-0.001731,-0.000899,0.000802,-0.000217,0.003142,-0.001842,0
-0.001557,0.003885,-0.002201,-0.003421,0.000375,0.000308,0.000508,-0.000289,-0.000921,0.0011,-0.005064,-0.001099,-0.000591,6.2e-05,0.000824,-0.001859,0.001072,-0.001083,0.00091,-0.00018,-0.000637,0.000559,0.002741,-0.007477,-0.000964,-0.000521,0.000563,-0.000103,0.001848,-0.001478,0
-0.001612,0.000768,-0.00188,-0.003002,0.00033,-0.000998,0.000795,-0.000324,-0.000532,0.001118,-0.005494,-0.001352,-0.000467,0.000123,0.00037,-0.002294,0.000587,-0.001326,0.000876,6e-06,-0.000414,0.000948,0.002153,-0.008497,-0.001051,-0.000359,0.000523,-0.000127,0.001412,-0.001396,1
-0.001279,0.006054,-0.00223,0.004118,9.1e-05,-0.000404,-0.001321,0.001402,-0.001282,0.001546,-0.008316,-0.001273,-4.5e-05,-0.0002,0.002024,-0.003304,0.001043,-0.000732,0.001176,-0.000411,-0.00154,0.001394,0.000688,-0.011678,-0.001332,-0.001036,0.000975,0.000128,0.002278,-0.002294,0
-0.001968,0.001118,-0.001306,-0.002739,0.000306,-0.000941,0.000952,-0.000346,-0.000459,0.001376,-0.00565,-0.001484,-0.000505,8.7e-05,0.000388,-0.002215,0.00061,-0.001461,0.001057,0.000113,-0.000291,0.000502,0.002428,-0.008265,-0.001104,-0.000365,0.000542,-0.000167,0.00152,-0.001404,0
-0.001868,0.001492,-0.002252,-0.002834,-3.9e-05,-0.000265,0.000618,-0.000175,-0.000651,0.000796,-0.005246,-0.001032,-0.000323,-2.1e-05,0.000262,-0.002091,0.000662,-0.001396,0.000969,-0.000188,-3e-05,0.000676,0.001732,-0.008297,-0.001082,-0.0004,0.000669,-0.000211,0.00191,-0.001475,1
-0.00332,0.002441,-0.000243,0.003126,8e-05,-0.000912,0.000136,0.000955,-0.00053,0.001202,-0.00549,-0.001144,-0.000554,0.000107,0.000152,-0.002183,0.000454,-0.001682,0.000934,0.000157,-0.000127,0.000715,0.002179,-0.00855,-0.001202,-0.00037,0.000452,-0.000204,0.001425,-0.001496,1
-0.004005,0.004346,-0.000934,0.003454,0.001427,-0.000686,3.6e-05,0.001088,-0.002007,0.000827,-0.008609,-0.001831,-0.000471,-0.000124,0.00151,-0.003773,0.001235,-0.001176,0.001589,-0.0001,-0.000997,0.001057,0.001239,-0.011403,-0.001402,-0.000886,0.000925,-0.000103,0.002775,-0.002389,0
-0.003359,0.003694,-0.000949,0.002094,0.0009,-0.000319,-8.8e-05,0.000935,-0.001229,0.000488,-0.005658,-0.001001,-0.000444,-0.000162,0.000698,-0.002446,0.000954,-0.001144,0.001109,8.5e-05,-0.000694,0.000717,0.002686,-0.007231,-0.000965,-0.000382,0.000522,-0.000123,0.001796,-0.001467,1
-0.002699,0.002652,-0.001658,-0.002708,0.000342,-0.00112,0.000752,-0.000388,-0.000785,0.001285,-0.005844,-0.000894,-0.000673,0.00029,0.000289,-0.002275,0.000562,-0.001437,0.000884,2.2e-05,-0.000344,0.000612,0.001897,-0.007972,-0.001168,-0.000552,0.000497,-0.000328,0.00137,-0.001476,1
-0.00328,0.003065,-0.000209,0.004285,2e-05,-0.001176,0.00025,0.001101,-0.000712,0.001542,-0.008027,-0.001739,-0.000639,8e-05,0.000532,-0.003406,0.000736,-0.002383,0.001288,-0.000122,3e-06,0.00094,0.000546,-0.012819,-0.001827,-0.000688,0.000813,-0.00031,0.002529,-0.00226,0
-0.003128,0.002672,-0.000791,0.002926,-0.000484,-0.000494,-0.000623,0.00103,-0.000575,0.000804,-0.005651,-0.001419,-0.000305,-7.1e-05,0.000361,-0.00203,0.000476,-0.001382,0.000858,-0.000107,-0.000166,0.000677,0.001965,-0.008086,-0.001216,-0.000411,0.000741,-0.000348,0.001861,-0.001279,1
-0.002196,0.001444,-0.002505,-0.002868,-6e-05,-0.000399,0.000463,-0.000234,-0.000759,0.000811,-0.005616,-0.001389,-0.000317,-6.4e-05,0.000247,-0.002014,0.000469,-0.001601,0.000897,-0.000168,-9.9e-05,0.000835,0.001698,-0.00813,-0.001179,-0.000487,0.000738,-0.000253,0.001846,-0.00148,0
-0.001738,0.004507,-0.001878,0.002771,8.8e-05,-0.000391,-0.000802,0.000927,-0.000932,0.001019,-0.005442,-0.001084,-7e-06,-2.4e-05,0.001281,-0.002199,0.000761,-0.000645,0.001038,-0.000139,-0.001068,0.000591,0.00241,-0.007651,-0.000905,-0.000491,0.000589,0.000136,0.00143,-0.001535,1
-0.003452,0.003942,-0.000634,0.002302,0.00096,-0.001038,-0.000123,0.000552,-0.001833,0.000615,-0.005913,-0.000646,-0.00035,-3.5e-05,0.000706,-0.002523,0.000745,-0.000951,0.001077,0.000134,-0.000458,0.000592,0.001621,-0.007048,-0.001049,-0.000419,0.000447,-0.00024,0.00176,-0.001368,1
-0.002377,0.002339,-0.002147,-0.003049,0.000217,-0.001291,0.000862,-0.00082,-0.001682,0.000873,-0.005819,-0.000904,-0.000404,0.000172,0.000526,-0.002417,0.000428,-0.001035,0.00088,-0.00012,-0.000569,0.000807,0.001379,-0.007353,-0.001059,-0.000546,0.000381,-0.000308,0.001717,-0.001401,1
-0.002056,0.001759,-0.002529,-0.002668,8e-05,-0.000313,0.000424,-0.000189,-0.000512,0.000887,-0.00538,-0.001197,-0.000306,-4.4e-05,0.000273,-0.002046,0.000682,-0.00136,0.000906,-0.000238,-8.4e-05,0.00062,0.001686,-0.008166,-0.001096,-0.0004,0.000695,-0.000264,0.001811,-0.001337,1
-0.002391,0.002714,-0.001308,-0.003123,0.001047,5.8e-05,0.000903,-0.0005,-0.001341,0.000603,-0.005436,-0.0015,-0.000416,-0.00014,0.000919,-0.00234,0.001079,-0.000958,0.001152,2.7e-05,-0.000648,0.000657,0.002755,-0.007331,-0.000905,-0.00049,0.000636,-0.000105,0.001888,-0.001496,0
-0.002954,0.002132,-0.000869,0.002481,-0.000558,-0.000425,-0.000462,0.00091,-0.000799,0.000925,-0.005425,-0.001207,-0.000308,-4.4e-05,0.000189,-0.00204,0.00045,-0.001532,0.001001,-0.000125,-0.000118,0.000817,0.001796,-0.008423,-0.001157,-0.00043,0.000702,-0.000252,0.001866,-0.001407,0
-0.002067,0.00279,-0.002058,-0.00292,0.001561,-0.001279,0.000869,-0.001217,-0.001487,0.000842,-0.005338,-0.000455,-0.000383,8.6e-05,0.001265,-0.002356,0.000351,-0.001115,0.000974,1.9e-05,-0.000417,0.000719,0.00192,-0.007642,-0.001041,-0.000574,0.00067,-0.000257,0.00222,-0.001711,0
-0.004343,0.005655,-0.001195,0.002865,0.001289,-0.000607,-0.000175,0.001209,-0.002065,0.001252,-0.008645,-0.001263,-0.000691,-0.000216,0.001388,-0.003703,0.001678,-0.001219,0.001478,0.000209,-0.000808,0.001199,0.001634,-0.010994,-0.001544,-0.000689,0.000783,-6.3e-05,0.002994,-0.002101,0
-0.003274,0.002857,-0.000155,0.003241,-0.000301,-0.001177,0.000186,0.00079,-0.000568,0.00121,-0.006064,-0.001563,-0.000439,0.000197,0.000304,-0.002248,0.000436,-0.001281,0.001003,8.7e-05,-0.000319,0.000618,0.001974,-0.008144,-0.001244,-0.000411,0.000524,-0.000231,0.001462,-0.001466,1
-0.001989,0.001522,-0.002393,-0.002824,-5.5e-05,-0.000385,0.00044,-0.000185,-0.000756,0.000779,-0.005348,-0.001807,-0.000274,-0.000101,0.000352,-0.002038,0.000693,-0.001396,0.000887,-0.000222,-0.000136,0.000709,0.001929,-0.008328,-0.001167,-0.000406,0.000668,-0.000194,0.001843,-0.001318,0
-0.001827,0.001367,-0.002031,-0.002601,1.6e-05,-0.000338,0.000888,-0.000289,-0.00053,0.000726,-0.005111,-0.000677,-0.000352,5e-06,0.000322,-0.00207,0.000529,-0.001471,0.000936,-5.4e-05,-6.6e-05,0.000806,0.002081,-0.008398,-0.001152,-0.000388,0.000689,-0.000262,0.002042,-0.00155,1
-0.002571,0.002022,-0.001365,-0.002246,-6.7e-05,-0.001107,0.001014,-0.000328,-0.000874,0.001345,-0.005827,-0.001661,-0.000462,0.000129,0.00039,-0.002236,0.000487,-0.001272,0.001032,3.2e-05,-0.000474,0.000517,0.002062,-0.007597,-0.001148,-0.000413,0.000408,-0.000254,0.001618,-0.001317,1
-0.000636,0.003576,-0.002485,-0.003566,0.000975,0.000102,0.000618,-6e-06,-0.001063,0.000636,-0.005321,-0.001385,-0.000663,-0.000275,0.000513,-0.002323,0.000626,-0.001043,0.000821,-0.00015,-0.000676,0.000792,0.002555,-0.007786,-0.001071,-0.000639,0.000317,-0.000288,0.001684,-0.001304,0
-0.003372,0.003728,-0.000977,0.001849,0.000733,-0.000103,-0.00012,0.000862,-0.00127,0.000713,-0.005397,-0.001277,-0.000487,-0.000159,0.000651,-0.002329,0.00108,-0.001152,0.001064,7.8e-05,-0.000674,0.000723,0.002722,-0.007389,-0.001016,-0.000436,0.00055,-6.9e-05,0.001761,-0.001577,1
-0.001738,0.002814,-0.000233,0.0039,-0.000521,-0.001243,0.000584,0.001378,-0.00054,0.001389,-0.008272,-0.001301,-0.000523,0.000345,0.001516,-0.003598,-0.000325,-0.0021,0.001476,-8.9e-05,-0.00053,0.001449,0.000585,-0.011908,-0.001187,-0.000719,0.000938,-0.000144,0.003369,-0.002015,0
-0.003003,0.00549,-0.001248,0.002897,0.00146,-0.000827,-0.00023,0.000974,-0.002148,0.000565,-0.008549,-0.001,-0.000568,-0.000231,0.00122,-0.003854,0.001293,-0.00141,0.001424,-8.4e-05,-0.001029,0.001307,0.00125,-0.010869,-0.001639,-0.000922,0.000834,-0.000337,0.003068,-0.002323,0
-0.001334,0.003542,-0.001227,0.002922,0.000222,-0.000112,-0.001364,0.000456,-0.001352,0.00132,-0.00565,-0.001223,-0.000168,-0.000302,0.001466,-0.001855,0.001006,-0.000707,0.001014,-0.000242,-0.001187,0.000854,0.002486,-0.00723,-0.000907,-0.000623,0.000857,-5e-06,0.001746,-0.001342,0
-0.003195,0.004152,-0.000991,0.001841,0.000417,0.0001,-0.000119,0.000959,-0.001093,0.000832,-0.005446,-0.001375,-0.000523,-0.000153,0.000641,-0.002213,0.001116,-0.00121,0.00099,-3.9e-05,-0.000639,0.000773,0.002598,-0.007586,-0.001034,-0.000468,0.000616,-3e-06,0.001767,-0.001542,1
-0.003126,0.002602,-0.0008,0.002901,-0.000556,-0.000528,-0.000571,0.001057,-0.000575,0.00076,-0.005482,-0.001176,-0.000305,-5.1e-05,0.000357,-0.002112,0.00049,-0.001419,0.000903,-0.000128,-0.000136,0.000627,0.001812,-0.008231,-0.001153,-0.00039,0.000759,-0.00032,0.001898,-0.001286,1
-0.002816,0.005557,-0.00088,0.002599,0.001261,-0.001667,-0.000212,0.000813,-0.002554,0.00098,-0.00868,-0.000562,-0.000715,-9.5e-05,0.001154,-0.003941,0.001053,-0.001392,0.001501,-0.000133,-0.000849,0.001198,0.000585,-0.01041,-0.001586,-0.001028,0.000682,-0.00048,0.003177,-0.001976,0
-0.002438,0.003447,-0.001598,-0.002412,0.001165,-0.001147,0.000919,-0.000764,-0.001983,0.000615,-0.005716,-0.000511,-0.000454,-1.4e-05,0.000753,-0.00257,0.000581,-0.000799,0.001022,0.000103,-0.000795,0.000709,0.001784,-0.006828,-0.001086,-0.000595,0.000431,-0.00031,0.001887,-0.001394,0
-0.003296,0.003955,-0.001035,0.002077,0.001041,-0.00038,-0.000241,0.000784,-0.001373,0.000664,-0.005592,-0.001038,-0.000405,-0.000193,0.000641,-0.002351,0.00102,-0.00108,0.001055,7.9e-05,-0.000609,0.000705,0.002303,-0.007175,-0.001065,-0.000368,0.000583,-0.000131,0.001686,-0.001575,1
-0.003111,0.006306,-0.002306,0.003044,-8.1e-05,0.000127,-0.000611,0.001161,-0.001239,0.001543,-0.007513,-0.001015,-0.000531,0.000396,0.001503,-0.002918,0.000771,-0.001151,0.001291,-0.000307,-0.001269,0.00112,0.001653,-0.011611,-0.001384,-0.000976,0.000902,-8e-06,0.002738,-0.00222,0
-0.001751,0.006091,-0.002394,0.002846,1.9e-05,-0.000208,-0.00076,0.001321,-0.001314,0.001081,-0.007481,-0.001168,-0.000431,0.000218,0.001664,-0.00305,0.00088,-0.001151,0.001153,-0.000323,-0.001216,0.00116,0.001258,-0.011894,-0.001191,-0.00098,0.000916,5e-06,0.002745,-0.002203,0
-0.002151,0.002708,-0.001616,-0.002871,0.001449,-0.000405,0.000885,-0.000508,-0.001477,0.000561,-0.005555,-0.001241,-0.000331,-0.000106,0.000832,-0.002394,0.0009,-0.001036,0.0011,-2.9e-05,-0.000596,0.000667,0.0023,-0.007361,-0.000983,-0.000426,0.000592,-0.00012,0.001677,-0.001512,1
-0.000753,0.003698,-0.002235,-0.004054,0.000913,0.000223,0.000801,-0.000469,-0.001273,0.000524,-0.005183,-0.001036,-0.000545,-0.000183,0.000669,-0.00215,0.000894,-0.001096,0.000822,-5.7e-05,-0.000774,0.000712,0.002619,-0.007437,-0.000973,-0.000551,0.000445,-0.000223,0.002106,-0.001412,0
-0.003899,0.0046,-0.000457,0.003755,-0.000449,-0.001685,-3.7e-05,0.001079,-0.00195,0.001411,-0.008973,-0.00188,-0.000408,0.000292,0.000973,-0.0037,0.000349,-0.001504,0.001246,-0.000259,-0.000862,0.000942,-8e-06,-0.011237,-0.001664,-0.000846,0.000804,-0.00035,0.002979,-0.001972,0
-0.00124,0.006296,-0.002384,0.003391,1.2e-05,-0.000181,-0.000848,0.00153,-0.001192,0.00137,-0.007694,-0.001508,-0.000363,0.000103,0.001598,-0.003048,0.000867,-0.001004,0.001157,-0.00029,-0.00112,0.001353,0.001451,-0.011939,-0.001477,-0.000934,0.000798,-5e-06,0.002425,-0.002372,0
-0.002709,0.002145,-0.000671,0.002871,-0.000605,-0.000318,-0.00039,0.001236,-0.000694,0.000802,-0.005203,-0.000862,-0.000309,-4.4e-05,0.000267,-0.002099,0.00073,-0.001403,0.000943,-0.00015,-4.6e-05,0.000724,0.001824,-0.008386,-0.001054,-0.000398,0.000644,-0.000252,0.001889,-0.001509,1
-0.002898,0.00245,-0.001157,0.002885,-0.000324,-0.000504,-0.000514,0.001069,-0.00046,0.000737,-0.005229,-0.000928,-0.000333,-9.3e-05,0.000312,-0.002057,0.000819,-0.001289,0.000785,-0.000291,-8.3e-05,0.000508,0.00192,-0.008255,-0.001126,-0.000338,0.000777,-0.000271,0.001865,-0.001316,1
-0.000528,0.003401,-0.002635,-0.003091,0.000419,-0.000134,-6.1e-05,-6.9e-05,-0.00071,0.000845,-0.00536,-0.001376,-0.000327,-6.5e-05,0.001127,-0.002084,0.00082,-0.000845,0.000945,-9.5e-05,-0.000775,0.000628,0.00278,-0.007689,-0.000949,-0.000415,0.00048,-2.6e-05,0.001465,-0.001437,0
-0.001781,0.001888,-0.001593,-0.002546,0.001437,-0.000587,0.001134,-0.000402,-0.001049,0.000258,-0.005478,-0.001578,-0.000309,-2.5e-05,0.000972,-0.002499,0.000552,-0.0009,0.001238,3e-06,-0.000639,0.000566,0.002662,-0.007556,-0.000865,-0.000492,0.000573,-3.8e-05,0.002035,-0.001465,0
-0.003047,0.005093,-0.001004,0.002893,0.001412,-0.001287,-0.000261,0.000811,-0.002387,0.0007,-0.008839,-0.000386,-0.000582,-8.5e-05,0.001305,-0.003924,0.001134,-0.001469,0.001484,-0.000153,-0.000869,0.001227,0.000571,-0.010542,-0.0015,-0.000958,0.00078,-0.000329,0.00315,-0.002027,0
-0.00221,0.001479,-0.002035,-0.003028,0.000197,-0.00039,0.000724,-0.000372,-0.000831,0.000885,-0.00545,-0.001454,-0.000428,-4.4e-05,0.000277,-0.002084,0.000522,-0.001789,0.001058,-0.00014,-0.000122,0.000849,0.002267,-0.008122,-0.00114,-0.000508,0.000663,-0.000219,0.001966,-0.001368,0
