age,fnlwgt,educationNum,capitalGain,capitalLoss,hoursPerWeek,workclass,education,maritalStatus,occupation,relationship,race,sex,nativeCountry,label
20.0,107658.0,10.0,0.0,0.0,10.0,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,United-States,0
28.0,56340.0,14.0,0.0,0.0,40.0,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,0
28.0,163265.0,5.0,0.0,0.0,30.0,Private,9th,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,0
63.0,271075.0,9.0,0.0,0.0,29.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
36.0,184456.0,13.0,27828.0,0.0,55.0,Self-emp-inc,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,United-States,1
36.0,225330.0,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,United-States,0
38.0,150057.0,10.0,0.0,0.0,45.0,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,0
36.0,33001.0,9.0,0.0,0.0,50.0,Private,HS-grad,Divorced,Farming-fishing,Unmarried,White,Male,United-States,0
41.0,104334.0,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
17.0,25690.0,6.0,0.0,0.0,10.0,Private,10th,Never-married,Other-service,Own-child,White,Female,United-States,0
50.0,45961.0,13.0,6849.0,0.0,40.0,State-gov,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,United-States,0
59.0,49996.0,9.0,0.0,0.0,20.0,Self-emp-not-inc,HS-grad,Widowed,Other-service,Not-in-family,Black,Female,United-States,0
25.0,298225.0,9.0,0.0,0.0,50.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,0
23.0,60331.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,0
64.0,63676.0,6.0,0.0,0.0,40.0,Private,10th,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,0
32.0,99646.0,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,0
27.0,500068.0,9.0,0.0,0.0,36.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,,0
20.0,286166.0,9.0,0.0,0.0,60.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,United-States,0
47.0,148549.0,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,0
31.0,119411.0,9.0,0.0,0.0,50.0,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,0
19.0,253529.0,8.0,0.0,0.0,9.0,Private,12th,Never-married,Adm-clerical,Own-child,White,Male,United-States,0
40.0,390781.0,9.0,0.0,0.0,48.0,State-gov,HS-grad,Divorced,Other-service,Not-in-family,Black,Female,United-States,0
76.0,125784.0,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,0
24.0,191269.0,13.0,0.0,0.0,65.0,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,0
23.0,148948.0,10.0,0.0,0.0,45.0,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,0
38.0,204640.0,10.0,0.0,0.0,40.0,Private,Some-college,Widowed,Adm-clerical,Unmarried,Black,Female,United-States,0
29.0,194640.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,0
39.0,269168.0,13.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,China,1
33.0,204780.0,10.0,15024.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
50.0,256861.0,9.0,0.0,0.0,80.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,0
36.0,207824.0,13.0,7298.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
37.0,348960.0,13.0,0.0,0.0,36.0,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
49.0,169760.0,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
28.0,190525.0,14.0,0.0,0.0,40.0,Private,Masters,Never-married,Prof-specialty,Own-child,White,Male,United-States,0
56.0,217775.0,9.0,0.0,0.0,50.0,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,1
35.0,174077.0,10.0,0.0,0.0,32.0,Private,Some-college,Divorced,Tech-support,Unmarried,White,Female,United-States,0
18.0,175752.0,9.0,0.0,0.0,30.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,0
58.0,211547.0,8.0,0.0,0.0,52.0,Self-emp-not-inc,12th,Divorced,Sales,Not-in-family,White,Female,United-States,0
51.0,173987.0,9.0,0.0,0.0,48.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
64.0,195366.0,13.0,0.0,0.0,40.0,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,0
53.0,174040.0,10.0,0.0,0.0,40.0,Federal-gov,Some-college,Separated,Craft-repair,Not-in-family,Black,Male,United-States,0
46.0,135339.0,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,1
34.0,196164.0,9.0,0.0,0.0,35.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,0
47.0,123075.0,14.0,0.0,0.0,50.0,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
31.0,38158.0,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,0
39.0,455399.0,9.0,15024.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,United-States,1
57.0,133126.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Craft-repair,Not-in-family,Black,Female,United-States,0
41.0,36999.0,14.0,0.0,0.0,75.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
58.0,126104.0,14.0,0.0,1980.0,45.0,Private,Masters,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,0
20.0,368852.0,10.0,0.0,0.0,20.0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,0
44.0,174491.0,9.0,0.0,0.0,30.0,Private,HS-grad,Widowed,Other-service,Unmarried,Black,Female,United-States,0
36.0,158592.0,7.0,0.0,0.0,50.0,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
38.0,120074.0,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
24.0,165475.0,9.0,0.0,0.0,25.0,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,United-States,0
36.0,409189.0,7.0,0.0,0.0,40.0,Private,11th,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,0
45.0,271901.0,9.0,0.0,0.0,32.0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
28.0,30014.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,0
41.0,144032.0,9.0,0.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,0
64.0,113570.0,12.0,0.0,0.0,40.0,Federal-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,Black,Male,United-States,0
22.0,313817.0,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,0
46.0,126513.0,9.0,0.0,0.0,40.0,Private,HS-grad,Separated,Craft-repair,Unmarried,Black,Female,,0
32.0,198452.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Farming-fishing,Wife,White,Female,United-States,0
25.0,108317.0,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,0
26.0,48280.0,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,0
23.0,60783.0,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
52.0,137658.0,7.0,0.0,0.0,40.0,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,Dominican-Republic,0
43.0,152420.0,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,United-States,0
19.0,27433.0,8.0,0.0,0.0,30.0,Federal-gov,12th,Never-married,Other-service,Own-child,White,Female,United-States,0
27.0,209205.0,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Tech-support,Own-child,White,Male,United-States,0
55.0,121912.0,10.0,0.0,0.0,24.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
27.0,214385.0,9.0,0.0,0.0,40.0,Federal-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Female,United-States,0
35.0,99357.0,13.0,0.0,0.0,40.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
41.0,173858.0,4.0,0.0,0.0,40.0,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,China,0
38.0,160808.0,9.0,4386.0,0.0,48.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,0
21.0,48301.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,0
32.0,72338.0,11.0,0.0,0.0,40.0,Federal-gov,Assoc-voc,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,United-States,0
39.0,167864.0,7.0,0.0,0.0,30.0,Local-gov,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,0
34.0,154227.0,10.0,0.0,0.0,75.0,Self-emp-inc,Some-college,Never-married,Sales,Not-in-family,White,Male,United-States,0
32.0,106742.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,0
52.0,55608.0,2.0,0.0,0.0,40.0,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Mexico,0
51.0,29887.0,9.0,0.0,0.0,44.0,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,0
18.0,238401.0,10.0,0.0,0.0,25.0,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,0
46.0,563883.0,9.0,0.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,1
21.0,210053.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,0
30.0,361280.0,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,United-States,0
27.0,318639.0,6.0,0.0,0.0,60.0,Private,10th,Never-married,Other-service,Not-in-family,White,Male,Mexico,0
36.0,103925.0,13.0,0.0,0.0,45.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,Germany,0
48.0,94342.0,13.0,0.0,0.0,45.0,Federal-gov,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,0
37.0,163998.0,12.0,0.0,0.0,50.0,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
34.0,120461.0,10.0,0.0,0.0,50.0,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,0
27.0,116662.0,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,0
52.0,163051.0,8.0,0.0,1628.0,40.0,Private,12th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,0
37.0,70282.0,12.0,0.0,0.0,40.0,Private,Assoc-acdm,Never-married,Sales,Unmarried,Black,Female,United-States,0
41.0,92775.0,13.0,0.0,0.0,60.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
37.0,219546.0,13.0,3411.0,0.0,47.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,United-States,0
57.0,157974.0,9.0,0.0,0.0,48.0,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,United-States,0
40.0,112247.0,13.0,0.0,0.0,50.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,0
24.0,118514.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,0
30.0,296897.0,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,United-States,0
62.0,194276.0,14.0,7688.0,0.0,40.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
45.0,44791.0,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,0
54.0,86837.0,9.0,0.0,1902.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,United-States,1
45.0,34091.0,13.0,0.0,0.0,38.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
53.0,153486.0,6.0,0.0,0.0,40.0,State-gov,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
25.0,209428.0,10.0,0.0,0.0,25.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,El-Salvador,0
20.0,406641.0,10.0,0.0,0.0,35.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,0
28.0,163320.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,United-States,0
28.0,42881.0,6.0,0.0,0.0,40.0,Private,10th,Divorced,Machine-op-inspct,Own-child,White,Female,United-States,0
22.0,239806.0,11.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Other-service,Other-relative,White,Female,Mexico,0
28.0,219705.0,13.0,5013.0,0.0,55.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,0
46.0,56482.0,9.0,0.0,0.0,30.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,1
19.0,208366.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,0
22.0,55614.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,White,Male,United-States,0
30.0,342709.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,0
20.0,200089.0,7.0,0.0,0.0,36.0,Private,11th,Never-married,Farming-fishing,Other-relative,White,Male,El-Salvador,0
40.0,187164.0,13.0,0.0,0.0,40.0,Federal-gov,Bachelors,Never-married,Tech-support,Own-child,White,Male,United-States,0
29.0,141185.0,10.0,0.0,0.0,55.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,0
62.0,162825.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
44.0,277647.0,9.0,0.0,1902.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
31.0,110554.0,9.0,4386.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,United-States,1
34.0,216645.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
40.0,89226.0,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
26.0,93806.0,10.0,0.0,0.0,25.0,State-gov,Some-college,Never-married,Adm-clerical,Other-relative,White,Male,United-States,0
30.0,207564.0,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,0
36.0,126954.0,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,0
37.0,284582.0,14.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,0
19.0,86860.0,10.0,0.0,0.0,15.0,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,United-States,0
29.0,183285.0,10.0,0.0,0.0,36.0,State-gov,Some-college,Never-married,Protective-serv,Not-in-family,White,Male,United-States,0
47.0,332727.0,13.0,0.0,0.0,60.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
51.0,45487.0,9.0,0.0,0.0,80.0,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,0
48.0,215389.0,9.0,0.0,0.0,40.0,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,1
48.0,180010.0,10.0,0.0,0.0,40.0,Private,Some-college,Separated,Craft-repair,Unmarried,White,Female,United-States,0
45.0,275445.0,13.0,0.0,0.0,50.0,Self-emp-not-inc,Bachelors,Divorced,Exec-managerial,Unmarried,White,Male,United-States,0
28.0,183151.0,12.0,0.0,0.0,60.0,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,0
36.0,209609.0,13.0,0.0,0.0,38.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,0
48.0,229846.0,11.0,0.0,0.0,40.0,Private,Assoc-voc,Divorced,Other-service,Not-in-family,White,Female,,0
33.0,117186.0,13.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,0
38.0,35429.0,9.0,0.0,2042.0,40.0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,0
46.0,55237.0,10.0,0.0,0.0,40.0,Federal-gov,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Male,United-States,0
43.0,143046.0,10.0,0.0,0.0,20.0,Local-gov,Some-college,Divorced,Other-service,Unmarried,White,Female,United-States,0
49.0,237920.0,16.0,0.0,0.0,60.0,Private,Doctorate,Married-civ-spouse,Sales,Husband,White,Male,United-States,0
25.0,511331.0,13.0,0.0,0.0,38.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,0
33.0,194901.0,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
58.0,100606.0,9.0,0.0,0.0,50.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,0
24.0,450695.0,10.0,0.0,0.0,35.0,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States,0
20.0,238685.0,10.0,0.0,0.0,32.0,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States,0
85.0,98611.0,13.0,0.0,0.0,3.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Poland,0
34.0,141058.0,10.0,0.0,0.0,62.0,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,Mexico,0
40.0,143069.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,0
32.0,159322.0,10.0,0.0,1980.0,80.0,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,0
35.0,187119.0,13.0,0.0,1980.0,65.0,Private,Bachelors,Divorced,Sales,Not-in-family,White,Female,United-States,0
54.0,88019.0,10.0,0.0,0.0,55.0,Private,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,United-States,0
33.0,69311.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,0
38.0,240467.0,14.0,0.0,0.0,35.0,Private,Masters,Never-married,Exec-managerial,Unmarried,Black,Female,United-States,0
27.0,188519.0,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Sales,Own-child,White,Female,United-States,0
31.0,221167.0,13.0,0.0,0.0,30.0,Private,Bachelors,Widowed,Other-service,Not-in-family,White,Female,United-States,0
47.0,183186.0,13.0,0.0,0.0,60.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
38.0,172571.0,10.0,0.0,0.0,58.0,Private,Some-college,Divorced,Craft-repair,Own-child,White,Male,Poland,0
34.0,207383.0,14.0,0.0,0.0,40.0,Local-gov,Masters,Widowed,Prof-specialty,Not-in-family,White,Female,United-States,0
30.0,44566.0,13.0,0.0,0.0,80.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,0
39.0,85783.0,13.0,0.0,0.0,28.0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,0
44.0,67779.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States,0
67.0,154035.0,9.0,0.0,0.0,32.0,Private,HS-grad,Widowed,Handlers-cleaners,Other-relative,Black,Male,United-States,0
61.0,227266.0,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Tech-support,Not-in-family,White,Female,United-States,0
19.0,120003.0,10.0,0.0,0.0,20.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,0
29.0,177955.0,5.0,0.0,0.0,24.0,Private,9th,Never-married,Priv-house-serv,Unmarried,White,Female,El-Salvador,0
37.0,32239.0,9.0,27828.0,0.0,40.0,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,United-States,1
34.0,209900.0,6.0,0.0,0.0,40.0,Private,10th,Never-married,Farming-fishing,Not-in-family,White,Male,United-States,0
61.0,194956.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
22.0,260617.0,8.0,0.0,0.0,60.0,Private,12th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,0
37.0,191137.0,9.0,0.0,0.0,42.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,0
49.0,199448.0,11.0,0.0,0.0,40.0,Private,Assoc-voc,Divorced,Sales,Unmarried,White,Female,United-States,0
38.0,461337.0,9.0,0.0,0.0,33.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,United-States,0
66.0,97847.0,13.0,0.0,0.0,50.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,0
